doc_id,source_type,domain,entity,text_len,tag_count,knowledge_class,saved_at,effective_date,freshness_class,approval_state
deal_GANGAFORGE,platform_intelligence,DEAL,GANGAFORGE,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_GATECH,platform_intelligence,DEAL,GATECH,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_GATECHDVR,platform_intelligence,DEAL,GATECHDVR,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_CNL,platform_intelligence,DEAL,CNL,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_GEMAROMA,platform_intelligence,DEAL,GEMAROMA,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_GHCLTEXTIL,platform_intelligence,DEAL,GHCLTEXTIL,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_GNA,platform_intelligence,DEAL,GNA,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_GSMFOILS,platform_intelligence,DEAL,GSMFOILS,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_GSPCROP,platform_intelligence,DEAL,GSPCROP,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_GULPOLY,platform_intelligence,DEAL,GULPOLY,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_HAPPY,platform_intelligence,DEAL,HAPPY,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_HARIOMPIPE,platform_intelligence,DEAL,HARIOMPIPE,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_HEADSUP,platform_intelligence,DEAL,HEADSUP,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_HEXAGON,platform_intelligence,DEAL,HEXAGON,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_HIRECT,platform_intelligence,DEAL,HIRECT,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_HUHTAMAKI,platform_intelligence,DEAL,HUHTAMAKI,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ICELCO,platform_intelligence,DEAL,ICELCO,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_IDENTICAL,platform_intelligence,DEAL,IDENTICAL,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_DYCL,platform_intelligence,DEAL,DYCL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_IKIO,platform_intelligence,DEAL,IKIO,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_INA,platform_intelligence,DEAL,INA,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_INDIANHUME,platform_intelligence,DEAL,INDIANHUME,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_INDOBORAX,platform_intelligence,DEAL,INDOBORAX,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_INDOTHAI,platform_intelligence,DEAL,INDOTHAI,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_INNOMET,platform_intelligence,DEAL,INNOMET,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_INTEGRITY,platform_intelligence,DEAL,INTEGRITY,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_INTENTECH,platform_intelligence,DEAL,INTENTECH,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_IOLCP,platform_intelligence,DEAL,IOLCP,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_IPHL,platform_intelligence,DEAL,IPHL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ISHAN,platform_intelligence,DEAL,ISHAN,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ITDC,platform_intelligence,DEAL,ITDC,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_IVP,platform_intelligence,DEAL,IVP,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_IWARE,platform_intelligence,DEAL,IWARE,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_JAGSNPHARM,platform_intelligence,DEAL,JAGSNPHARM,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_GCSL,platform_intelligence,DEAL,GCSL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_JALAN,platform_intelligence,DEAL,JALAN,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_JETFREIGHT,platform_intelligence,DEAL,JETFREIGHT,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_JINDRILL,platform_intelligence,DEAL,JINDRILL,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_JINDWORLD,platform_intelligence,DEAL,JINDWORLD,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_JSFB,platform_intelligence,DEAL,JSFB,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_JUSTDIAL,platform_intelligence,DEAL,JUSTDIAL,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_KALYANKJIL,platform_intelligence,DEAL,KALYANKJIL,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_KARNIKA,platform_intelligence,DEAL,KARNIKA,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_KARURVYSYA,platform_intelligence,DEAL,KARURVYSYA,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_KAUSHALYA,platform_intelligence,DEAL,KAUSHALYA,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_KAYNES,platform_intelligence,DEAL,KAYNES,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_KCK,platform_intelligence,DEAL,KCK,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_KFINTECH,platform_intelligence,DEAL,KFINTECH,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_KODYTECH,platform_intelligence,DEAL,KODYTECH,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_IIFL,platform_intelligence,DEAL,IIFL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_KPITTECH,platform_intelligence,DEAL,KPITTECH,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_KRISHPP,platform_intelligence,DEAL,KRISHPP,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_KROSS,platform_intelligence,DEAL,KROSS,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_KSOLVES,platform_intelligence,DEAL,KSOLVES,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_KUSUMGAR,platform_intelligence,DEAL,KUSUMGAR,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_LAMOSAIC,platform_intelligence,DEAL,LAMOSAIC,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_LCL,platform_intelligence,DEAL,LCL,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_LOTUSDEV,platform_intelligence,DEAL,LOTUSDEV,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MACOBSTECH,platform_intelligence,DEAL,MACOBSTECH,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MAGSON,platform_intelligence,DEAL,MAGSON,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MANAKCOAT,platform_intelligence,DEAL,MANAKCOAT,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MANBA,platform_intelligence,DEAL,MANBA,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MANCREDIT,platform_intelligence,DEAL,MANCREDIT,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_JAIPURKURT,platform_intelligence,DEAL,JAIPURKURT,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MARKOLINES,platform_intelligence,DEAL,MARKOLINES,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MASON,platform_intelligence,DEAL,MASON,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MASTERTR,platform_intelligence,DEAL,MASTERTR,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MDL,platform_intelligence,DEAL,MDL,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_METALIC,platform_intelligence,DEAL,METALIC,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MHLXMIRU,platform_intelligence,DEAL,MHLXMIRU,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MILTON,platform_intelligence,DEAL,MILTON,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MOBIKWIK,platform_intelligence,DEAL,MOBIKWIK,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MODIS,platform_intelligence,DEAL,MODIS,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MOIL,platform_intelligence,DEAL,MOIL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MOS,platform_intelligence,DEAL,MOS,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MOTISONS,platform_intelligence,DEAL,MOTISONS,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MPEL,platform_intelligence,DEAL,MPEL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MRIL,platform_intelligence,DEAL,MRIL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MRPL,platform_intelligence,DEAL,MRPL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_KONSTELEC,platform_intelligence,DEAL,KONSTELEC,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MUNISH,platform_intelligence,DEAL,MUNISH,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MUNJALAU,platform_intelligence,DEAL,MUNJALAU,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_MYMUDRA,platform_intelligence,DEAL,MYMUDRA,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_NARMADA,platform_intelligence,DEAL,NARMADA,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_NATCAPSUQ,platform_intelligence,DEAL,NATCAPSUQ,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_NATIONSTD,platform_intelligence,DEAL,NATIONSTD,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_NBIFIN,platform_intelligence,DEAL,NBIFIN,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_NDTV,platform_intelligence,DEAL,NDTV,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_NELCO,platform_intelligence,DEAL,NELCO,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_NEWGEN,platform_intelligence,DEAL,NEWGEN,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_NILKAMAL,platform_intelligence,DEAL,NILKAMAL,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_NIRMAN,platform_intelligence,DEAL,NIRMAN,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_NRVANDANA,platform_intelligence,DEAL,NRVANDANA,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_NUVOCO,platform_intelligence,DEAL,NUVOCO,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_OFSS,platform_intelligence,DEAL,OFSS,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_OMAXE,platform_intelligence,DEAL,OMAXE,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_OMFURN,platform_intelligence,DEAL,OMFURN,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ONWARDTEC,platform_intelligence,DEAL,ONWARDTEC,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ONYX,platform_intelligence,DEAL,ONYX,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_OPTIVALUE,platform_intelligence,DEAL,OPTIVALUE,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ORCHASP,platform_intelligence,DEAL,ORCHASP,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ORIENTLTD,platform_intelligence,DEAL,ORIENTLTD,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ORIENTTECH,platform_intelligence,DEAL,ORIENTTECH,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ORTINGLOBE,platform_intelligence,DEAL,ORTINGLOBE,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_OSWALPUMPS,platform_intelligence,DEAL,OSWALPUMPS,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_PAISALO,platform_intelligence,DEAL,PAISALO,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_PANSARI,platform_intelligence,DEAL,PANSARI,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_PARADEEP,platform_intelligence,DEAL,PARADEEP,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_PATANJALI,platform_intelligence,DEAL,PATANJALI,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_PATELRMART,platform_intelligence,DEAL,PATELRMART,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_PCBL,platform_intelligence,DEAL,PCBL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_PCJEWELLER,platform_intelligence,DEAL,PCJEWELLER,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ZENSARTECH,platform_intelligence,DEAL,ZENSARTECH,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_PNC,platform_intelligence,DEAL,PNC,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_PNGSREVA,platform_intelligence,DEAL,PNGSREVA,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_PPAP,platform_intelligence,DEAL,PPAP,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_PPSL,platform_intelligence,DEAL,PPSL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_PRANIK,platform_intelligence,DEAL,PRANIK,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_PROPSHOP,platform_intelligence,DEAL,PROPSHOP,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_PURPLEUTED,platform_intelligence,DEAL,PURPLEUTED,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_PYRAMID,platform_intelligence,DEAL,PYRAMID,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_QUESS,platform_intelligence,DEAL,QUESS,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_QUESTLAB,platform_intelligence,DEAL,QUESTLAB,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_RADHIKAJWE,platform_intelligence,DEAL,RADHIKAJWE,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_RADIOWALLA,platform_intelligence,DEAL,RADIOWALLA,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_RAMCOSYS,platform_intelligence,DEAL,RAMCOSYS,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_RAPPID,platform_intelligence,DEAL,RAPPID,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_RATNAVEER,platform_intelligence,DEAL,RATNAVEER,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_RCDL,platform_intelligence,DEAL,RCDL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_REDINGTON,platform_intelligence,DEAL,REDINGTON,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_RELAXO,platform_intelligence,DEAL,RELAXO,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_RFBL,platform_intelligence,DEAL,RFBL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_RICHA,platform_intelligence,DEAL,RICHA,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_RIIT,platform_intelligence,DEAL,RIIT,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_RITCO,platform_intelligence,DEAL,RITCO,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_RITES,platform_intelligence,DEAL,RITES,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_RKFORGE,platform_intelligence,DEAL,RKFORGE,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ROUTE,platform_intelligence,DEAL,ROUTE,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_RTL,platform_intelligence,DEAL,RTL,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SABEVENTS,platform_intelligence,DEAL,SABEVENTS,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SADHAV,platform_intelligence,DEAL,SADHAV,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SAHANA,platform_intelligence,DEAL,SAHANA,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SAJHOTELS,platform_intelligence,DEAL,SAJHOTELS,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SAKSOFT,platform_intelligence,DEAL,SAKSOFT,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SANGINITA,platform_intelligence,DEAL,SANGINITA,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SATKARTAR,platform_intelligence,DEAL,SATKARTAR,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SAWALIYA,platform_intelligence,DEAL,SAWALIYA,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SCANSTL,platform_intelligence,DEAL,SCANSTL,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SDBL,platform_intelligence,DEAL,SDBL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SEITINVIT,platform_intelligence,DEAL,SEITINVIT,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SEL,platform_intelligence,DEAL,SEL,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SELLOWRAP,platform_intelligence,DEAL,SELLOWRAP,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SENCO,platform_intelligence,DEAL,SENCO,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SGFIN,platform_intelligence,DEAL,SGFIN,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SHADOWFAX,platform_intelligence,DEAL,SHADOWFAX,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SHAH,platform_intelligence,DEAL,SHAH,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SHAKTIPUMP,platform_intelligence,DEAL,SHAKTIPUMP,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SHANKARA,platform_intelligence,DEAL,SHANKARA,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SHANTHALA,platform_intelligence,DEAL,SHANTHALA,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SHANTI,platform_intelligence,DEAL,SHANTI,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SHANTIGOLD,platform_intelligence,DEAL,SHANTIGOLD,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SHAREINDIA,platform_intelligence,DEAL,SHAREINDIA,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SHIVAUM,platform_intelligence,DEAL,SHIVAUM,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SHK,platform_intelligence,DEAL,SHK,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SHREEDHAR,platform_intelligence,DEAL,SHREEDHAR,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SILKY,platform_intelligence,DEAL,SILKY,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SINTERCOM,platform_intelligence,DEAL,SINTERCOM,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SKMEGGPROD,platform_intelligence,DEAL,SKMEGGPROD,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SMLMAH,platform_intelligence,DEAL,SMLMAH,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SOLARA,platform_intelligence,DEAL,SOLARA,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SOLARWORLD,platform_intelligence,DEAL,SOLARWORLD,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SONATSOFTW,platform_intelligence,DEAL,SONATSOFTW,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SSWL,platform_intelligence,DEAL,SSWL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_STALLION,platform_intelligence,DEAL,STALLION,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_63MOONS,platform_intelligence,DEAL,63MOONS,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SUMEET-RE,platform_intelligence,DEAL,SUMEET-RE,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ADVENTHTL,platform_intelligence,DEAL,ADVENTHTL,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_UNICHEMLAB,platform_intelligence,DEAL,UNICHEMLAB,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_URAVIDEF,platform_intelligence,DEAL,URAVIDEF,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_URBAN,platform_intelligence,DEAL,URBAN,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_UTKAL,platform_intelligence,DEAL,UTKAL,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_VIMTALABS,platform_intelligence,DEAL,VIMTALABS,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_VIPULLTD,platform_intelligence,DEAL,VIPULLTD,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
