ISIN,COMPANY_NAME_NSE,COMPANY_NAME_BSE,NSE_SYMBOL,NSE_SERIES,BSE_CODE,BSE_SYMBOL,LISTED_NSE,LISTED_BSE,SYMBOL_MATCH_FLAG,NAME_MATCH_FLAG,LAST_UPDATED
INE190H01024,Sakuma Exports Limited,SAKUMA EXPORTS LTD.,SAKUMA,BE,532713,SAKUMA,True,True,EXACT,EXACT,2026-06-07
INE170V01027,Salasar Techno Engineering Limited,Salasar Techno Engineering Lim,SALASAR,EQ,540642,SALASAR,True,True,EXACT,HIGH,2026-06-07
INE498E01010,Salona Cotspin Limited,SALONA COTSPIN LTD.,SALONA,EQ,590056,SALONA,True,True,EXACT,EXACT,2026-06-07
INE658G01014,S.A.L. Steel Limited,S.A.L.STEEL LTD.,SALSTEEL,BE,532604,SALSTEEL,True,True,EXACT,EXACT,2026-06-07
INE457F01013,Salzer Electronics Limited,SALZER ELECTRONICS LTD.,SALZERELEC,EQ,517059,SALZERELEC,True,True,EXACT,EXACT,2026-06-07
INE699B01027,Sambhaav Media Limited,SAMBHAAV MEDIA LTD.,SAMBHAAV,EQ,511630,SAMBHAAV,True,True,EXACT,EXACT,2026-06-07
INE12NJ01018,Sambhv Steel Tubes Limited,SAMBHV STEEL TUBES LIMITED,SAMBHV,EQ,544430,SAMBHV,True,True,EXACT,EXACT,2026-06-07
INE08U801020,Samhi Hotels Limited,Samhi Hotels Limited,SAMHI,EQ,543984,SAMHI,True,True,EXACT,EXACT,2026-06-07
INE148I01020,Sammaan Capital Limited,Sammaan Capital Limited,SAMMAANCAP,EQ,535789,SAMMAANCAP,True,True,EXACT,EXACT,2026-06-07
INE735M01018,Sampann Utpadan India Limited,Sampann Utpadan India Limited,SAMPANN,EQ,534598,SAMPANN,True,True,EXACT,EXACT,2026-06-07
INE0JPD01013,Sanathan Textiles Limited,Sanathan Textiles Limited,SANATHAN,EQ,544314,SANATHAN,True,True,EXACT,EXACT,2026-06-07
,The Sandesh Limited,,SANDESH,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE278H01035,Sandhar Technologies Limited,Sandhar Technologies Limited,SANDHAR,EQ,541163,SANDHAR,True,True,EXACT,EXACT,2026-06-07
INE149K01016,Sandur Manganese & Iron Ores Limited,SANDUR MANGANESE & IRON ORES L,SANDUMA,EQ,504918,SANDUMA,True,True,EXACT,EXACT,2026-06-07
INE495C01010,Sangam (India) Limited,SANGAM (INDIA) LTD.,SANGAMIND,EQ,514234,SANGAMIND,True,True,EXACT,EXACT,2026-06-07
INE989A01032,Sanghvi Movers Limited,SANGHVI MOVERS LTD.,SANGHVIMOV,EQ,530073,SANGHVIMOV,True,True,EXACT,EXACT,2026-06-07
,Sanginita Chemicals Limited,,SANGINITA,BE,,,True,False,MISSING,MISSING,2026-06-07
INE058A01010,Sanofi India Limited,SANOFI INDIA LTD,SANOFI,EQ,500674,SANOFI,True,True,EXACT,EXACT,2026-06-07
INE0UOS01011,Sanofi Consumer Healthcare India Limited,Sanofi Consumer Healthcare Ind,SANOFICONR,EQ,544250,SANOFICONR,True,True,EXACT,HIGH,2026-06-07
INE953O01021,Sansera Engineering Limited,Sansera Engineering Limited,SANSERA,EQ,543358,SANSERA,True,True,EXACT,EXACT,2026-06-07
INE08NE01025,Sanstar Limited,SANSTAR LIMITED,SANSTAR,EQ,544217,SANSTAR,True,True,EXACT,EXACT,2026-06-07
INE890C01046,Sanwaria Consumer Limited,SANWARIA CONSUMER LIMITED,SANWARIA,BZ,519260,SANWARIA,True,True,EXACT,EXACT,2026-06-07
INE806T01020,Sapphire Foods India Limited,Sapphire Foods India Limited,SAPPHIRE,EQ,543397,SAPPHIRE,True,True,EXACT,EXACT,2026-06-07
INE185C01017,Shree Ajit Pulp & Paper Limited,Shree Ajit Pulp And Paper Ltd.,SAPPL,EQ,538795,SAPPL,True,True,EXACT,HIGH,2026-06-07
INE385C01021,Sarda Energy & Minerals Limited,SARDA ENERGY & MINERALS LTD.,SARDAEN,EQ,504614,SARDAEN,True,True,EXACT,EXACT,2026-06-07
INE979A01025,Saregama India Limited,SAREGAMA INDIA LTD.,SAREGAMA,EQ,532163,SAREGAMA,True,True,EXACT,EXACT,2026-06-07
INE453D01025,Sarla Performance Fibers Limited,SARLA PERFORMANCE FIBERS LTD.,SARLAPOLY,EQ,526885,SARLAPOLY,True,True,EXACT,EXACT,2026-06-07
INE324X01026,Sarveshwar Foods Limited,Sarveshwar Foods Limited,SARVESHWAR,BE,543688,SARVESHWAR,True,True,EXACT,EXACT,2026-06-07
INE231F01020,Sasken Technologies Limited,Sasken Technologies Limited,SASKEN,EQ,532663,SASKEN,True,True,EXACT,EXACT,2026-06-07
INE170E01023,Satia Industries Limited,SATIA INDUSTRIES LIMITED,SATIA,EQ,539201,SATIA,True,True,EXACT,EXACT,2026-06-07
INE836B01017,Satin Creditcare Network Limited,SATIN CREDITCARE NETWORK LIMIT,SATIN,EQ,539404,SATIN,True,True,EXACT,HIGH,2026-06-07
INE626A01014,Saurashtra Cement Limited,SAURASHTRA CEMENT LTD.,SAURASHCEM,EQ,502175,SAURASHCEM,True,True,EXACT,EXACT,2026-06-07
INE318C01014,Sayaji Hotels Limited,SAYAJI HOTELS LTD.,SAYAJIHOTL,EQ,523710,SAYAJIHOTL,True,True,EXACT,EXACT,2026-06-07
INE04AK01028,SBC Exports Limited,SBC EXPORTS LIMITED,SBC,EQ,542725,SBC,True,True,EXACT,EXACT,2026-06-07
INE386D01027,Shivalik Bimetal Controls Limited,SHIVALIK BIMETAL CONTROLS LTD.,SBCL,EQ,513097,SBCL,True,True,EXACT,EXACT,2026-06-07
INE423Y01016,SBFC Finance Limited,SBFC Finance Limited,SBFC,EQ,543959,SBFC,True,True,EXACT,EXACT,2026-06-07
INE05ST01028,Suratwwala Business Group Limited,SURATWWALA BUSINESS GROUP LIMI,SBGLP,EQ,543218,SBGLP,True,True,EXACT,HIGH,2026-06-07
INE018E01016,SBI Cards and Payment Services Limited,SBI CARDS AND PAYMENT SERVICES,SBICARD,EQ,543066,SBICARD,True,True,EXACT,EXACT,2026-06-07
INE123W01016,SBI Life Insurance Company Limited,SBI Life Insurance Company Lim,SBILIFE,EQ,540719,SBILIFE,True,True,EXACT,HIGH,2026-06-07
INE062A01020,State Bank of India,STATE BANK OF INDIA,SBIN,EQ,500112,SBIN,True,True,EXACT,EXACT,2026-06-07
INE099G01011,Scan Steels Limited,Scan Steels Limited,SCANSTL,EQ,511672,SCANSTL,True,True,EXACT,EXACT,2026-06-07
INE513A01022,Schaeffler India Limited,Schaeffler India Limited,SCHAEFFLER,EQ,505790,SCHAEFFLER,True,True,EXACT,EXACT,2026-06-07
INE807K01035,S Chand And Company Limited,S Chand And Company Limited,SCHAND,EQ,540497,SCHAND,True,True,EXACT,EXACT,2026-06-07
INE839M01018,Schneider Electric Infrastructure Limited,SCHNEIDER ELECTRIC INFRASTRUCT,SCHNEIDER,EQ,534139,SCHNEIDER,True,True,EXACT,EXACT,2026-06-07
INE109A01011,Shipping Corporation Of India Limited,SHIPPING CORPORATION OF INDIA,SCI,EQ,523598,SCI,True,True,EXACT,EXACT,2026-06-07
INE0PB301013,Shipping Corporation of India Land and Assets Limited,Shipping Corporation of India,SCILAL,EQ,544142,SCILAL,True,True,EXACT,REVIEW,2026-06-07
INE090501011,Scoda Tubes Limited,Scoda Tubes Limited,SCODATUBES,EQ,544411,SCODATUBES,True,True,EXACT,EXACT,2026-06-07
INE501Y01019,Sheetal Cool Products Limited,SHEETAL COOL PRODUCTS LIMITED,SCPL,BE,540757,SCPL,True,True,EXACT,EXACT,2026-06-07
INE480C01038,Som Distilleries & Breweries Limited,SOM DISTILLERIES & BREWERIES L,SDBL,EQ,507514,SDBL,True,True,EXACT,EXACT,2026-06-07
INE497B01018,Seamec Limited,SEAMEC LTD.,SEAMECLTD,EQ,526807,SEAMECLTD,True,True,EXACT,EXACT,2026-06-07
,SecMark Consultancy Limited,,SECMARK,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE650K01021,SECUREKLOUD TECHNOLOGIES LIMITED,SECUREKLOUD TECHNOLOGIES LIMIT,SECURKLOUD,EQ,512161,SECURKLOUD,True,True,EXACT,PARTIAL,2026-06-07
INE00XB01019,SEDEMAC Mechatronics Limited,SEDEMAC MECHATRONICS LIMITED,SEDEMAC,EQ,544723,SEDEMAC,True,True,EXACT,EXACT,2026-06-07
INE440T01028,Shanti Educational Initiatives Limited,Shanti Educational Initiatives,SEIL,EQ,539921,SEIL,True,True,EXACT,EXACT,2026-06-07
INE955I01044,Sejal Glass Limited,SEJAL GLASS LIMITED,SEJALLTD,BE,532993,SEJALLTD,True,True,EXACT,EXACT,2026-06-07
INE105I01020,SEL Manufacturing Company Limited,SEL MANUFACTURING COMPANY LTD.,SELMC,EQ,532886,SELMC,True,True,EXACT,EXACT,2026-06-07
INE617A01013,Semac Construction Limited,Semac Construction Limited,SEMAC,BE,505368,SEMAC,True,True,EXACT,EXACT,2026-06-07
INE602W01027,Senco Gold Limited,Senco Gold Limited,SENCO,EQ,543936,SENCO,True,True,EXACT,EXACT,2026-06-07
INE0RB801010,Senores Pharmaceuticals Limited,SENORES PHARMACEUTICALS LIMITE,SENORES,EQ,544319,SENORES,True,True,EXACT,HIGH,2026-06-07
INE964H01014,SEPC Limited,SEPC LIMITED,SEPC,EQ,532945,SEPC,True,True,EXACT,EXACT,2026-06-07
,Servotech Renewable Power System Limited,,SERVOTECH,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE630A01024,Seshasayee Paper and Boards Limited,SESHASAYEE PAPER & BOARDS LTD.,SESHAPAPER,EQ,502450,SESHAPAPER,True,True,EXACT,HIGH,2026-06-07
INE878E01021,Setco Automotive Limited,SETCO AUTOMOTIVE LTD.,SETCO,BE,505075,SETCO,True,True,EXACT,EXACT,2026-06-07
INE0M4D01010,Standard Engineering Technology Limited,STANDARD ENGINEERING TECHNOLOG,SETL,EQ,544333,SETL,True,True,EXACT,HIGH,2026-06-07
INE023M01027,Setubandhan Infrastructure Limited,SETUBANDHAN INFRASTRUCTURE LIM,SETUINFRA,BZ,533605,SETUINFRA,True,True,EXACT,HIGH,2026-06-07
INE573R01012,Seya Industries Limited,SEYA INDUSTRIES LTD.,SEYAIND,BE,524324,SEYAIND,True,True,EXACT,EXACT,2026-06-07
INE916U01025,Sheela Foam Limited,Sheela Foam Limited,SFL,EQ,540203,SFL,True,True,EXACT,EXACT,2026-06-07
INE618R01015,SG Finserve Limited,SG FINSERVE LIMITED,SGFIN,EQ,539199,SGFIN,True,True,EXACT,EXACT,2026-06-07
INE00QT01015,Synergy Green Industries Limited,Synergy Green Industries Limit,SGIL,EQ,541929,SGIL,True,True,EXACT,HIGH,2026-06-07
INE353H01010,STL Global Limited,STL GLOBAL LTD.,SGL,EQ,532730,SGL,True,True,EXACT,EXACT,2026-06-07
INE385F01024,SG Mart Limited,SG MART LIMITED,SGMART,EQ,512329,SGMART,True,True,EXACT,EXACT,2026-06-07
INE12UN01015,Shadowfax Technologies Limited,SHADOWFAX TECHNOLOGIES LIMITED,SHADOWFAX,EQ,544685,SHADOWFAX,True,True,EXACT,EXACT,2026-06-07
INE482J01021,Shah Metacorp Limited,SHAH METACORP LIMITED,SHAH,EQ,533275,SHAH,True,True,EXACT,EXACT,2026-06-07
INE640C01011,Shah Alloys Limited,SHAH ALLOYS LTD.,SHAHALLOYS,EQ,513436,SHAHALLOYS,True,True,EXACT,EXACT,2026-06-07
INE151G01028,Shaily Engineering Plastics Limited,SHAILY ENGINEERING PLASTICS LT,SHAILY,EQ,501423,SHAILY,True,True,EXACT,HIGH,2026-06-07
INE908D01010,Shakti Pumps (India) Limited,SHAKTI PUMPS (INDIA) LTD.,SHAKTIPUMP,EQ,531431,SHAKTIPUMP,True,True,EXACT,EXACT,2026-06-07
INE597J01018,Shalby Limited,Shalby Limited,SHALBY,EQ,540797,SHALBY,True,True,EXACT,EXACT,2026-06-07
INE849C01026,Shalimar Paints Limited,SHALIMAR PAINTS LTD.,SHALPAINTS,EQ,509874,SHALPAINTS,True,True,EXACT,EXACT,2026-06-07
INE274V01019,Shankara Building Products Limited,Shankara Building Products Lim,SHANKARA,BE,540425,SHANKARA,True,True,EXACT,HIGH,2026-06-07
,Shanti Overseas (India) Limited,,SHANTI,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE631A01022,Shanthi Gears Limited,SHANTHI GEARS LTD.,SHANTIGEAR,EQ,522034,SHANTIGEAR,True,True,EXACT,EXACT,2026-06-07
INE06ZD01017,Shanti Gold International Limited,SHANTI GOLD INTERNATIONAL LIMI,SHANTIGOLD,EQ,544459,SHANTIGOLD,True,True,EXACT,HIGH,2026-06-07
INE221J01015,Sharda Cropchem Limited,Sharda Cropchem Limited,SHARDACROP,EQ,538666,SHARDACROP,True,True,EXACT,EXACT,2026-06-07
INE597I01028,Sharda Motor Industries Limited,SHARDA MOTOR INDUSTRIES LTD,SHARDAMOTR,EQ,535602,SHARDAMOTR,True,True,EXACT,EXACT,2026-06-07
INE037B01020,Shardul Securities Limited,SHARDUL SECURITIES LTD.,SHARDUL,EQ,512393,SHARDUL,True,True,EXACT,EXACT,2026-06-07
INE932X01026,Share India Securities Limited,Share India Securities Limited,SHAREINDIA,EQ,540725,SHAREINDIA,True,True,EXACT,EXACT,2026-06-07
INE402H01015,Shri Bajrang Alliance Limited,SHRI BAJRANG ALLIANCE LIMITED,SHBAJRG,EQ,526981,SHBAJRG,True,True,EXACT,EXACT,2026-06-07
INE268L01046,Shekhawati Industries Limited,SHEKHAWATI INDUSTRIES LIMITED,SHEKHAWATI,BE,533301,SHEKHAWATI,True,True,EXACT,EXACT,2026-06-07
INE363M01019,Shemaroo Entertainment Limited,SHEMAROO ENTERTAINMENT LIMITED,SHEMAROO,EQ,538685,SHEMAROO,True,True,EXACT,EXACT,2026-06-07
INE024F01011,Shilchar Technologies Limited,SHILCHAR TECHNOLOGIES LTD.,SHILCTECH,EQ,531201,SHILCTECH,True,True,EXACT,EXACT,2026-06-07
INE790G01031,Shilpa Medicare Limited,SHILPA MEDICARE LTD.,SHILPAMED,EQ,530549,SHILPAMED,True,True,EXACT,EXACT,2026-06-07
INE220Z01013,Sharat Industries Limited,SHARAT INDUSTRIES LTD.,SHINDL,EQ,519397,SHINDL,True,True,EXACT,EXACT,2026-06-07
INE788J01021,Shivalik Rasayan Limited,Shivalik Rasayan Ltd.,SHIVALIK,BE,539148,SHIVALIK,True,True,EXACT,EXACT,2026-06-07
INE637H01024,Shivam Autotech Limited,SHIVAM AUTOTECH LTD.,SHIVAMAUTO,BE,532776,SHIVAMAUTO,True,True,EXACT,EXACT,2026-06-07
INE644Y01017,Shiva Mills Limited,Shiva Mills Limited,SHIVAMILLS,BE,540961,SHIVAMILLS,True,True,EXACT,EXACT,2026-06-07
INE705C01020,Shiva Texyarn Limited,SHIVA TEXYARN LTD.,SHIVATEX,EQ,511108,SHIVATEX,True,True,EXACT,EXACT,2026-06-07
,Shiv Aum Steels Limited,,SHIVAUM,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE500L01026,S H Kelkar and Company Limited,S H Kelkar and Company Limited,SHK,EQ,539450,SHK,True,True,EXACT,EXACT,2026-06-07
INE498B01024,Shoppers Stop Limited,SHOPPERS STOP LTD.,SHOPERSTOP,EQ,532638,SHOPERSTOP,True,True,EXACT,EXACT,2026-06-07
,Shradha Realty Limited,,SHRADHA,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE232A01011,Shree Digvijay Cement Co.Ltd,SHREE DIGVIJAY CEMENT CO.LTD.,SHREDIGCEM,EQ,502180,SHREDIGCEM,True,True,EXACT,EXACT,2026-06-07
INE070A01015,SHREE CEMENT LIMITED,SHREE CEMENT LTD.,SHREECEM,EQ,500387,SHREECEM,True,True,EXACT,EXACT,2026-06-07
INE1B6101010,Shreeji Shipping Global Limited,Shreeji Shipping Global Limite,SHREEJISPG,EQ,544490,SHREEJISPG,True,True,EXACT,HIGH,2026-06-07
INE712K01011,Shree Pushkar Chemicals & Fertilisers Limited,Shree Pushkar Chemicals & Fert,SHREEPUSHK,EQ,539334,SHREEPUSHK,True,True,EXACT,HIGH,2026-06-07
INE879A01019,Shree Rama Multi-Tech Limited,SHREE RAMA MULTI-TECH LTD.,SHREERAMA,EQ,532310,SHREERAMA,True,True,EXACT,EXACT,2026-06-07
,Shrenik Limited,,SHRENIK,BZ,,,True,False,MISSING,MISSING,2026-06-07
INE231C01019,Shreyans Industries Limited,SHREYANS INDUSTRIES LTD.,SHREYANIND,EQ,516016,SHREYANIND,True,True,EXACT,EXACT,2026-06-07
INE997I01012,Shri Krishna Devcon Limited,SHRI KRISHNA DEVCON LTD.,SHRIKRISH,EQ,531080,SHRIKRISH,True,True,EXACT,EXACT,2026-06-07
INE1B3L01017,Shringar House of Mangalsutra Limited,SHRINGAR HOUSE OF MANGALSUTRA,SHRINGARMS,EQ,544512,SHRINGARMS,True,True,EXACT,EXACT,2026-06-07
INE526E01018,Shriram Pistons & Rings Limited,SHRIRAM PISTONS & RINGS LTD,SHRIPISTON,EQ,544344,SHRIPISTON,True,True,EXACT,EXACT,2026-06-07
INE721A01047,Shriram Finance Limited,Shriram Finance Limited,SHRIRAMFIN,EQ,511218,SHRIRAMFIN,True,True,EXACT,EXACT,2026-06-07
INE217L01019,Shriram Properties Limited,Shriram Properties Limited,SHRIRAMPPS,EQ,543419,SHRIRAMPPS,True,True,EXACT,EXACT,2026-06-07
INE979R01011,Shyam Century Ferrous Limited,Shyam Century Ferrous Limited,SHYAMCENT,EQ,539252,SHYAMCENT,True,True,EXACT,EXACT,2026-06-07
INE810G01011,Shyam Metalics and Energy Limited,Shyam Metalics and Energy Limi,SHYAMMETL,EQ,543299,SHYAMMETL,True,True,EXACT,HIGH,2026-06-07
INE635A01023,Shyam Telecom Limited,SHYAM TELECOM LTD.,SHYAMTEL,BE,517411,SHYAMTEL,True,True,EXACT,EXACT,2026-06-07
INE176J01011,Sicagen India Limited,SICAGEN INDIA LTD.,SICAGEN,EQ,533014,SICAGEN,True,True,EXACT,EXACT,2026-06-07
INE075B01020,Sical Logistics Limited,SICAL LOGISTICS LTD.,SICALLOG,BE,520086,SICALLOG,True,True,EXACT,EXACT,2026-06-07
INE003A01024,Siemens Limited,SIEMENS LTD.,SIEMENS,EQ,500550,SIEMENS,True,True,EXACT,EXACT,2026-06-07
INE0D0K01022,Sigachi Industries Limited,Sigachi Industries Limited,SIGACHI,BE,543389,SIGACHI,True,True,EXACT,EXACT,2026-06-07
INE529F01035,Signet Industries Limited,SIGNET INDUSTRIES LIMITED,SIGIND,EQ,512131,SIGIND,True,True,EXACT,EXACT,2026-06-07
INE0A0S01028,Sigma Solve Limited,SIGMA SOLVE LIMITED,SIGMA,EQ,543917,SIGMA,True,True,EXACT,EXACT,2026-06-07
INE933B01012,SIGMA ADVANCED SYSTEMS LIMITED,SIGMA ADVANCED SYSTEMS LIMITED,SIGMAADV,BE,532408,SIGMAADV,True,True,EXACT,EXACT,2026-06-07
INE903U01023,Signatureglobal (India) Limited,SIGNATUREGLOBAL (INDIA) LIMITE,SIGNATURE,EQ,543990,SIGNATURE,True,True,EXACT,HIGH,2026-06-07
INE0KGZ01021,Signpost India Limited,Signpost India Limited,SIGNPOST,EQ,544117,SIGNPOST,True,True,EXACT,EXACT,2026-06-07
INE438E01032,Sika Interplant Systems Limited,SIKA INTERPLANT SYSTEMS LTD.,SIKA,EQ,523606,SIKA,True,True,EXACT,EXACT,2026-06-07
,Sikko Industries Limited,,SIKKO,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE173A01025,Standard Industries Limited,STANDARD INDUSTRIES LTD.,SIL,EQ,530017,SIL,True,True,EXACT,EXACT,2026-06-07
,Silgo Retail Limited,,SILGO,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE923A01015,SIL Investments Limited,SIL INVESTMENTS LTD.,SILINV,EQ,521194,SILINV,True,True,EXACT,EXACT,2026-06-07
,Silly Monks Entertainment Limited,,SILLYMONKS,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE625X01026,Silver Touch Technologies Limited,Silver Touch Technologies Limi,SILVERTUC,EQ,543525,SILVERTUC,True,True,EXACT,HIGH,2026-06-07
INE748T01016,Simbhaoli Sugars Limited,Simbhaoli Sugars Ltd,SIMBHALS,BZ,539742,SIMBHALS,True,True,EXACT,EXACT,2026-06-07
INE059B01024,Simplex Infrastructures Limited,SIMPLEX INFRASTRUCTURES LTD.,SIMPLEXINF,EQ,523838,SIMPLEXINF,True,True,EXACT,EXACT,2026-06-07
INE985A01022,Sinclairs Hotels Limited,SINCLAIRS HOTELS LTD.,SINCLAIR,EQ,523023,SINCLAIR,True,True,EXACT,EXACT,2026-06-07
INE325D01025,Sindhu Trade Links Limited,SINDHU TRADE LINKS LIMITED,SINDHUTRAD,EQ,532029,SINDHUTRAD,True,True,EXACT,EXACT,2026-06-07
INE638A01035,Singer India Limited,SINGER INDIA LTD.,SINGERIND,EQ,505729,SINGERIND,True,True,EXACT,EXACT,2026-06-07
,Sintercom India Limited,,SINTERCOM,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE792Z01011,Sirca Paints India Limited,Sirca Paints India Limited,SIRCA,EQ,543686,SIRCA,True,True,EXACT,EXACT,2026-06-07
INE285J01028,SIS LIMITED,SIS LIMITED,SIS,EQ,540673,SIS,True,True,EXACT,EXACT,2026-06-07
INE965H01011,Siti Networks Limited,Siti Networks Ltd.,SITINET,BZ,532795,SITINET,True,True,EXACT,EXACT,2026-06-07
INE076B01028,Siyaram Silk Mills Limited,SIYARAM SILK MILLS LTD.,SIYSIL,EQ,503811,SIYSIL,True,True,EXACT,EXACT,2026-06-07
INE284S01014,S.J.S. Enterprises Limited,S.J.S. Enterprises Limited,SJS,EQ,543387,SJS,True,True,EXACT,EXACT,2026-06-07
INE002L01015,SJVN Limited,SJVN LTD,SJVN,EQ,533206,SJVN,True,True,EXACT,EXACT,2026-06-07
INE640A01023,SKF India Limited,SKF INDIA LTD.,SKFINDIA,EQ,500472,SKFINDIA,True,True,EXACT,EXACT,2026-06-07
INE2J8701016,SKF India (Industrial) Limited,SKF INDIA (INDUSTRIAL) LIMITED,SKFINDUS,EQ,544572,SKFINDUS,True,True,EXACT,EXACT,2026-06-07
INE439E01022,Skipper Limited,SKIPPER LTD,SKIPPER,EQ,538562,SKIPPER,True,True,EXACT,EXACT,2026-06-07
INE411D01023,SKM Egg Products Export (India) Limited,SKM EGG PRODUCTS EXPORT (INDIA,SKMEGGPROD,EQ,532143,SKMEGGPROD,True,True,EXACT,EXACT,2026-06-07
INE01IU01018,SKY GOLD AND DIAMONDS LIMITED,Sky Gold And Diamonds Limited,SKYGOLD,EQ,541967,SKYGOLD,True,True,EXACT,EXACT,2026-06-07
INE178C01020,Smartlink Holdings Limited,Smartlink Holdings Limited,SMARTLINK,BE,532419,SMARTLINK,True,True,EXACT,EXACT,2026-06-07
INE0NAZ01010,Smartworks Coworking Spaces Limited,SMARTWORKS COWORKING SPACES LI,SMARTWORKS,EQ,544447,SMARTWORKS,True,True,EXACT,HIGH,2026-06-07
INE103C01036,SMC Global Securities Limited,SMC Global Securities Limited,SMCGLOBAL,EQ,543263,SMCGLOBAL,True,True,EXACT,EXACT,2026-06-07
INE294B01019,SML Mahindra Limited,SML Mahindra Limited,SMLMAH,EQ,505192,SMLMAH,True,True,EXACT,EXACT,2026-06-07
INE017W01010,Sarthak Metals Limited,Sarthak Metals Limited,SMLT,EQ,540393,SMLT,True,True,EXACT,EXACT,2026-06-07
INE812G01025,SMS Pharmaceuticals Limited,SMS PHARMACEUTICALS LTD.,SMSPHARMA,EQ,532815,SMSPHARMA,True,True,EXACT,EXACT,2026-06-07
INE734N01019,Snowman Logistics Limited,SNOWMAN LOGISTICS LTD,SNOWMAN,EQ,538635,SNOWMAN,True,True,EXACT,EXACT,2026-06-07
INE671H01015,Sobha Limited,SOBHA,SOBHA,EQ,532784,SOBHA,True,True,EXACT,EXACT,2026-06-07
INE728Z01015,Softtech Engineers Limited,SoftTech Engineers Limited,SOFTTECH,BE,543470,SOFTTECH,True,True,EXACT,EXACT,2026-06-07
INE624Z01016,Solara Active Pharma Sciences Limited,SOLARA ACTIVE PHARMA SCIENCES,SOLARA,EQ,541540,SOLARA,True,True,EXACT,EXACT,2026-06-07
INE343H01029,Solar Industries India Limited,SOLAR INDUSTRIES INDIA LTD.,SOLARINDS,EQ,532725,SOLARINDS,True,True,EXACT,EXACT,2026-06-07
INE0TY101024,Solarworld Energy Solutions Limited,Solarworld Energy Solutions Li,SOLARWORLD,EQ,544532,SOLARWORLD,True,True,EXACT,HIGH,2026-06-07
,Solex Energy Limited,,SOLEX,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE355A01028,Somany Ceramics Limited,SOMANY CERAMICS LTD.,SOMANYCERA,EQ,531548,SOMANYCERA,True,True,EXACT,EXACT,2026-06-07
INE314C01013,Soma Textiles & Industries Limited,SOMA TEXTILES & INDUSTRIES LTD,SOMATEX,EQ,521034,SOMATEX,True,True,EXACT,EXACT,2026-06-07
INE323J01019,Somi Conveyor Beltings Limited,SOMI CONVEYOR BELTINGS LTD.,SOMICONVEY,EQ,533001,SOMICONVEY,True,True,EXACT,EXACT,2026-06-07
INE073K01018,Sona BLW Precision Forgings Limited,Sona BLW Precision Forgings Li,SONACOMS,EQ,543300,SONACOMS,True,True,EXACT,HIGH,2026-06-07
,Sonal Mercantile Limited,,SONAL,EQ,,,True,False,MISSING,MISSING,2026-06-07
,SONAM LIMITED,,SONAMLTD,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE269A01021,Sonata Software Limited,SONATA SOFTWARE LTD.,SONATSOFTW,EQ,532221,SONATSOFTW,True,True,EXACT,EXACT,2026-06-07
INE035D01020,Savita Oil Technologies Limited,SAVITA OIL TECHNOLOGIES LTD.,SOTL,EQ,524667,SOTL,True,True,EXACT,EXACT,2026-06-07
INE683A01023,The South Indian Bank Limited,SOUTH INDIAN BANK LTD.,SOUTHBANK,EQ,532218,SOUTHBANK,True,True,EXACT,HIGH,2026-06-07
INE980Y01015,South West Pinnacle Exploration Limited,South West Pinnacle Exploratio,SOUTHWEST,EQ,543986,SOUTHWEST,True,True,EXACT,EXACT,2026-06-07
INE212I01016,S. P. Apparels Limited,S.P. Apparels Limited,SPAL,EQ,540048,SPAL,True,True,EXACT,EXACT,2026-06-07
INE572J01011,Spandana Sphoorty Financial Limited,Spandana Sphoorty Financial Li,SPANDANA,EQ,542759,SPANDANA,True,True,EXACT,HIGH,2026-06-07
INE232I01014,Sun Pharma Advanced Research Company Limited,SUN PHARMA ADVANCED RESEARCH C,SPARC,EQ,532872,SPARC,True,True,EXACT,EXACT,2026-06-07
,Spacenet Enterprises India Limited,,SPCENET,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE247M01014,Speciality Restaurants Limited,SPECIALITY RESTAURANTS LTD.,SPECIALITY,EQ,534425,SPECIALITY,True,True,EXACT,EXACT,2026-06-07
INE01EO01010,Spectrum Electrical Industries Limited,Spectrum Electrical Industries,SPECTRUM,EQ,544386,SPECTRUM,True,True,EXACT,EXACT,2026-06-07
INE020801028,Spencer's Retail Limited,Spencer's Retail Limited,SPENCERS,EQ,542337,SPENCERS,True,True,EXACT,EXACT,2026-06-07
INE147A01011,Southern Petrochemicals Industries Corporation  Limited,SOUTHERN PETROCHEMICALS LTD.,SPIC,EQ,590030,SPIC,True,True,EXACT,EXACT,2026-06-07
INE978G01016,SPL Industries Limited,SPL INDUSTRIES LTD.,SPLIL,EQ,532651,SPLIL,True,True,EXACT,EXACT,2026-06-07
