SYMBOL,THEME,PURITY_SCORE,SOURCE,IS_PRIMARY,SECTOR,PURITY_REFINED
RPEL,TURNAROUND,0.48,cap_factor,False,CAPITAL_GOODS,True
RPEL,RAILWAYS_METRO,0.45,sector,False,CAPITAL_GOODS,True
RPEL,SMART_CITIES,0.4,sector,False,CAPITAL_GOODS,True
RPEL,SEMICONDUCTOR,0.35,sector,False,CAPITAL_GOODS,True
RPGLIFE,HEALTHCARE_EXPANSION,1.0,classification_v4,True,PHARMA,True
RPGLIFE,SMALLCAP_QUALITY,0.62,cap_factor,False,PHARMA,True
RPGLIFE,SPECIALTY_CHEM,0.55,sector,False,PHARMA,True
RPGLIFE,INDIA_PLUS_ONE,0.5,sector,False,PHARMA,True
RPGLIFE,TURNAROUND,0.48,cap_factor,False,PHARMA,True
RPGLIFE,HEALTHTECH,0.35,sector,False,PHARMA,True
RPOWER,GREEN_ENERGY,1.0,classification_v4,True,POWER,True
RPOWER,POWER_TD,1.0,sector,False,POWER,True
RPOWER,MIDCAP_MOMENTUM,0.65,cap_factor,False,POWER,True
RPOWER,CAPEX_CYCLE,0.55,cross_theme,False,POWER,True
RPOWER,QUALITY_GROWTH,0.5,cap_factor,False,POWER,True
RPOWER,TURNAROUND,0.45,cap_factor,False,POWER,True
RPOWER,BATTERY_STORAGE,0.4,cross_theme,False,POWER,True
RPPINFRA,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
RPPINFRA,BANKING_CREDIT,0.55,sector,False,FINANCIAL_SERVICES,True
RPPINFRA,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
RPPINFRA,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
RPPINFRA,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
RPPINFRA,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
RPPL,CHINA_PLUS_ONE,1.0,classification_v4,True,CHEMICALS,True
RPPL,INDIA_PLUS_ONE,0.7,cross_theme,False,CHEMICALS,True
RPPL,SPECIALTY_CHEM,0.6,sector,False,CHEMICALS,True
RPPL,EXPORT_GROWTH,0.6,cross_theme,False,CHEMICALS,True
RPPL,COMMODITY_SUPER,0.5,sector,False,CHEMICALS,True
RPPL,GREEN_HYDROGEN,0.35,sector,False,CHEMICALS,True
RPPL,BATTERY_STORAGE,0.35,sector,False,CHEMICALS,True
RPSGVENT,DIGITAL_INDIA,1.0,classification_v4,True,IT,True
RPSGVENT,SMALLCAP_QUALITY,0.62,cap_factor,False,IT,True
RPSGVENT,AI_ENABLERS,0.55,sector,False,IT,True
RPSGVENT,TURNAROUND,0.48,cap_factor,False,IT,True
RPSGVENT,DATA_CENTRE,0.45,sector,False,IT,True
RPSGVENT,CYBERSECURITY,0.45,sector,False,IT,True
RPSGVENT,FINTECH_INFRASTR,0.45,cross_theme,False,IT,True
RPTECH,DIGITAL_INDIA,1.0,classification_v4,True,IT,True
RPTECH,SMALLCAP_QUALITY,0.62,cap_factor,False,IT,True
RPTECH,AI_ENABLERS,0.55,sector,False,IT,True
RPTECH,TURNAROUND,0.48,cap_factor,False,IT,True
RPTECH,DATA_CENTRE,0.45,sector,False,IT,True
RPTECH,CYBERSECURITY,0.45,sector,False,IT,True
RPTECH,FINTECH_INFRASTR,0.45,cross_theme,False,IT,True
RRIL,CHINA_PLUS_ONE,1.0,classification_v4,True,TEXTILES,True
RRIL,INDIA_PLUS_ONE,0.7,cross_theme,False,TEXTILES,True
RRIL,EXPORT_GROWTH,0.6,sector,False,TEXTILES,True
RRKABEL,CAPEX_CYCLE,1.0,classification_v4,True,CAPITAL_GOODS,True
RRKABEL,MIDCAP_MOMENTUM,0.65,cap_factor,False,CAPITAL_GOODS,True
RRKABEL,POWER_TD,0.5,sector,False,CAPITAL_GOODS,True
RRKABEL,QUALITY_GROWTH,0.5,cap_factor,False,CAPITAL_GOODS,True
RRKABEL,INDIA_PLUS_ONE,0.5,sector,False,CAPITAL_GOODS,True
RRKABEL,RAILWAYS_METRO,0.45,sector,False,CAPITAL_GOODS,True
RRKABEL,TURNAROUND,0.45,cap_factor,False,CAPITAL_GOODS,True
RRKABEL,SMART_CITIES,0.4,sector,False,CAPITAL_GOODS,True
RRKABEL,SEMICONDUCTOR,0.35,sector,False,CAPITAL_GOODS,True
RSDFIN,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
RSDFIN,BANKING_CREDIT,0.8,keyword,False,FINANCIAL_SERVICES,True
RSDFIN,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
RSDFIN,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
RSDFIN,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
RSDFIN,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
RSL,CAPEX_CYCLE,1.0,classification_v4,True,METAL,True
RSL,COMMODITY_SUPER,0.7,sector,False,METAL,True
RSL,SMALLCAP_QUALITY,0.62,cap_factor,False,METAL,True
RSL,TURNAROUND,0.48,cap_factor,False,METAL,True
RSL,BATTERY_STORAGE,0.35,sector,False,METAL,True
RSWM,CHINA_PLUS_ONE,1.0,classification_v4,True,TEXTILES,True
RSWM,INDIA_PLUS_ONE,0.7,cross_theme,False,TEXTILES,True
RSWM,EXPORT_GROWTH,0.6,sector,False,TEXTILES,True
RSYSTEMS,DIGITAL_INDIA,1.0,classification_v4,True,IT,True
RSYSTEMS,SMALLCAP_QUALITY,0.62,cap_factor,False,IT,True
RSYSTEMS,AI_ENABLERS,0.55,sector,False,IT,True
RSYSTEMS,TURNAROUND,0.48,cap_factor,False,IT,True
RSYSTEMS,DATA_CENTRE,0.45,sector,False,IT,True
RSYSTEMS,CYBERSECURITY,0.45,sector,False,IT,True
RSYSTEMS,FINTECH_INFRASTR,0.45,cross_theme,False,IT,True
RTNINDIA,PREMIUMISATION,1.0,classification_v4,True,RETAIL,True
RTNINDIA,SMALLCAP_QUALITY,0.62,cap_factor,False,RETAIL,True
RTNINDIA,QUICK_COMMERCE,0.55,sector,False,RETAIL,True
RTNINDIA,TURNAROUND,0.48,cap_factor,False,RETAIL,True
RTNINDIA,GOLD_JEWELLERY,0.4,sector,False,RETAIL,True
RTNPOWER,GREEN_ENERGY,1.0,classification_v4,True,POWER,True
RTNPOWER,POWER_TD,0.65,sector,False,POWER,True
RTNPOWER,SMALLCAP_QUALITY,0.62,cap_factor,False,POWER,True
RTNPOWER,CAPEX_CYCLE,0.55,cross_theme,False,POWER,True
RTNPOWER,TURNAROUND,0.48,cap_factor,False,POWER,True
RTNPOWER,BATTERY_STORAGE,0.4,cross_theme,False,POWER,True
RUBFILA,CHINA_PLUS_ONE,1.0,classification_v4,True,CHEMICALS,True
RUBFILA,INDIA_PLUS_ONE,0.7,cross_theme,False,CHEMICALS,True
RUBFILA,SPECIALTY_CHEM,0.6,sector,False,CHEMICALS,True
RUBFILA,EXPORT_GROWTH,0.6,cross_theme,False,CHEMICALS,True
RUBFILA,COMMODITY_SUPER,0.5,sector,False,CHEMICALS,True
RUBFILA,GREEN_HYDROGEN,0.35,sector,False,CHEMICALS,True
RUBFILA,BATTERY_STORAGE,0.35,sector,False,CHEMICALS,True
RUBICON,HEALTHCARE_EXPANSION,1.0,classification_v4,True,PHARMA,True
RUBICON,MIDCAP_MOMENTUM,0.65,cap_factor,False,PHARMA,True
RUBICON,SPECIALTY_CHEM,0.55,sector,False,PHARMA,True
RUBICON,QUALITY_GROWTH,0.5,cap_factor,False,PHARMA,True
RUBICON,INDIA_PLUS_ONE,0.5,sector,False,PHARMA,True
RUBICON,TURNAROUND,0.45,cap_factor,False,PHARMA,True
RUBICON,HEALTHTECH,0.35,sector,False,PHARMA,True
RUCHINFRA,INFRASTRUCTURE_BUILD,1.0,classification_v4,True,INFRASTRUCTURE,True
RUCHINFRA,CAPEX_CYCLE,0.7,cross_theme,False,INFRASTRUCTURE,True
RUCHINFRA,RAILWAYS_METRO,0.5,sector,False,INFRASTRUCTURE,True
RUCHINFRA,SMART_CITIES,0.45,sector,False,INFRASTRUCTURE,True
RUCHINFRA,INDIA_PLUS_ONE,0.45,cross_theme,False,INFRASTRUCTURE,True
RUCHINFRA,PORTS_SHIPPING,0.4,sector,False,INFRASTRUCTURE,True
RUCHINFRA,WATER_MANAGEMENT,0.4,sector,False,INFRASTRUCTURE,True
RUCHIRA,EXPORT_GROWTH,1.0,classification_v4,True,CHEMICALS,True
RUCHIRA,INDIA_PLUS_ONE,0.65,cross_theme,False,CHEMICALS,True
RUCHIRA,SPECIALTY_CHEM,0.6,sector,False,CHEMICALS,True
RUCHIRA,COMMODITY_SUPER,0.5,sector,False,CHEMICALS,True
RUCHIRA,GREEN_HYDROGEN,0.35,sector,False,CHEMICALS,True
RUCHIRA,BATTERY_STORAGE,0.35,sector,False,CHEMICALS,True
RUPA,CHINA_PLUS_ONE,1.0,classification_v4,True,TEXTILES,True
RUPA,INDIA_PLUS_ONE,0.7,cross_theme,False,TEXTILES,True
RUPA,SMALLCAP_QUALITY,0.62,cap_factor,False,TEXTILES,True
RUPA,EXPORT_GROWTH,0.6,sector,False,TEXTILES,True
RUPA,TURNAROUND,0.48,cap_factor,False,TEXTILES,True
RUSHIL,REAL_ESTATE_RECOVERY,1.0,classification_v4,True,REALTY,True
RUSHIL,INTEREST_RATE_CYCLE,0.7,sector,False,REALTY,True
RUSHIL,SMART_CITIES,0.4,sector,False,REALTY,True
RUSTOMJEE,REAL_ESTATE_RECOVERY,1.0,classification_v4,True,REALTY,True
RUSTOMJEE,INTEREST_RATE_CYCLE,0.7,sector,False,REALTY,True
RUSTOMJEE,SMALLCAP_QUALITY,0.62,cap_factor,False,REALTY,True
RUSTOMJEE,TURNAROUND,0.48,cap_factor,False,REALTY,True
RUSTOMJEE,SMART_CITIES,0.4,sector,False,REALTY,True
RVHL,REAL_ESTATE_RECOVERY,1.0,classification_v4,True,REALTY,True
RVHL,INTEREST_RATE_CYCLE,0.7,sector,False,REALTY,True
RVHL,SMART_CITIES,0.4,sector,False,REALTY,True
RVNL,INFRASTRUCTURE_BUILD,1.0,classification_v4,True,INFRASTRUCTURE,True
RVNL,CAPEX_CYCLE,0.7,cross_theme,False,INFRASTRUCTURE,True
RVNL,MIDCAP_MOMENTUM,0.65,cap_factor,False,INFRASTRUCTURE,True
RVNL,RAILWAYS_METRO,0.5,sector,False,INFRASTRUCTURE,True
RVNL,QUALITY_GROWTH,0.5,cap_factor,False,INFRASTRUCTURE,True
RVNL,SMART_CITIES,0.45,sector,False,INFRASTRUCTURE,True
RVNL,INDIA_PLUS_ONE,0.45,cross_theme,False,INFRASTRUCTURE,True
RVNL,TURNAROUND,0.45,cap_factor,False,INFRASTRUCTURE,True
RVNL,PORTS_SHIPPING,0.76,sector,False,INFRASTRUCTURE,True
RVNL,WATER_MANAGEMENT,0.4,sector,False,INFRASTRUCTURE,True
RVTH,CAPEX_CYCLE,1.0,classification_v4,True,CAPITAL_GOODS,True
RVTH,POWER_TD,0.5,sector,False,CAPITAL_GOODS,True
RVTH,INDIA_PLUS_ONE,0.5,sector,False,CAPITAL_GOODS,True
RVTH,RAILWAYS_METRO,0.45,sector,False,CAPITAL_GOODS,True
RVTH,SMART_CITIES,0.4,sector,False,CAPITAL_GOODS,True
RVTH,SEMICONDUCTOR,0.35,sector,False,CAPITAL_GOODS,True
SAATVIKGL,CAPEX_CYCLE,1.0,classification_v4,True,CAPITAL_GOODS,True
SAATVIKGL,SMALLCAP_QUALITY,0.62,cap_factor,False,CAPITAL_GOODS,True
SAATVIKGL,POWER_TD,0.5,sector,False,CAPITAL_GOODS,True
SAATVIKGL,INDIA_PLUS_ONE,0.5,sector,False,CAPITAL_GOODS,True
SAATVIKGL,TURNAROUND,0.48,cap_factor,False,CAPITAL_GOODS,True
SAATVIKGL,RAILWAYS_METRO,0.45,sector,False,CAPITAL_GOODS,True
SAATVIKGL,SMART_CITIES,0.4,sector,False,CAPITAL_GOODS,True
SAATVIKGL,SEMICONDUCTOR,0.35,sector,False,CAPITAL_GOODS,True
SADBHAV,CAPEX_CYCLE,1.0,classification_v4,True,CAPITAL_GOODS,True
SADBHAV,SMALLCAP_QUALITY,0.62,cap_factor,False,CAPITAL_GOODS,True
SADBHAV,POWER_TD,0.5,sector,False,CAPITAL_GOODS,True
SADBHAV,INDIA_PLUS_ONE,0.5,sector,False,CAPITAL_GOODS,True
SADBHAV,TURNAROUND,0.48,cap_factor,False,CAPITAL_GOODS,True
SADBHAV,RAILWAYS_METRO,0.45,sector,False,CAPITAL_GOODS,True
SADBHAV,SMART_CITIES,0.4,sector,False,CAPITAL_GOODS,True
SADBHAV,SEMICONDUCTOR,0.35,sector,False,CAPITAL_GOODS,True
SADBHIN,INFRASTRUCTURE_BUILD,1.0,classification_v4,True,INFRASTRUCTURE,True
SADBHIN,CAPEX_CYCLE,0.7,cross_theme,False,INFRASTRUCTURE,True
SADBHIN,RAILWAYS_METRO,0.5,sector,False,INFRASTRUCTURE,True
SADBHIN,SMART_CITIES,0.45,sector,False,INFRASTRUCTURE,True
SADBHIN,INDIA_PLUS_ONE,0.45,cross_theme,False,INFRASTRUCTURE,True
SADBHIN,PORTS_SHIPPING,0.4,sector,False,INFRASTRUCTURE,True
SADBHIN,WATER_MANAGEMENT,0.4,sector,False,INFRASTRUCTURE,True
SAFARI,CHINA_PLUS_ONE,1.0,classification_v4,True,CHEMICALS,True
SAFARI,SPECIALTY_CHEM,0.88,keyword,False,CHEMICALS,True
SAFARI,INDIA_PLUS_ONE,0.7,cross_theme,False,CHEMICALS,True
SAFARI,MIDCAP_MOMENTUM,0.65,cap_factor,False,CHEMICALS,True
SAFARI,EXPORT_GROWTH,0.6,cross_theme,False,CHEMICALS,True
SAFARI,COMMODITY_SUPER,0.5,sector,False,CHEMICALS,True
SAFARI,QUALITY_GROWTH,0.5,cap_factor,False,CHEMICALS,True
SAFARI,TURNAROUND,0.45,cap_factor,False,CHEMICALS,True
SAFARI,GREEN_HYDROGEN,0.35,sector,False,CHEMICALS,True
SAFARI,BATTERY_STORAGE,0.35,sector,False,CHEMICALS,True
SAGARDEEP,CAPEX_CYCLE,1.0,classification_v4,True,METAL,True
SAGARDEEP,COMMODITY_SUPER,0.7,sector,False,METAL,True
SAGARDEEP,BATTERY_STORAGE,0.35,sector,False,METAL,True
SAGCEM,INFRASTRUCTURE_BUILD,1.0,classification_v4,True,CEMENT,True
SAGCEM,CAPEX_CYCLE,0.7,cross_theme,False,CEMENT,True
SAGCEM,SMALLCAP_QUALITY,0.62,cap_factor,False,CEMENT,True
SAGCEM,TURNAROUND,0.48,cap_factor,False,CEMENT,True
SAGCEM,REAL_ESTATE_RECOVERY,0.45,sector,False,CEMENT,True
SAGCEM,INDIA_PLUS_ONE,0.45,cross_theme,False,CEMENT,True
SAGILITY,DIGITAL_INDIA,1.0,classification_v4,True,IT,True
SAGILITY,MIDCAP_MOMENTUM,0.65,cap_factor,False,IT,True
SAGILITY,AI_ENABLERS,0.55,sector,False,IT,True
SAGILITY,QUALITY_GROWTH,0.5,cap_factor,False,IT,True
SAGILITY,DATA_CENTRE,0.45,sector,False,IT,True
SAGILITY,CYBERSECURITY,0.45,sector,False,IT,True
SAGILITY,FINTECH_INFRASTR,0.45,cross_theme,False,IT,True
SAGILITY,TURNAROUND,0.45,cap_factor,False,IT,True
SAHLIBHFI,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
SAHLIBHFI,BANKING_CREDIT,0.8,keyword,False,FINANCIAL_SERVICES,True
SAHLIBHFI,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
SAHLIBHFI,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
SAHLIBHFI,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
SAHLIBHFI,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
SAHYADRI,CHINA_PLUS_ONE,1.0,classification_v4,True,CHEMICALS,True
SAHYADRI,INDIA_PLUS_ONE,0.7,cross_theme,False,CHEMICALS,True
SAHYADRI,SPECIALTY_CHEM,0.6,sector,False,CHEMICALS,True
SAHYADRI,EXPORT_GROWTH,0.6,cross_theme,False,CHEMICALS,True
SAHYADRI,COMMODITY_SUPER,0.5,sector,False,CHEMICALS,True
SAHYADRI,GREEN_HYDROGEN,0.35,sector,False,CHEMICALS,True
SAHYADRI,BATTERY_STORAGE,0.35,sector,False,CHEMICALS,True
SAIL,CAPEX_CYCLE,1.0,classification_v4,True,METAL,True
SAIL,COMMODITY_SUPER,1.0,sector,False,METAL,True
SAIL,LARGECAP_VALUE,0.62,cap_factor,False,METAL,True
SAIL,DIVIDEND_YIELD,0.55,cap_factor,False,METAL,True
SAIL,QUALITY_GROWTH,0.55,cap_factor,False,METAL,True
SAIL,BATTERY_STORAGE,0.35,sector,False,METAL,True
SAILIFE,CHINA_PLUS_ONE,1.0,classification_v4,True,CHEMICALS,True
SAILIFE,SPECIALTY_CHEM,0.88,keyword,False,CHEMICALS,True
SAILIFE,INDIA_PLUS_ONE,0.7,cross_theme,False,CHEMICALS,True
SAILIFE,MIDCAP_MOMENTUM,0.65,cap_factor,False,CHEMICALS,True
SAILIFE,EXPORT_GROWTH,0.6,cross_theme,False,CHEMICALS,True
SAILIFE,COMMODITY_SUPER,0.5,sector,False,CHEMICALS,True
SAILIFE,QUALITY_GROWTH,0.5,cap_factor,False,CHEMICALS,True
SAILIFE,TURNAROUND,0.45,cap_factor,False,CHEMICALS,True
SAILIFE,GREEN_HYDROGEN,0.35,sector,False,CHEMICALS,True
SAILIFE,BATTERY_STORAGE,0.35,sector,False,CHEMICALS,True
SAIPARENT,HEALTHCARE_EXPANSION,1.0,classification_v4,True,PHARMA,True
SAIPARENT,SMALLCAP_QUALITY,0.62,cap_factor,False,PHARMA,True
SAIPARENT,SPECIALTY_CHEM,0.55,sector,False,PHARMA,True
SAIPARENT,INDIA_PLUS_ONE,0.5,sector,False,PHARMA,True
SAIPARENT,TURNAROUND,0.48,cap_factor,False,PHARMA,True
SAIPARENT,HEALTHTECH,0.35,sector,False,PHARMA,True
SAKAR,HEALTHCARE_EXPANSION,1.0,classification_v4,True,PHARMA,True
SAKAR,SMALLCAP_QUALITY,0.62,cap_factor,False,PHARMA,True
SAKAR,SPECIALTY_CHEM,0.55,sector,False,PHARMA,True
SAKAR,INDIA_PLUS_ONE,0.5,sector,False,PHARMA,True
SAKAR,TURNAROUND,0.48,cap_factor,False,PHARMA,True
SAKAR,HEALTHTECH,0.35,sector,False,PHARMA,True
SAKHTISUG,RURAL_CONSUMPTION,1.0,classification_v4,True,FMCG,True
SAKHTISUG,MONSOON_AGRI,0.6,cross_theme,False,FMCG,True
SAKHTISUG,PREMIUMISATION,0.55,sector,False,FMCG,True
SAKHTISUG,QUICK_COMMERCE,0.4,sector,False,FMCG,True
SAKSOFT,DIGITAL_INDIA,1.0,classification_v4,True,IT,True
SAKSOFT,SMALLCAP_QUALITY,0.62,cap_factor,False,IT,True
SAKSOFT,AI_ENABLERS,0.55,sector,False,IT,True
SAKSOFT,TURNAROUND,0.48,cap_factor,False,IT,True
SAKSOFT,DATA_CENTRE,0.45,sector,False,IT,True
SAKSOFT,CYBERSECURITY,0.45,sector,False,IT,True
SAKSOFT,FINTECH_INFRASTR,0.45,cross_theme,False,IT,True
SALASAR,CAPEX_CYCLE,1.0,classification_v4,True,CAPITAL_GOODS,True
SALASAR,SMALLCAP_QUALITY,0.62,cap_factor,False,CAPITAL_GOODS,True
SALASAR,POWER_TD,0.5,sector,False,CAPITAL_GOODS,True
SALASAR,INDIA_PLUS_ONE,0.5,sector,False,CAPITAL_GOODS,True
SALASAR,TURNAROUND,0.48,cap_factor,False,CAPITAL_GOODS,True
SALASAR,RAILWAYS_METRO,0.45,sector,False,CAPITAL_GOODS,True
SALASAR,SMART_CITIES,0.4,sector,False,CAPITAL_GOODS,True
SALASAR,SEMICONDUCTOR,0.35,sector,False,CAPITAL_GOODS,True
SALONA,CHINA_PLUS_ONE,1.0,classification_v4,True,TEXTILES,True
SALONA,INDIA_PLUS_ONE,0.7,cross_theme,False,TEXTILES,True
SALONA,EXPORT_GROWTH,0.6,sector,False,TEXTILES,True
SALZERELEC,CAPEX_CYCLE,1.0,classification_v4,True,CAPITAL_GOODS,True
SALZERELEC,SMALLCAP_QUALITY,0.62,cap_factor,False,CAPITAL_GOODS,True
SALZERELEC,POWER_TD,0.5,sector,False,CAPITAL_GOODS,True
SALZERELEC,INDIA_PLUS_ONE,0.5,sector,False,CAPITAL_GOODS,True
SALZERELEC,TURNAROUND,0.48,cap_factor,False,CAPITAL_GOODS,True
SALZERELEC,RAILWAYS_METRO,0.45,sector,False,CAPITAL_GOODS,True
SALZERELEC,SMART_CITIES,0.4,sector,False,CAPITAL_GOODS,True
SALZERELEC,SEMICONDUCTOR,0.35,sector,False,CAPITAL_GOODS,True
SAMBHAAV,DIGITAL_INDIA,1.0,classification_v4,True,MEDIA,True
SAMBHAAV,MEDIA_ENTERTAIN,0.8,sector,False,MEDIA,True
SAMBHAAV,AI_ENABLERS,0.5,cross_theme,False,MEDIA,True
SAMBHAAV,FINTECH_INFRASTR,0.45,cross_theme,False,MEDIA,True
SAMBHAAV,GAMING_ESPORTS,0.4,sector,False,MEDIA,True
SAMBHAAV,DATA_CENTRE,0.4,cross_theme,False,MEDIA,True
SAMBHV,CAPEX_CYCLE,1.0,classification_v4,True,METAL,True
SAMBHV,COMMODITY_SUPER,0.7,sector,False,METAL,True
SAMBHV,BATTERY_STORAGE,0.35,sector,False,METAL,True
SAMHI,PREMIUMISATION,1.0,classification_v4,True,HOSPITALITY,True
SAMHI,TOURISM_HOSP,0.88,keyword,False,HOSPITALITY,True
SAMHI,SMALLCAP_QUALITY,0.62,cap_factor,False,HOSPITALITY,True
SAMHI,TURNAROUND,0.48,cap_factor,False,HOSPITALITY,True
SAMMAANCAP,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
SAMMAANCAP,BANKING_CREDIT,0.8,keyword,False,FINANCIAL_SERVICES,True
SAMMAANCAP,MIDCAP_MOMENTUM,0.65,cap_factor,False,FINANCIAL_SERVICES,True
SAMMAANCAP,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
SAMMAANCAP,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
SAMMAANCAP,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
SAMMAANCAP,QUALITY_GROWTH,0.5,cap_factor,False,FINANCIAL_SERVICES,True
SAMMAANCAP,TURNAROUND,0.45,cap_factor,False,FINANCIAL_SERVICES,True
SAMMAANCAP,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
SAMPANN,CHINA_PLUS_ONE,1.0,classification_v4,True,CHEMICALS,True
SAMPANN,INDIA_PLUS_ONE,0.7,cross_theme,False,CHEMICALS,True
SAMPANN,SPECIALTY_CHEM,0.6,sector,False,CHEMICALS,True
SAMPANN,EXPORT_GROWTH,0.6,cross_theme,False,CHEMICALS,True
SAMPANN,COMMODITY_SUPER,0.5,sector,False,CHEMICALS,True
SAMPANN,GREEN_HYDROGEN,0.35,sector,False,CHEMICALS,True
SAMPANN,BATTERY_STORAGE,0.35,sector,False,CHEMICALS,True
SANATHAN,CHINA_PLUS_ONE,1.0,classification_v4,True,TEXTILES,True
SANATHAN,INDIA_PLUS_ONE,0.7,cross_theme,False,TEXTILES,True
SANATHAN,SMALLCAP_QUALITY,0.62,cap_factor,False,TEXTILES,True
SANATHAN,EXPORT_GROWTH,0.6,sector,False,TEXTILES,True
SANATHAN,TURNAROUND,0.48,cap_factor,False,TEXTILES,True
SANDESH,DIGITAL_INDIA,1.0,classification_v4,True,MEDIA,True
SANDESH,MEDIA_ENTERTAIN,0.8,sector,False,MEDIA,True
SANDESH,AI_ENABLERS,0.5,cross_theme,False,MEDIA,True
SANDESH,FINTECH_INFRASTR,0.45,cross_theme,False,MEDIA,True
SANDESH,GAMING_ESPORTS,0.4,sector,False,MEDIA,True
SANDESH,DATA_CENTRE,0.4,cross_theme,False,MEDIA,True
SANDHAR,PREMIUMISATION,1.0,classification_v4,True,HOSPITALITY,True
SANDHAR,TOURISM_HOSP,0.88,keyword,False,HOSPITALITY,True
SANDUMA,PSU_REVIVAL,1.0,classification_v4,True,ENERGY,True
SANDUMA,MIDCAP_MOMENTUM,0.65,cap_factor,False,ENERGY,True
SANDUMA,DIVIDEND_YIELD,0.6,cross_theme,False,ENERGY,True
SANDUMA,GREEN_ENERGY,0.55,sector,False,ENERGY,True
SANDUMA,COMMODITY_SUPER,0.5,sector,False,ENERGY,True
SANDUMA,INTEREST_RATE_CYCLE,0.5,cross_theme,False,ENERGY,True
SANDUMA,QUALITY_GROWTH,0.5,cap_factor,False,ENERGY,True
SANDUMA,TURNAROUND,0.45,cap_factor,False,ENERGY,True
SANDUMA,POWER_TD,0.4,sector,False,ENERGY,True
SANGAMIND,CHINA_PLUS_ONE,1.0,classification_v4,True,TEXTILES,True
SANGAMIND,INDIA_PLUS_ONE,0.7,cross_theme,False,TEXTILES,True
SANGAMIND,SMALLCAP_QUALITY,0.62,cap_factor,False,TEXTILES,True
SANGAMIND,EXPORT_GROWTH,0.6,sector,False,TEXTILES,True
SANGAMIND,TURNAROUND,0.48,cap_factor,False,TEXTILES,True
SANGHVIMOV,CAPEX_CYCLE,1.0,classification_v4,True,CAPITAL_GOODS,True
SANGHVIMOV,SMALLCAP_QUALITY,0.62,cap_factor,False,CAPITAL_GOODS,True
SANGHVIMOV,POWER_TD,0.5,sector,False,CAPITAL_GOODS,True
SANGHVIMOV,INDIA_PLUS_ONE,0.5,sector,False,CAPITAL_GOODS,True
SANGHVIMOV,TURNAROUND,0.48,cap_factor,False,CAPITAL_GOODS,True
SANGHVIMOV,RAILWAYS_METRO,0.45,sector,False,CAPITAL_GOODS,True
SANGHVIMOV,SMART_CITIES,0.4,sector,False,CAPITAL_GOODS,True
SANGHVIMOV,SEMICONDUCTOR,0.35,sector,False,CAPITAL_GOODS,True
SANOFI,HEALTHCARE_EXPANSION,1.0,classification_v4,True,PHARMA,True
SANOFI,SMALLCAP_QUALITY,0.62,cap_factor,False,PHARMA,True
SANOFI,SPECIALTY_CHEM,0.55,sector,False,PHARMA,True
SANOFI,INDIA_PLUS_ONE,0.5,sector,False,PHARMA,True
SANOFI,TURNAROUND,0.48,cap_factor,False,PHARMA,True
SANOFI,HEALTHTECH,0.35,sector,False,PHARMA,True
SANOFICONR,HEALTHCARE_EXPANSION,1.0,classification_v4,True,PHARMA,True
SANOFICONR,MIDCAP_MOMENTUM,0.65,cap_factor,False,PHARMA,True
SANOFICONR,SPECIALTY_CHEM,0.55,sector,False,PHARMA,True
SANOFICONR,QUALITY_GROWTH,0.5,cap_factor,False,PHARMA,True
SANOFICONR,INDIA_PLUS_ONE,0.5,sector,False,PHARMA,True
SANOFICONR,TURNAROUND,0.45,cap_factor,False,PHARMA,True
SANOFICONR,HEALTHTECH,0.35,sector,False,PHARMA,True
SANSERA,EV_TRANSITION,1.0,classification_v4,True,AUTO,True
SANSERA,MIDCAP_MOMENTUM,0.65,cap_factor,False,AUTO,True
SANSERA,BATTERY_STORAGE,0.55,cross_theme,False,AUTO,True
SANSERA,QUALITY_GROWTH,0.5,cap_factor,False,AUTO,True
SANSERA,CAPEX_CYCLE,0.45,cross_theme,False,AUTO,True
SANSERA,TURNAROUND,0.45,cap_factor,False,AUTO,True
SANSTAR,RURAL_CONSUMPTION,1.0,classification_v4,True,AGRICULTURE,True
