date,symbol,company,deal_type,client_name,participant,direction,qty,price,value_cr,seq_id
2026-06-29,NARMADA,Narmada Agrobase Limited,BULK,QE SECURITIES LLP,RETAIL,BUY,218915.0,41.51,0.9087,11402
2026-06-29,NARMADA,Narmada Agrobase Limited,BULK,RATHOD MANOJ CHHAGANLAL HUF,RETAIL,SELL,481481.0,41.94,2.0193,11403
2026-06-29,NARMADA,Narmada Agrobase Limited,BULK,RATHOD MANOJ CHHAGANLAL HUF,RETAIL,BUY,482839.0,41.92,2.0241,11404
2026-06-29,OMAXE,Omaxe Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,1059414.0,88.57,9.3832,11405
2026-06-29,OMAXE,Omaxe Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,1059414.0,88.64,9.3906,11406
2026-06-29,OMAXE,Omaxe Limited,BULK,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED,RETAIL,SELL,870588.0,92.85,8.0834,11407
2026-06-29,OMAXE,Omaxe Limited,BULK,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED,RETAIL,BUY,970588.0,92.51,8.9789,11408
2026-06-29,ONYX,Onyx Biotec Limited,BULK,NEHA BAGLA,RETAIL,SELL,224000.0,38.9,0.8714,11409
2026-06-29,PIXTRANS,Pix Transmissions Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,103420.0,1872.8,19.3685,11410
2026-06-29,PIXTRANS,Pix Transmissions Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,103742.0,1873.99,19.4411,11411
2026-06-29,POCL,Pondy Oxides & Chem Ltd,BULK,ICICI PRUDENTIAL MUTUAL FUND,MF,BUY,472000.0,1270.0,59.944,11412
2026-06-29,POCL,Pondy Oxides & Chem Ltd,BULK,MANJU BANSAL,RETAIL,SELL,900000.0,1270.27,114.3243,11413
2026-06-29,POCL,Pondy Oxides & Chem Ltd,BULK,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,RETAIL,BUY,164795.0,1270.54,20.9379,11414
2026-06-29,POCL,Pondy Oxides & Chem Ltd,BULK,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,RETAIL,SELL,164795.0,1295.02,21.3413,11415
2026-06-29,PPL,Prakash Pipes Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,204063.0,297.87,6.0784,11416
2026-06-29,PPL,Prakash Pipes Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,204063.0,298.03,6.0817,11417
2026-06-29,PPL,Prakash Pipes Limited,BULK,QE SECURITIES LLP,RETAIL,BUY,116902.0,294.25,3.4398,11418
2026-06-29,PPL,Prakash Pipes Limited,BULK,QE SECURITIES LLP,RETAIL,SELL,122013.0,296.29,3.6151,11419
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,BLITZQUANT RESEARCH LLP,RETAIL,BUY,197851.0,758.06,14.9983,11420
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,BLITZQUANT RESEARCH LLP,RETAIL,SELL,197851.0,758.39,15.0048,11421
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,RETAIL,BUY,464587.0,768.19,35.6891,11422
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,RETAIL,SELL,465087.0,769.3,35.7791,11423
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,BUY,556519.0,763.27,42.4774,11424
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,SELL,560616.0,763.5,42.803,11425
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,GRT STRATEGIC VENTURES LLP,RETAIL,BUY,230907.0,777.31,17.9486,11426
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,GRT STRATEGIC VENTURES LLP,RETAIL,SELL,230907.0,777.57,17.9546,11427
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,945159.0,768.61,72.6459,11428
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,969642.0,766.56,74.3289,11429
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,IRAGE BROKING SERVICES LLP,RETAIL,BUY,519570.0,768.21,39.9139,11430
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,IRAGE BROKING SERVICES LLP,RETAIL,SELL,584349.0,768.31,44.8961,11431
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,BUY,460828.0,769.84,35.4764,11432
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,SELL,460828.0,771.1,35.5344,11433
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,1705845.0,766.52,130.7564,11434
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,1708904.0,766.93,131.061,11435
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,BUY,1698578.0,769.53,130.7107,11436
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SELL,1698578.0,769.98,130.7871,11437
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,MUSIGMA SECURITIES,RETAIL,SELL,286212.0,777.25,22.2458,11438
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,MUSIGMA SECURITIES,RETAIL,BUY,286212.0,777.22,22.245,11439
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,992754.0,769.6,76.4023,11440
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,992756.0,769.97,76.4392,11441
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,OREGON PUBLIC EMPLOYEES RETIREMENT SYSTEM,INSURANCE,BUY,190773.0,772.4,14.7353,11442
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,PUMA SECURITIES,RETAIL,BUY,435601.0,774.44,33.7347,11443
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,PUMA SECURITIES,RETAIL,SELL,435601.0,774.58,33.7408,11444
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,QE SECURITIES LLP,RETAIL,SELL,1044558.0,765.43,79.9536,11445
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,QE SECURITIES LLP,RETAIL,BUY,1046236.0,763.83,79.9146,11446
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,SHARE INDIA SECURITIES LIMITED,RETAIL,SELL,250136.0,772.26,19.317,11447
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,SHARE INDIA SECURITIES LIMITED,RETAIL,BUY,251136.0,773.52,19.4259,11448
2026-06-29,RAMCOSYS,Ramco Systems Limited,BULK,ZEN SECURITIES LIMITED,RETAIL,SELL,239155.0,785.4,18.7832,11449
2026-06-29,RICHA,Richa Info Systems Ltd,BULK,ABHINANDAN WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,BUY,115000.0,91.0,1.0465,11450
2026-06-29,RICHA,Richa Info Systems Ltd,BULK,KESAR SERVICES,RETAIL,SELL,89000.0,91.0,0.8099,11451
2026-06-29,RIIL,Reliance Indl Infra Ltd,BULK,INFINITY DATA TECHNOLOGIES PRIVATE LIMITED,RETAIL,BUY,128476.0,850.12,10.922,11452
2026-06-29,RIIL,Reliance Indl Infra Ltd,BULK,INFINITY DATA TECHNOLOGIES PRIVATE LIMITED,RETAIL,SELL,160087.0,840.65,13.4577,11453
2026-06-29,SAKSOFT,Saksoft Limited,BULK,ALPHAGREP SECURITIES PRIVATE LIMITED,RETAIL,SELL,928601.0,174.31,16.1864,11454
2026-06-29,SAKSOFT,Saksoft Limited,BULK,ALPHAGREP SECURITIES PRIVATE LIMITED,RETAIL,BUY,928601.0,173.97,16.1549,11455
2026-06-29,SAKSOFT,Saksoft Limited,BULK,BLITZQUANT RESEARCH LLP,RETAIL,SELL,864791.0,176.38,15.2532,11456
2026-06-29,SAKSOFT,Saksoft Limited,BULK,BLITZQUANT RESEARCH LLP,RETAIL,BUY,864791.0,176.32,15.248,11457
2026-06-29,SAKSOFT,Saksoft Limited,BULK,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,RETAIL,BUY,1123526.0,179.42,20.1583,11458
2026-06-29,SAKSOFT,Saksoft Limited,BULK,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,RETAIL,SELL,1123596.0,179.73,20.1944,11459
2026-06-29,SAKSOFT,Saksoft Limited,BULK,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,BUY,1789674.0,176.57,31.6003,11460
2026-06-29,SAKSOFT,Saksoft Limited,BULK,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,SELL,1796988.0,176.88,31.7851,11461
2026-06-29,SAKSOFT,Saksoft Limited,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,974373.0,174.92,17.0437,11462
2026-06-29,SAKSOFT,Saksoft Limited,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,1094858.0,176.72,19.3483,11463
2026-06-29,SAKSOFT,Saksoft Limited,BULK,IRAGE BROKING SERVICES LLP,RETAIL,SELL,655508.0,177.26,11.6195,11464
2026-06-29,SAKSOFT,Saksoft Limited,BULK,IRAGE BROKING SERVICES LLP,RETAIL,BUY,901895.0,175.96,15.8697,11465
2026-06-29,SAKSOFT,Saksoft Limited,BULK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,BUY,1026890.0,178.48,18.3279,11466
2026-06-29,SAKSOFT,Saksoft Limited,BULK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,SELL,1026890.0,178.62,18.3423,11467
2026-06-29,SAKSOFT,Saksoft Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,4104860.0,176.27,72.3564,11468
2026-06-29,SAKSOFT,Saksoft Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,4105264.0,176.17,72.3224,11469
2026-06-29,SAKSOFT,Saksoft Limited,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,BUY,3982340.0,177.46,70.6706,11470
2026-06-29,SAKSOFT,Saksoft Limited,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SELL,3982340.0,177.58,70.7184,11471
2026-06-29,SAKSOFT,Saksoft Limited,BULK,MUSIGMA SECURITIES,RETAIL,BUY,762245.0,181.5,13.8347,11472
2026-06-29,SAKSOFT,Saksoft Limited,BULK,MUSIGMA SECURITIES,RETAIL,SELL,762245.0,181.59,13.8416,11473
2026-06-29,SAKSOFT,Saksoft Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,2247185.0,177.55,39.8988,11474
2026-06-29,SAKSOFT,Saksoft Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,2247185.0,177.67,39.9257,11475
2026-06-29,SAKSOFT,Saksoft Limited,BULK,PUMA SECURITIES,RETAIL,SELL,728958.0,177.59,12.9456,11476
2026-06-29,SAKSOFT,Saksoft Limited,BULK,PUMA SECURITIES,RETAIL,BUY,728958.0,177.44,12.9346,11477
2026-06-29,SAKSOFT,Saksoft Limited,BULK,QE SECURITIES LLP,RETAIL,SELL,2173530.0,175.26,38.0933,11478
2026-06-29,SAKSOFT,Saksoft Limited,BULK,QE SECURITIES LLP,RETAIL,BUY,2174599.0,174.49,37.9446,11479
2026-06-29,TICL,Twamev Cons and Infra Ltd,BULK,SHILPI GUPTA,RETAIL,SELL,806624.0,15.69,1.2656,11480
2026-06-29,UMESLTD,Usha Martin Edu & Sol Ltd,BULK,DAIZY WEALTHEDGE ADVISORS,RETAIL,SELL,667262.0,5.45,0.3637,11481
2026-06-29,UMESLTD,Usha Martin Edu & Sol Ltd,BULK,NETLINK SOLUTIONS (INDIA) LIMITED,RETAIL,BUY,670000.0,5.45,0.3651,11482
2026-06-29,URAVIDEF,URAVI DEFENCE & TECH LTD,BULK,VINEY CORPORATION  LIMITED,RETAIL,SELL,156072.0,116.0,1.8104,11483
2026-06-29,VIKRAN,Vikran Engineering Ltd,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,1412149.0,75.79,10.7027,11484
2026-06-29,VIKRAN,Vikran Engineering Ltd,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,1498278.0,76.09,11.4004,11485
2026-06-29,VIKRAN,Vikran Engineering Ltd,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,1424152.0,76.09,10.8364,11486
2026-06-29,VIKRAN,Vikran Engineering Ltd,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,1425273.0,76.05,10.8392,11487
2026-06-29,VIKRAN,Vikran Engineering Ltd,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SELL,2325081.0,76.23,17.7241,11488
2026-06-29,VIKRAN,Vikran Engineering Ltd,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,BUY,2325081.0,76.2,17.7171,11489
2026-06-29,VIKRAN,Vikran Engineering Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,1737793.0,76.17,13.2368,11490
2026-06-29,VIKRAN,Vikran Engineering Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,1737793.0,76.19,13.2402,11491
2026-06-29,VIKRAN,Vikran Engineering Ltd,BULK,QE SECURITIES LLP,RETAIL,SELL,2085779.0,76.22,15.8978,11492
2026-06-29,VIKRAN,Vikran Engineering Ltd,BULK,QE SECURITIES LLP,RETAIL,BUY,2124856.0,76.01,16.151,11493
2026-06-29,ZTECH,Z-Tech (India) Limited,BULK,SETU SECURITIES PVT LTD,RETAIL,BUY,93600.0,615.38,5.76,11494
2026-06-30,GENUSPOWER,Genus Power Infrastru Ltd,BLOCK,BUOYANT OPPORTUNITIES STRATEGY,RETAIL,BUY,2241379.0,290.0,65.0,672
2026-06-30,GENUSPOWER,Genus Power Infrastru Ltd,BLOCK,BUOYANT OPPORTUNITIES STRATEGY-III,RETAIL,BUY,2241379.0,290.0,65.0,673
2026-06-30,GENUSPOWER,Genus Power Infrastru Ltd,BLOCK,CHISWICK INVESTMENT PTE LTD,RETAIL,SELL,10344827.0,290.0,300.0,674
2026-06-30,GENUSPOWER,Genus Power Infrastru Ltd,BLOCK,MADHURI MADHUSUDAN KELA,RETAIL,BUY,1379310.0,290.0,40.0,675
2026-06-30,GENUSPOWER,Genus Power Infrastru Ltd,BLOCK,PROFITEX SHARES & SECURITIES PRIVATE LIMITED,RETAIL,BUY,4482759.0,290.0,130.0,676
2026-06-30,ATALREAL,Atal Realtech Limited,BULK,ACME CAPITAL MARKET LIMITED,RETAIL,BUY,932394.0,28.18,2.6275,11495
2026-06-30,ATALREAL,Atal Realtech Limited,BULK,ACME CAPITAL MARKET LIMITED,RETAIL,SELL,932394.0,28.13,2.6228,11496
2026-06-30,ATALREAL,Atal Realtech Limited,BULK,ALTIZEN VENTURES LLP,RETAIL,BUY,908000.0,28.2,2.5606,11497
2026-06-30,ATALREAL,Atal Realtech Limited,BULK,ALTIZEN VENTURES LLP,RETAIL,SELL,1400803.0,28.19,3.9489,11498
2026-06-30,ATALREAL,Atal Realtech Limited,BULK,BULLPULSE MARKETEDGE PRIVATE LIMITED,RETAIL,SELL,747250.0,28.01,2.093,11499
2026-06-30,ATALREAL,Atal Realtech Limited,BULK,BULLPULSE MARKETEDGE PRIVATE LIMITED,RETAIL,BUY,747250.0,28.08,2.0983,11500
2026-06-30,ATALREAL,Atal Realtech Limited,BULK,L7 HITECH PRIVATE LIMITED,RETAIL,BUY,900000.0,28.28,2.5452,11501
2026-06-30,ATALREAL,Atal Realtech Limited,BULK,MANISH N THAKUR,RETAIL,SELL,1461488.0,28.28,4.1331,11502
2026-06-30,ATALREAL,Atal Realtech Limited,BULK,QE SECURITIES LLP,RETAIL,SELL,609429.0,28.15,1.7155,11503
2026-06-30,ATALREAL,Atal Realtech Limited,BULK,QE SECURITIES LLP,RETAIL,BUY,653245.0,28.22,1.8435,11504
2026-06-30,BANG,Bang Overseas Limited,BULK,SANDEEP JAIN,RETAIL,BUY,84909.0,28.7,0.2437,11505
2026-06-30,BANG,Bang Overseas Limited,BULK,SWAY FINANCIAL SERVICES,RETAIL,BUY,534.0,28.3,0.0015,11506
2026-06-30,BANG,Bang Overseas Limited,BULK,SWAY FINANCIAL SERVICES,RETAIL,SELL,97564.0,28.84,0.2814,11507
2026-06-30,DIGIKORE,Digikore Studios Limited,BULK,K3 FORTUNE LLP,RETAIL,BUY,92000.0,54.14,0.4981,11508
2026-06-30,DIGIKORE,Digikore Studios Limited,BULK,K3 FORTUNE LLP,RETAIL,SELL,92000.0,48.68,0.4479,11509
2026-06-30,DIVGIITTS,Divgi Torqtransfer Syst L,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,158892.0,985.24,15.6547,11510
2026-06-30,DIVGIITTS,Divgi Torqtransfer Syst L,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,162009.0,984.64,15.9521,11511
2026-06-30,DIVGIITTS,Divgi Torqtransfer Syst L,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,261870.0,981.63,25.7059,11512
2026-06-30,DIVGIITTS,Divgi Torqtransfer Syst L,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,261870.0,982.19,25.7206,11513
2026-06-30,DIVGIITTS,Divgi Torqtransfer Syst L,BULK,NRJN FAMILY TRUST,PROMOTER,SELL,175000.0,964.73,16.8828,11514
2026-06-30,DIVGIITTS,Divgi Torqtransfer Syst L,BULK,QE SECURITIES LLP,RETAIL,SELL,165832.0,980.87,16.266,11515
2026-06-30,DIVGIITTS,Divgi Torqtransfer Syst L,BULK,QE SECURITIES LLP,RETAIL,BUY,167611.0,982.48,16.4674,11516
2026-06-30,FILATFASH,Filatex Fashions Limited,BULK,PRABHAT  SETHIA,RETAIL,SELL,72074154.0,0.18,1.2973,11517
2026-06-30,GCSL,Gretex Corporate Services,BULK,MANSUKH SECURITIES & FINANCE LIMITED,RETAIL,SELL,71845.0,430.97,3.0963,11518
2026-06-30,GCSL,Gretex Corporate Services,BULK,MANSUKH SECURITIES & FINANCE LIMITED,RETAIL,BUY,124249.0,429.98,5.3425,11519
2026-06-30,GENUSPOWER,Genus Power Infrastru Ltd,BULK,BUOYANT OPPORTUNITIES STRATEGY,RETAIL,BUY,2241379.0,290.0,65.0,11520
2026-06-30,GENUSPOWER,Genus Power Infrastru Ltd,BULK,BUOYANT OPPORTUNITIES STRATEGY-III,RETAIL,BUY,2241379.0,290.0,65.0,11521
2026-06-30,GENUSPOWER,Genus Power Infrastru Ltd,BULK,CHISWICK INVESTMENT PTE LTD,RETAIL,SELL,10344827.0,290.0,300.0,11522
2026-06-30,GENUSPOWER,Genus Power Infrastru Ltd,BULK,D3 STOCK VISION LLP,RETAIL,BUY,530658.0,292.48,15.5207,11523
2026-06-30,GENUSPOWER,Genus Power Infrastru Ltd,BULK,D3 STOCK VISION LLP,RETAIL,SELL,2050659.0,288.39,59.139,11524
2026-06-30,GENUSPOWER,Genus Power Infrastru Ltd,BULK,IRAGE BROKING SERVICES LLP,RETAIL,BUY,707127.0,290.98,20.576,11525
2026-06-30,GENUSPOWER,Genus Power Infrastru Ltd,BULK,IRAGE BROKING SERVICES LLP,RETAIL,SELL,3895374.0,287.5,111.992,11526
2026-06-30,GENUSPOWER,Genus Power Infrastru Ltd,BULK,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,RETAIL,BUY,342032.0,288.73,9.8755,11527
2026-06-30,GENUSPOWER,Genus Power Infrastru Ltd,BULK,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,RETAIL,SELL,1776028.0,292.42,51.9346,11528
2026-06-30,GENUSPOWER,Genus Power Infrastru Ltd,BULK,MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,RETAIL,BUY,1909034.0,295.58,56.4272,11529
2026-06-30,GENUSPOWER,Genus Power Infrastru Ltd,BULK,MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,RETAIL,SELL,2144034.0,291.55,62.5093,11530
2026-06-30,GENUSPOWER,Genus Power Infrastru Ltd,BULK,PROFITEX SHARES & SECURITIES PRIVATE LIMITED,RETAIL,BUY,4482759.0,290.0,130.0,11531
2026-06-30,GOCOLORS,Go Fashion India Ltd,BULK,RAMDOOT REALTORS PVT LTD,RETAIL,SELL,204636.0,391.19,8.0052,11532
2026-06-30,GOCOLORS,Go Fashion India Ltd,BULK,RAMDOOT REALTORS PVT LTD,RETAIL,BUY,270123.0,393.53,10.6302,11533
2026-06-30,INDOTECH,Indo Tech Transformers Li,BULK,SHIRDI SAI ELECTRICALS LIMITED,RETAIL,SELL,68048.0,3231.23,21.9879,11534
2026-06-30,INDOWIND,Indowind Energy Limited,BULK,INDUS CAPITAL PRIVATE LIMITED,RETAIL,BUY,2278711.0,9.22,2.101,11535
2026-06-30,INDOWIND,Indowind Energy Limited,BULK,INDUS FINANCE CORPORATION LTD,RETAIL,SELL,2000000.0,9.2,1.84,11536
2026-06-30,IVALUE,Ivalue Infosolutions Ltd,BULK,360 ONE PIPE FUND,RETAIL,BUY,1923000.0,260.0,49.998,11537
2026-06-30,IVALUE,Ivalue Infosolutions Ltd,BULK,BENGAL FINANCE & INVESTMENT PVT. LTD.,RETAIL,BUY,300000.0,262.13,7.8639,11538
2026-06-30,IVALUE,Ivalue Infosolutions Ltd,BULK,D3 STOCK VISION LLP,RETAIL,SELL,317258.0,261.12,8.2842,11539
2026-06-30,IVALUE,Ivalue Infosolutions Ltd,BULK,D3 STOCK VISION LLP,RETAIL,BUY,324758.0,260.27,8.4525,11540
2026-06-30,IVALUE,Ivalue Infosolutions Ltd,BULK,DHWAJA SHARES & SECURITIES PVT LTD,RETAIL,SELL,82671.0,265.57,2.1955,11541
2026-06-30,IVALUE,Ivalue Infosolutions Ltd,BULK,DHWAJA SHARES & SECURITIES PVT LTD,RETAIL,BUY,317500.0,261.44,8.3007,11542
2026-06-30,IVALUE,Ivalue Infosolutions Ltd,BULK,F3 ADVISORS PRIVATE LIMITED,RETAIL,SELL,563347.0,261.58,14.736,11543
2026-06-30,IVALUE,Ivalue Infosolutions Ltd,BULK,F3 ADVISORS PRIVATE LIMITED,RETAIL,BUY,609747.0,260.63,15.8918,11544
2026-06-30,IVALUE,Ivalue Infosolutions Ltd,BULK,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,RETAIL,SELL,500374.0,262.02,13.1108,11545
2026-06-30,IVALUE,Ivalue Infosolutions Ltd,BULK,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,RETAIL,BUY,500392.0,260.1,13.0152,11546
2026-06-30,IVALUE,Ivalue Infosolutions Ltd,BULK,NEO APEX VENTURE LLP,RETAIL,BUY,485679.0,260.33,12.6437,11547
2026-06-30,IVALUE,Ivalue Infosolutions Ltd,BULK,NEO APEX VENTURE LLP,RETAIL,SELL,485679.0,261.02,12.6772,11548
2026-06-30,IVALUE,Ivalue Infosolutions Ltd,BULK,SUNDARA (MAURITIUS) LIMITED,RETAIL,SELL,5698416.0,260.2,148.2728,11549
2026-06-30,JAGSNPHARM,Jagsonpal Pharma Ltd.,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,657943.0,254.37,16.7361,11550
2026-06-30,JAGSNPHARM,Jagsonpal Pharma Ltd.,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,657943.0,254.53,16.7466,11551
2026-06-30,JAGSNPHARM,Jagsonpal Pharma Ltd.,BULK,QE SECURITIES LLP,RETAIL,SELL,392667.0,258.66,10.1567,11552
2026-06-30,JAGSNPHARM,Jagsonpal Pharma Ltd.,BULK,QE SECURITIES LLP,RETAIL,BUY,396452.0,248.84,9.8653,11553
2026-06-30,KRISHNADEF,Krishna Def and Ald Ind L,BULK,360 ONE PIPE FUND,RETAIL,BUY,441646.0,1203.47,53.1508,11554
2026-06-30,KRISHNADEF,Krishna Def and Ald Ind L,BULK,ANKUR ASHWIN SHAH,RETAIL,SELL,400000.0,1202.04,48.0816,11555
2026-06-30,KRISHNADEF,Krishna Def and Ald Ind L,BULK,BHAVIN YASHODHAN MEHTA,RETAIL,SELL,115588.0,1203.66,13.9129,11556
2026-06-30,KRISHNADEF,Krishna Def and Ald Ind L,BULK,BHAVIN YASHODHAN MEHTA,RETAIL,BUY,115588.0,1201.21,13.8845,11557
2026-06-30,KRISHNADEF,Krishna Def and Ald Ind L,BULK,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,RETAIL,SELL,206311.0,1211.21,24.9886,11558
2026-06-30,KRISHNADEF,Krishna Def and Ald Ind L,BULK,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,RETAIL,BUY,224597.0,1201.2,26.9786,11559
2026-06-30,KRISHNADEF,Krishna Def and Ald Ind L,BULK,NEO APEX SHARE BROKING SERVICES LLP,RETAIL,SELL,73462.0,1202.57,8.8343,11560
2026-06-30,KRISHNADEF,Krishna Def and Ald Ind L,BULK,NEO APEX SHARE BROKING SERVICES LLP,RETAIL,BUY,93462.0,1204.2,11.2547,11561
2026-06-30,KRISHNADEF,Krishna Def and Ald Ind L,BULK,PALLAVI ASHWIN SHAH,RETAIL,SELL,150000.0,1204.93,18.0739,11562
2026-06-30,KRISHNADEF,Krishna Def and Ald Ind L,BULK,PREYAL ANKUR SHAH,RETAIL,SELL,150000.0,1203.71,18.0556,11563
2026-06-30,KRISHNADEF,Krishna Def and Ald Ind L,BULK,SWETABEN HARDIK SHAH,RETAIL,BUY,91961.0,1201.27,11.047,11564
2026-06-30,KRISHNADEF,Krishna Def and Ald Ind L,BULK,SWETABEN HARDIK SHAH,RETAIL,SELL,91961.0,1205.38,11.0848,11565
2026-06-30,LAMOSAIC,Lamosaic India Limited,BULK,ABDULRASUL AKBARALI HAMID,RETAIL,BUY,60000.0,33.5,0.201,11566
2026-06-30,LAMOSAIC,Lamosaic India Limited,BULK,NIDHI HASMUKH SOLANKI,RETAIL,BUY,74400.0,33.5,0.2492,11567
2026-06-30,LAMOSAIC,Lamosaic India Limited,BULK,VISHAL MAHESH WAGHELA,RETAIL,SELL,209400.0,33.5,0.7015,11568
2026-06-30,MADHUSUDAN,Madhusudan Masala Limited,BULK,COMPACT STRUCTURE FUND,RETAIL,SELL,97000.0,215.31,2.0885,11569
2026-06-30,MAGSON,Magson Retail And Dist L,BULK,ORVANTA CORPORATION LLP,RETAIL,BUY,110000.0,170.0,1.87,11570
2026-06-30,MARKOLINES,Markolines Pavement Tec L,BULK,HI KLASS TRADING & INVESTMENT LIMITED,RETAIL,SELL,50782.0,180.05,0.9143,11571
