run_id,stage_id,label,status,started_at,finished_at,duration_s,error
"20260817_162937","13C_bm25_indexer","BM25 Indexer","DONE","2026-08-17 16:37:16 IST","2026-08-17 16:37:17 IST",0.8,""
"20260817_162937","20_portfolio","Portfolio Intelligence Rebuild","DONE","2026-08-17 16:37:17 IST","2026-08-17 16:37:18 IST",1.5,""
"20260817_162937","R1_portfolio_risk","Portfolio Risk (VaR/ES)","DONE","2026-08-17 16:37:18 IST","2026-08-17 16:37:20 IST",1.4,""
"20260817_162937","R2a_stress_test","Stress Scenarios (2008/2020 replay)","DONE","2026-08-17 16:37:20 IST","2026-08-17 16:37:21 IST",1.5,""
"20260817_162937","R2b_factor_model","Factor Model (Barra-lite)","DONE","2026-08-17 16:37:21 IST","2026-08-17 16:37:34 IST",12.3,""
"20260817_162937","R3_monte_carlo","Monte Carlo VaR (100k paths)","DONE","2026-08-17 16:37:34 IST","2026-08-17 16:37:35 IST",1.6,""
"20260817_162937","R4_tca","TCA (execution slippage)","DONE","2026-08-17 16:37:35 IST","2026-08-17 16:37:37 IST",1.5,""
"20260817_162937","SA1_score_snapshot","Score Snapshot (history archive)","DONE","2026-08-17 16:37:37 IST","2026-08-17 16:37:38 IST",1.7,""
"20260817_162937","SA1_conviction_screener","Conviction Screener (invest list)","DONE","2026-08-17 16:37:38 IST","2026-08-17 16:37:41 IST",2.2,""
"20260817_162937","V2_chat_analytics","Chat Analytics (demand dataset)","DONE","2026-08-17 16:37:41 IST","2026-08-17 16:37:42 IST",1.6,""
"20260817_162937","9_alert_engine","Alert Engine (Telegram push)","FAILED","2026-08-17 16:37:42 IST","2026-08-17 16:37:44 IST",1.5,"exit code 1. Last output: "
"20260817_180000","1A_bhavcopy_equity","NSE Equity Bhavcopy Download","FAILED","2026-08-17 18:00:00 IST","2026-08-17 18:00:00 IST",0.9,"exit code 1. Last output: "
"20260817_180000","1B_bhavcopy_fno","NSE F&O Bhavcopy Download","FAILED","2026-08-17 18:00:00 IST","2026-08-17 18:00:31 IST",30.9,"exit code 1. Last output: ['  2000:  25%|#########1                           | 64/260 [00:24<01:02,  3.15it/s, D=0, F=28, S=36]', '  2000:  26%|#########6                           | 68/260 [00:26<01:15,  2.54it/s, D=0, F=29, S=39]', '  2000:  27%|#########9                           | 70/260 [00:27<01:24,  2.24it/s, D=0, F=31, S=39]']"
"20260817_180000","1C_corp_actions","Corporate Actions Update","DONE","2026-08-17 18:00:31 IST","2026-08-17 18:00:34 IST",2.9,""
"20260817_180000","1D_equity_master","Equity Master Refresh","DONE","2026-08-17 18:00:34 IST","2026-08-17 18:00:38 IST",3.3,""
"20260817_180000","1E_price_adjust","Price Adjustment (adjusted OHLCV)","DONE","2026-08-17 18:00:38 IST","2026-08-17 18:00:39 IST",1.7,""
"20260817_180000","1F_stock_history","Stock History Cache (incremental)","FAILED","2026-08-17 18:00:39 IST","2026-08-17 18:01:01 IST",22.0,"exit code 1. Last output: "
"20260817_180000","17_symbol_change","Symbol Change History","DONE","2026-08-17 18:01:01 IST","2026-08-17 18:01:04 IST",2.2,""
"20260817_180000","5A_participant_acquisition","Participant Acquisition (NSE API)","DONE","2026-08-17 18:01:04 IST","2026-08-17 18:01:17 IST",13.1,""
"20260817_180000","5B_participant_flow","Participant Flow Scores","DONE","2026-08-17 18:01:17 IST","2026-08-17 18:01:18 IST",1.5,""
"20260817_180000","5C_participant_intelligence","Participant Intelligence","DONE","2026-08-17 18:01:18 IST","2026-08-17 18:01:20 IST",1.4,""
"20260817_180000","6A_sector_capital_flow","Sector Capital Flow","DONE","2026-08-17 18:01:20 IST","2026-08-17 18:01:21 IST",1.7,""
"20260817_180000","6B_sector_flow_scores","Sector Flow Scores","DONE","2026-08-17 18:01:21 IST","2026-08-17 18:01:27 IST",5.2,""
"20260817_180000","FPI_A_sector_fpi_fetch","FPI Sector AUC Fetch (fortnightly)","FAILED","2026-08-17 18:01:27 IST","2026-08-17 18:01:31 IST",4.8,"exit code 1. Last output: "
"20260817_180000","FPI_B_sector_fpi_signals","FPI Sector Signals (Z-scores)","DONE","2026-08-17 18:01:31 IST","2026-08-17 18:01:33 IST",1.4,""
"20260817_180000","6C_sector_rotation","Sector Rotation Intelligence (3-factor)","DONE","2026-08-17 18:01:33 IST","2026-08-17 18:01:36 IST",2.8,""
"20260817_180000","7A_block_bulk_deals","Block/Bulk Deals (NSE API)","FAILED","2026-08-17 18:01:36 IST","2026-08-17 18:02:01 IST",25.8,"exit code 1. Last output: "
"20260817_180000","7B_event_calendar","Event Calendar + Catalysts","FAILED","2026-08-17 18:02:01 IST","2026-08-17 18:02:31 IST",29.9,"exit code 1. Last output: ['Event calendar chunks:   0%|                                                  | 0/3 [00:00<?, ?it/s]', 'Event calendar chunks:  33%|##############                            | 1/3 [00:12<00:25, 12.53s/it]', 'Event calendar chunks:  67%|############################              | 2/3 [00:25<00:12, 12.52s/it]']"
"20260817_180000","7C_corp_action_intel","Corporate Action Intelligence","FAILED","2026-08-17 18:02:31 IST","2026-08-17 18:03:01 IST",30.0,"exit code 1. Last output: ['Loading action files:  45%|#################9                      | 13/29 [00:00<00:00, 127.31it/s]', 'Loading action files:  90%|####################################7    | 26/29 [00:00<00:00, 86.07it/s]', 'Loading action files: 100%|#########################################| 29/29 [00:00<00:00, 93.73it/s]']"
"20260817_180000","18A_announcements","Corporate Announcements (incremental)","FAILED","2026-08-17 18:03:01 IST","2026-08-17 18:04:00 IST",59.0,"exit code 1. Last output: "
"20260817_180000","16A_management_sentiment","Management Sentiment (Claude AI)","FAILED","2026-08-17 18:04:00 IST","2026-08-17 18:05:00 IST",60.0,"exit code 1. Last output: ['Scoring symbols:  98%|########################################3| 1967/1997 [00:06<00:00, 274.65it/s]', 'Scoring symbols: 100%|########################################9| 1995/1997 [00:06<00:00, 244.34it/s]', 'Scoring symbols: 100%|#########################################| 1997/1997 [00:06<00:00, 295.63it/s]']"
"20260817_180000","A1_technical_indicators","Technical Indicators","DONE","2026-08-17 18:05:00 IST","2026-08-17 18:05:28 IST",27.8,""
"20260817_180000","A2_fno_intelligence","F&O Intelligence (PCR + OI signals)","DONE","2026-08-17 18:05:28 IST","2026-08-17 18:05:31 IST",2.4,""
"20260817_180000","WL1_watchlist_metrics","Watchlist Metrics (RVOL/RS/delivery)","DONE","2026-08-17 18:05:31 IST","2026-08-17 18:05:44 IST",13.8,""
"20260817_180000","8A_price_momentum","Price Momentum","DONE","2026-08-17 18:05:44 IST","2026-08-17 18:05:46 IST",2.0,""
"20260817_180000","8B_bull_run_probability","Bull Run Probability","DONE","2026-08-17 18:05:46 IST","2026-08-17 18:05:48 IST",1.7,""
"20260817_180000","12_ml_scorer","ML Scorer (inference)","DONE","2026-08-17 18:05:48 IST","2026-08-17 18:05:57 IST",9.0,""
"20260817_180000","C1_trade_conviction","Trade Conviction Scores","DONE","2026-08-17 18:05:57 IST","2026-08-17 18:05:59 IST",1.7,""
"20260817_180000","AF_astro_engine","AstroFinance Planetary Signals","DONE","2026-08-17 18:05:59 IST","2026-08-17 18:06:00 IST",1.5,""
"20260817_214655","1A_bhavcopy_equity","NSE Equity Bhavcopy Download","FAILED","2026-08-17 21:46:55 IST","2026-08-17 21:46:58 IST",2.9,"exit code 1. Last output: "
"20260817_214655","1B_bhavcopy_fno","NSE F&O Bhavcopy Download","FAILED","2026-08-17 21:46:58 IST","2026-08-17 21:47:28 IST",30.5,"exit code 1. Last output: ['  2000:  20%|#######4                             | 52/260 [00:24<01:31,  2.28it/s, D=0, F=22, S=30]', '  2000:  22%|########2                            | 58/260 [00:24<01:01,  3.31it/s, D=0, F=24, S=34]', '  2000:  23%|########5                            | 60/260 [00:27<01:41,  1.96it/s, D=0, F=26, S=34]']"
"20260817_214655","1C_corp_actions","Corporate Actions Update","DONE","2026-08-17 21:47:28 IST","2026-08-17 21:47:33 IST",4.4,""
"20260817_214655","1D_equity_master","Equity Master Refresh","DONE","2026-08-17 21:47:33 IST","2026-08-17 21:47:39 IST",6.6,""
"20260817_214655","1E_price_adjust","Price Adjustment (adjusted OHLCV)","DONE","2026-08-17 21:47:39 IST","2026-08-17 21:47:42 IST",2.5,""
"20260817_214655","1F_stock_history","Stock History Cache (incremental)","FAILED","2026-08-17 21:47:42 IST","2026-08-17 21:47:58 IST",15.9,"exit code 1. Last output: "
"20260817_214655","17_symbol_change","Symbol Change History","DONE","2026-08-17 21:47:58 IST","2026-08-17 21:48:01 IST",3.5,""
"20260817_214655","5A_participant_acquisition","Participant Acquisition (NSE API)","DONE","2026-08-17 21:48:01 IST","2026-08-17 21:48:23 IST",21.9,""
"20260817_214655","5B_participant_flow","Participant Flow Scores","DONE","2026-08-17 21:48:23 IST","2026-08-17 21:48:25 IST",1.7,""
"20260817_214655","5C_participant_intelligence","Participant Intelligence","DONE","2026-08-17 21:48:25 IST","2026-08-17 21:48:26 IST",1.8,""
"20260817_214655","6A_sector_capital_flow","Sector Capital Flow","FAILED","2026-08-17 21:48:26 IST","2026-08-17 21:48:28 IST",1.8,"exit code 1. Last output: "
"20260817_214655","6B_sector_flow_scores","Sector Flow Scores","DONE","2026-08-17 21:48:28 IST","2026-08-17 21:48:35 IST",7.0,""
"20260817_214655","FPI_A_sector_fpi_fetch","FPI Sector AUC Fetch (fortnightly)","FAILED","2026-08-17 21:48:35 IST","2026-08-17 21:48:58 IST",23.0,"exit code 1. Last output: "
"20260817_214655","FPI_B_sector_fpi_signals","FPI Sector Signals (Z-scores)","DONE","2026-08-17 21:48:58 IST","2026-08-17 21:49:00 IST",1.5,""
"20260817_214655","6C_sector_rotation","Sector Rotation Intelligence (3-factor)","DONE","2026-08-17 21:49:00 IST","2026-08-17 21:49:03 IST",3.5,""
"20260817_214655","7A_block_bulk_deals","Block/Bulk Deals (NSE API)","FAILED","2026-08-17 21:49:03 IST","2026-08-17 21:49:28 IST",24.9,"exit code 1. Last output: "
"20260817_214655","7B_event_calendar","Event Calendar + Catalysts","FAILED","2026-08-17 21:49:28 IST","2026-08-17 21:50:00 IST",32.1,"exit code 1. Last output: ['Event calendar chunks:   0%|                                                  | 0/3 [00:00<?, ?it/s]', 'Event calendar chunks:  33%|##############                            | 1/3 [00:12<00:25, 12.63s/it]', 'Event calendar chunks:  67%|############################              | 2/3 [00:25<00:12, 12.49s/it]']"
"20260817_214655","7C_corp_action_intel","Corporate Action Intelligence","DONE","2026-08-17 21:50:00 IST","2026-08-17 21:50:35 IST",34.2,""
"20260817_214655","18A_announcements","Corporate Announcements (incremental)","FAILED","2026-08-17 21:50:35 IST","2026-08-17 21:50:59 IST",24.1,"exit code 1. Last output: "
"20260817_214655","16A_management_sentiment","Management Sentiment (Claude AI)","FAILED","2026-08-17 21:50:59 IST","2026-08-17 21:51:28 IST",28.8,"exit code 1. Last output: ['Scoring symbols:  99%|########################################4| 1968/1997 [00:07<00:00, 251.12it/s]', 'Scoring symbols: 100%|########################################9| 1994/1997 [00:08<00:00, 226.68it/s]', 'Scoring symbols: 100%|#########################################| 1997/1997 [00:08<00:00, 245.59it/s]']"
"20260817_214655","A1_technical_indicators","Technical Indicators","FAILED","2026-08-17 21:51:28 IST","2026-08-17 21:51:58 IST",30.0,"exit code 1. Last output: "
"20260817_214655","A2_fno_intelligence","F&O Intelligence (PCR + OI signals)","DONE","2026-08-17 21:51:58 IST","2026-08-17 21:52:01 IST",3.6,""
"20260817_214655","WL1_watchlist_metrics","Watchlist Metrics (RVOL/RS/delivery)","DONE","2026-08-17 21:52:01 IST","2026-08-17 21:52:08 IST",6.4,""
"20260817_214655","8A_price_momentum","Price Momentum","DONE","2026-08-17 21:52:08 IST","2026-08-17 21:52:11 IST",3.7,""
"20260817_214655","8B_bull_run_probability","Bull Run Probability","DONE","2026-08-17 21:52:11 IST","2026-08-17 21:52:13 IST",2.0,""
"20260817_214655","12_ml_scorer","ML Scorer (inference)","DONE","2026-08-17 21:52:13 IST","2026-08-17 21:52:23 IST",9.6,""
"20260817_214655","C1_trade_conviction","Trade Conviction Scores","DONE","2026-08-17 21:52:23 IST","2026-08-17 21:52:25 IST",1.9,""
"20260817_214655","AF_astro_engine","AstroFinance Planetary Signals","DONE","2026-08-17 21:52:25 IST","2026-08-17 21:52:27 IST",1.7,""
"20260817_214655","KU_kundli_engine","Vedic Kundli Natal Charts","DONE","2026-08-17 21:52:27 IST","2026-08-17 21:52:27 IST",0.5,""
"20260817_214655","KU_gann_engine","Gann Square of 9 Price Levels","DONE","2026-08-17 21:52:27 IST","2026-08-17 21:52:28 IST",0.6,""
"20260817_214655","13A_document_builder","RAG Document Builder","DONE","2026-08-17 21:52:28 IST","2026-08-17 21:52:30 IST",1.8,""
"20260817_214655","13B_faiss_indexer","FAISS Indexer (embedding)","FAILED","2026-08-17 21:52:30 IST","2026-08-17 21:52:58 IST",28.1,"exit code 1. Last output: ['', 'Loading weights:   0%|          | 0/103 [00:00<?, ?it/s]', 'Loading weights: 100%|##########| 103/103 [00:00<00:00, 1874.65it/s]']"
"20260817_214655","13C_bm25_indexer","BM25 Indexer","DONE","2026-08-17 21:52:58 IST","2026-08-17 21:52:59 IST",0.9,""
"20260817_214655","20_portfolio","Portfolio Intelligence Rebuild","DONE","2026-08-17 21:52:59 IST","2026-08-17 21:53:00 IST",1.6,""
"20260817_214655","R1_portfolio_risk","Portfolio Risk (VaR/ES)","DONE","2026-08-17 21:53:00 IST","2026-08-17 21:53:02 IST",1.6,""
"20260817_214655","R2a_stress_test","Stress Scenarios (2008/2020 replay)","DONE","2026-08-17 21:53:02 IST","2026-08-17 21:53:03 IST",1.4,""
"20260817_214655","R2b_factor_model","Factor Model (Barra-lite)","DONE","2026-08-17 21:53:03 IST","2026-08-17 21:53:15 IST",11.7,""
"20260817_214655","R3_monte_carlo","Monte Carlo VaR (100k paths)","DONE","2026-08-17 21:53:15 IST","2026-08-17 21:53:17 IST",1.7,""
"20260817_214655","R4_tca","TCA (execution slippage)","DONE","2026-08-17 21:53:17 IST","2026-08-17 21:53:18 IST",1.6,""
"20260817_214655","SA1_score_snapshot","Score Snapshot (history archive)","DONE","2026-08-17 21:53:18 IST","2026-08-17 21:53:20 IST",1.7,""
"20260817_214655","SA1_conviction_screener","Conviction Screener (invest list)","DONE","2026-08-17 21:53:20 IST","2026-08-17 21:53:22 IST",1.8,""
"20260817_214655","V2_chat_analytics","Chat Analytics (demand dataset)","DONE","2026-08-17 21:53:22 IST","2026-08-17 21:53:24 IST",1.7,""
"20260817_214655","9_alert_engine","Alert Engine (Telegram push)","DONE","2026-08-17 21:53:24 IST","2026-08-17 21:53:27 IST",3.6,""
"20260817_225711","1A_bhavcopy_equity","NSE Equity Bhavcopy Download","STOPPED","2026-08-17 22:57:11 IST","2026-08-17 22:57:13 IST",2.5,""
"20260817_230122","1A_bhavcopy_equity","NSE Equity Bhavcopy Download","DONE","2026-08-17 23:01:22 IST","2026-08-17 23:02:32 IST",69.7,""
"20260817_230122","1B_bhavcopy_fno","NSE F&O Bhavcopy Download","TIMEOUT","2026-08-17 23:02:32 IST","2026-08-17 23:12:33 IST",600.0,"Exceeded 600s timeout"
"20260817_230122","1C_corp_actions","Corporate Actions Update","DONE","2026-08-17 23:12:33 IST","2026-08-17 23:12:37 IST",4.2,""
"20260817_230122","1D_equity_master","Equity Master Refresh","DONE","2026-08-17 23:12:37 IST","2026-08-17 23:12:46 IST",8.2,""
"20260817_230122","1E_price_adjust","Price Adjustment (adjusted OHLCV)","DONE","2026-08-17 23:12:46 IST","2026-08-17 23:12:48 IST",2.5,""
"20260817_230122","1F_stock_history","Stock History Cache (incremental)","DONE","2026-08-17 23:12:48 IST","2026-08-17 23:14:37 IST",108.5,""
"20260817_230122","17_symbol_change","Symbol Change History","DONE","2026-08-17 23:14:37 IST","2026-08-17 23:14:39 IST",2.5,""
"20260817_230122","5A_participant_acquisition","Participant Acquisition (NSE API)","DONE","2026-08-17 23:14:39 IST","2026-08-17 23:14:48 IST",8.5,""
"20260817_230122","5B_participant_flow","Participant Flow Scores","DONE","2026-08-17 23:14:48 IST","2026-08-17 23:14:49 IST",1.7,""
"20260817_230122","5C_participant_intelligence","Participant Intelligence","DONE","2026-08-17 23:14:49 IST","2026-08-17 23:14:51 IST",1.7,""
"20260817_230122","6A_sector_capital_flow","Sector Capital Flow","DONE","2026-08-17 23:14:51 IST","2026-08-17 23:14:54 IST",3.0,""
"20260817_230122","6B_sector_flow_scores","Sector Flow Scores","DONE","2026-08-17 23:14:54 IST","2026-08-17 23:15:01 IST",6.5,""
"20260817_230122","FPI_A_sector_fpi_fetch","FPI Sector AUC Fetch (fortnightly)","DONE","2026-08-17 23:15:01 IST","2026-08-17 23:18:51 IST",230.3,""
"20260817_230122","FPI_B_sector_fpi_signals","FPI Sector Signals (Z-scores)","DONE","2026-08-17 23:18:51 IST","2026-08-17 23:18:53 IST",1.7,""
"20260817_230122","6C_sector_rotation","Sector Rotation Intelligence (3-factor)","DONE","2026-08-17 23:18:53 IST","2026-08-17 23:18:56 IST",3.5,""
"20260817_230122","7A_block_bulk_deals","Block/Bulk Deals (NSE API)","DONE","2026-08-17 23:18:56 IST","2026-08-17 23:19:32 IST",35.4,""
"20260817_230122","7B_event_calendar","Event Calendar + Catalysts","DONE","2026-08-17 23:19:32 IST","2026-08-17 23:20:12 IST",40.5,""
"20260817_230122","7C_corp_action_intel","Corporate Action Intelligence","DONE","2026-08-17 23:20:12 IST","2026-08-17 23:20:51 IST",38.7,""
"20260817_230122","18A_announcements","Corporate Announcements (incremental)","DONE","2026-08-17 23:20:51 IST","2026-08-17 23:23:00 IST",129.6,""
"20260817_230122","16A_management_sentiment","Management Sentiment (Claude AI)","TIMEOUT","2026-08-17 23:23:00 IST","2026-08-17 23:28:01 IST",300.1,"Exceeded 300s timeout"
"20260817_230122","A1_technical_indicators","Technical Indicators","DONE","2026-08-17 23:28:01 IST","2026-08-17 23:28:44 IST",43.4,""
"20260817_230122","A2_fno_intelligence","F&O Intelligence (PCR + OI signals)","DONE","2026-08-17 23:28:44 IST","2026-08-17 23:28:47 IST",2.8,""
"20260817_230122","WL1_watchlist_metrics","Watchlist Metrics (RVOL/RS/delivery)","DONE","2026-08-17 23:28:47 IST","2026-08-17 23:28:53 IST",5.7,""
"20260817_230122","8A_price_momentum","Price Momentum","DONE","2026-08-17 23:28:53 IST","2026-08-17 23:28:55 IST",2.4,""
"20260817_230122","8B_bull_run_probability","Bull Run Probability","DONE","2026-08-17 23:28:55 IST","2026-08-17 23:28:57 IST",2.0,""
"20260817_230122","12_ml_scorer","ML Scorer (inference)","DONE","2026-08-17 23:28:57 IST","2026-08-17 23:29:08 IST",10.6,""
"20260817_230122","C1_trade_conviction","Trade Conviction Scores","DONE","2026-08-17 23:29:08 IST","2026-08-17 23:29:10 IST",2.1,""
"20260817_230122","AF_astro_engine","AstroFinance Planetary Signals","DONE","2026-08-17 23:29:10 IST","2026-08-17 23:29:12 IST",1.7,""
"20260817_230122","KU_kundli_engine","Vedic Kundli Natal Charts","DONE","2026-08-17 23:29:12 IST","2026-08-17 23:29:12 IST",0.5,""
"20260817_230122","KU_gann_engine","Gann Square of 9 Price Levels","DONE","2026-08-17 23:29:12 IST","2026-08-17 23:29:13 IST",0.5,""
"20260817_230122","13A_document_builder","RAG Document Builder","DONE","2026-08-17 23:29:13 IST","2026-08-17 23:29:15 IST",2.2,""
"20260817_230122","13B_faiss_indexer","FAISS Indexer (embedding)","DONE","2026-08-17 23:29:15 IST","2026-08-17 23:30:17 IST",62.5,""
"20260817_230122","13C_bm25_indexer","BM25 Indexer","DONE","2026-08-17 23:30:17 IST","2026-08-17 23:30:18 IST",0.9,""
"20260817_230122","20_portfolio","Portfolio Intelligence Rebuild","DONE","2026-08-17 23:30:18 IST","2026-08-17 23:30:20 IST",1.9,""
"20260817_230122","R1_portfolio_risk","Portfolio Risk (VaR/ES)","DONE","2026-08-17 23:30:20 IST","2026-08-17 23:30:22 IST",1.4,""
"20260817_230122","R2a_stress_test","Stress Scenarios (2008/2020 replay)","DONE","2026-08-17 23:30:22 IST","2026-08-17 23:30:23 IST",1.4,""
"20260817_230122","R2b_factor_model","Factor Model (Barra-lite)","DONE","2026-08-17 23:30:23 IST","2026-08-17 23:30:34 IST",11.3,""
"20260817_230122","R3_monte_carlo","Monte Carlo VaR (100k paths)","DONE","2026-08-17 23:30:34 IST","2026-08-17 23:30:36 IST",1.6,""
"20260817_230122","R4_tca","TCA (execution slippage)","DONE","2026-08-17 23:30:36 IST","2026-08-17 23:30:37 IST",1.6,""
"20260817_230122","SA1_score_snapshot","Score Snapshot (history archive)","DONE","2026-08-17 23:30:37 IST","2026-08-17 23:30:39 IST",1.7,""
"20260817_230122","SA1_conviction_screener","Conviction Screener (invest list)","DONE","2026-08-17 23:30:39 IST","2026-08-17 23:30:41 IST",1.8,""
"20260817_230122","V2_chat_analytics","Chat Analytics (demand dataset)","DONE","2026-08-17 23:30:41 IST","2026-08-17 23:30:43 IST",1.6,""
"20260817_230122","9_alert_engine","Alert Engine (Telegram push)","TIMEOUT","2026-08-17 23:30:43 IST","2026-08-17 23:31:43 IST",60.0,"Exceeded 60s timeout"
"20260818_005831","1A_bhavcopy_equity","NSE Equity Bhavcopy Download","DONE","2026-08-18 00:58:31 IST","2026-08-18 00:59:05 IST",33.2,""
"20260818_005831","1B_bhavcopy_fno","NSE F&O Bhavcopy Download","TIMEOUT","2026-08-18 00:59:05 IST","2026-08-18 01:09:06 IST",600.2,"Exceeded 600s timeout"
"20260818_005831","1C_corp_actions","Corporate Actions Update","DONE","2026-08-18 01:09:06 IST","2026-08-18 01:09:09 IST",3.4,""
"20260818_005831","1D_equity_master","Equity Master Refresh","DONE","2026-08-18 01:09:09 IST","2026-08-18 01:09:13 IST",4.0,""
"20260818_005831","1E_price_adjust","Price Adjustment (adjusted OHLCV)","DONE","2026-08-18 01:09:13 IST","2026-08-18 01:09:15 IST",2.0,""
"20260818_005831","1F_stock_history","Stock History Cache (incremental)","DONE","2026-08-18 01:09:15 IST","2026-08-18 01:09:50 IST",35.2,""
"20260818_005831","17_symbol_change","Symbol Change History","DONE","2026-08-18 01:09:50 IST","2026-08-18 01:09:53 IST",2.5,""
"20260818_005831","5A_participant_acquisition","Participant Acquisition (NSE API)","DONE","2026-08-18 01:09:53 IST","2026-08-18 01:10:12 IST",18.6,""
"20260818_005831","5B_participant_flow","Participant Flow Scores","DONE","2026-08-18 01:10:12 IST","2026-08-18 01:10:13 IST",1.7,""
"20260818_005831","5C_participant_intelligence","Participant Intelligence","DONE","2026-08-18 01:10:13 IST","2026-08-18 01:10:15 IST",1.7,""
"20260818_005831","6A_sector_capital_flow","Sector Capital Flow","DONE","2026-08-18 01:10:15 IST","2026-08-18 01:10:17 IST",1.9,""
"20260818_005831","6B_sector_flow_scores","Sector Flow Scores","DONE","2026-08-18 01:10:17 IST","2026-08-18 01:10:24 IST",6.7,""
"20260818_005831","FPI_A_sector_fpi_fetch","FPI Sector AUC Fetch (fortnightly)","TIMEOUT","2026-08-18 01:10:24 IST","2026-08-18 01:15:24 IST",300.2,"Exceeded 300s timeout"
"20260818_005831","FPI_B_sector_fpi_signals","FPI Sector Signals (Z-scores)","DONE","2026-08-18 01:15:24 IST","2026-08-18 01:15:26 IST",1.8,""
"20260818_005831","6C_sector_rotation","Sector Rotation Intelligence (3-factor)","DONE","2026-08-18 01:15:26 IST","2026-08-18 01:15:30 IST",3.9,""
"20260818_005831","7A_block_bulk_deals","Block/Bulk Deals (NSE API)","DONE","2026-08-18 01:15:30 IST","2026-08-18 01:16:10 IST",40.1,""
"20260818_005831","7B_event_calendar","Event Calendar + Catalysts","DONE","2026-08-18 01:16:10 IST","2026-08-18 01:16:50 IST",39.9,""
"20260818_005831","7C_corp_action_intel","Corporate Action Intelligence","DONE","2026-08-18 01:16:50 IST","2026-08-18 01:17:35 IST",44.8,""
"20260818_005831","18A_announcements","Corporate Announcements (incremental)","DONE","2026-08-18 01:17:35 IST","2026-08-18 01:19:49 IST",134.3,""
"20260818_005831","16A_management_sentiment","Management Sentiment (Claude AI)","DONE","2026-08-18 01:19:49 IST","2026-08-18 01:20:37 IST",47.8,""
"20260818_005831","A1_technical_indicators","Technical Indicators","DONE","2026-08-18 01:20:37 IST","2026-08-18 01:21:23 IST",46.2,""
"20260818_005831","A2_fno_intelligence","F&O Intelligence (PCR + OI signals)","DONE","2026-08-18 01:21:23 IST","2026-08-18 01:21:27 IST",4.0,""
"20260818_005831","WL1_watchlist_metrics","Watchlist Metrics (RVOL/RS/delivery)","DONE","2026-08-18 01:21:27 IST","2026-08-18 01:21:56 IST",29.0,""
"20260818_005831","8A_price_momentum","Price Momentum","DONE","2026-08-18 01:21:56 IST","2026-08-18 01:21:59 IST",2.4,""
"20260818_005831","8B_bull_run_probability","Bull Run Probability","DONE","2026-08-18 01:21:59 IST","2026-08-18 01:22:02 IST",3.0,""
"20260818_005831","12_ml_scorer","ML Scorer (inference)","DONE","2026-08-18 01:22:02 IST","2026-08-18 01:22:13 IST",10.7,""
"20260818_005831","C1_trade_conviction","Trade Conviction Scores","DONE","2026-08-18 01:22:13 IST","2026-08-18 01:22:15 IST",2.2,""
"20260818_005831","AF_astro_engine","AstroFinance Planetary Signals","DONE","2026-08-18 01:22:15 IST","2026-08-18 01:22:16 IST",1.5,""
"20260818_005831","KU_kundli_engine","Vedic Kundli Natal Charts","DONE","2026-08-18 01:22:17 IST","2026-08-18 01:22:17 IST",0.5,""
"20260818_005831","KU_gann_engine","Gann Square of 9 Price Levels","DONE","2026-08-18 01:22:17 IST","2026-08-18 01:22:18 IST",0.5,""
"20260818_005831","13A_document_builder","RAG Document Builder","DONE","2026-08-18 01:22:18 IST","2026-08-18 01:22:20 IST",2.0,""
"20260818_005831","13B_faiss_indexer","FAISS Indexer (embedding)","DONE","2026-08-18 01:22:20 IST","2026-08-18 01:24:05 IST",105.3,""
"20260818_005831","13C_bm25_indexer","BM25 Indexer","DONE","2026-08-18 01:24:05 IST","2026-08-18 01:24:06 IST",1.0,""
"20260818_005831","20_portfolio","Portfolio Intelligence Rebuild","DONE","2026-08-18 01:24:06 IST","2026-08-18 01:24:08 IST",2.1,""
"20260818_005831","R1_portfolio_risk","Portfolio Risk (VaR/ES)","DONE","2026-08-18 01:24:08 IST","2026-08-18 01:24:10 IST",1.9,""
"20260818_005831","R2a_stress_test","Stress Scenarios (2008/2020 replay)","DONE","2026-08-18 01:24:10 IST","2026-08-18 01:24:12 IST",2.1,""
"20260818_005831","R2b_factor_model","Factor Model (Barra-lite)","DONE","2026-08-18 01:24:12 IST","2026-08-18 01:24:43 IST",30.9,""
"20260818_005831","R3_monte_carlo","Monte Carlo VaR (100k paths)","DONE","2026-08-18 01:24:43 IST","2026-08-18 01:24:45 IST",1.6,""
"20260818_005831","R4_tca","TCA (execution slippage)","DONE","2026-08-18 01:24:45 IST","2026-08-18 01:24:47 IST",1.8,""
"20260818_005831","SA1_score_snapshot","Score Snapshot (history archive)","DONE","2026-08-18 01:24:47 IST","2026-08-18 01:24:49 IST",2.0,""
"20260818_005831","SA1_conviction_screener","Conviction Screener (invest list)","DONE","2026-08-18 01:24:49 IST","2026-08-18 01:24:51 IST",2.3,""
"20260818_005831","V2_chat_analytics","Chat Analytics (demand dataset)","DONE","2026-08-18 01:24:51 IST","2026-08-18 01:24:53 IST",2.1,""
"20260818_005831","9_alert_engine","Alert Engine (Telegram push)","DONE","2026-08-18 01:24:53 IST","2026-08-18 01:25:09 IST",16.1,""
