date,sector,sector_turnover_cr,sector_weight,market_turnover_cr,symbol_count,FII_OI_Net_attr,DII_OI_Net_attr,PRO_OI_Net_attr,CLIENT_OI_Net_attr,FII_Volume_Net_attr,DII_Volume_Net_attr,PRO_Volume_Net_attr,CLIENT_Volume_Net_attr
2025-12-23,BANKING,6112.3739,0.069895,87450.46,39,92618.02,-315562.01,33667.44,189276.55,2813.77,-459.7,-2054.36,-299.71
2025-12-23,CAPITAL_GOODS,8120.8843,0.092863,87450.46,206,123052.06,-419254.87,44730.47,251472.34,3738.37,-610.76,-2729.42,-398.2
2025-12-23,CEMENT,1658.6575,0.018967,87450.46,26,25132.88,-85631.1,9136.02,51362.2,763.55,-124.74,-557.47,-81.33
2025-12-23,CHEMICALS,2397.0822,0.027411,87450.46,212,36321.9,-123753.56,13203.32,74228.35,1103.47,-180.28,-805.66,-117.54
2025-12-23,DEFENCE,2361.5403,0.027004,87450.46,20,35783.35,-121918.65,13007.55,73127.76,1087.11,-177.61,-793.71,-115.79
2025-12-23,DIVERSIFIED,40.0989,0.000459,87450.46,9,607.6,-2070.18,220.87,1241.71,18.46,-3.02,-13.48,-1.97
2025-12-23,ENERGY,2903.0055,0.033196,87450.46,33,43987.92,-149872.74,15989.98,89894.84,1336.37,-218.33,-975.7,-142.34
2025-12-23,EXCHANGE,0.0,0.0,87450.45810596898,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,FINANCIAL_SERVICES,11824.7249,0.135216,87450.46,192,179174.68,-610472.13,65131.51,366165.93,5443.4,-889.32,-3974.28,-579.81
2025-12-23,FMCG,3587.7099,0.041026,87450.46,173,54362.94,-185221.81,19761.39,111097.48,1651.57,-269.83,-1205.83,-175.92
2025-12-23,HEALTHCARE,890.3488,0.010181,87450.46,51,13491.05,-45965.81,4904.11,27570.65,409.86,-66.96,-299.25,-43.66
2025-12-23,HOSPITALITY,1254.5817,0.014346,87450.46,49,19010.11,-64769.98,6910.33,38849.54,577.53,-94.35,-421.66,-61.52
2025-12-23,INFRASTRUCTURE,9234.1972,0.105593,87450.46,81,139921.59,-476731.6,50862.68,285947.32,4250.88,-694.49,-3103.6,-452.78
2025-12-23,INSURANCE,0.0,0.0,87450.45810596898,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,IT,4869.5666,0.055684,87450.46,94,73786.33,-251399.9,26821.96,150791.62,2241.66,-366.23,-1636.66,-238.77
2025-12-23,LOGISTICS,412.3808,0.004716,87450.46,34,6248.62,-21289.88,2271.43,12769.84,189.84,-31.01,-138.6,-20.22
2025-12-23,MEDIA,178.9516,0.002046,87450.46,43,2711.57,-9238.69,985.68,5541.44,82.38,-13.46,-60.15,-8.77
2025-12-23,METAL,5712.0636,0.065318,87450.46,102,86552.3,-294895.28,31462.5,176880.49,2629.5,-429.59,-1919.82,-280.08
2025-12-23,OTHER,5152.5649,0.05892,87450.46,492,78074.47,-266010.18,28380.73,159554.98,2371.94,-387.52,-1731.77,-252.65
2025-12-23,PHARMA,2725.7359,0.031169,87450.46,103,41301.84,-140720.89,15013.57,84405.48,1254.77,-205.0,-916.12,-133.65
2025-12-23,POWER,1637.0616,0.01872,87450.46,28,24805.65,-84516.17,9017.06,50693.46,753.61,-123.12,-550.21,-80.27
2025-12-23,REALTY,3034.0377,0.034694,87450.46,95,45973.39,-156637.51,16711.72,93952.4,1396.69,-228.18,-1019.74,-148.77
2025-12-23,RETAIL,4323.8423,0.049443,87450.46,38,65517.22,-223225.93,23816.06,133892.65,1990.44,-325.19,-1453.24,-212.01
2025-12-23,TELECOM,2836.0351,0.03243,87450.46,16,42973.15,-146415.28,15621.1,87821.02,1305.54,-213.29,-953.19,-139.06
2025-12-23,TEXTILES,490.4729,0.005609,87450.46,109,7431.91,-25321.52,2701.56,15188.05,225.78,-36.89,-164.85,-24.05
2025-12-24,AGRICULTURE,171.8062,0.002017,85195.71,21,2702.65,-9097.66,915.44,5479.57,-5.85,4.66,-23.74,24.94
2025-12-24,AMC,788.9094,0.00926,85195.71,3,12410.19,-41775.15,4203.56,25161.4,-26.88,21.38,-109.03,114.53
2025-12-24,AUTO,6724.6917,0.078932,85195.71,108,105784.88,-356092.88,35831.31,214476.69,-229.14,182.25,-929.35,976.23
2025-12-24,AVIATION,498.9185,0.005856,85195.71,2,7848.4,-26419.25,2658.4,15912.46,-17.0,13.52,-68.95,72.43
2025-12-24,BANKING,5844.8352,0.068605,85195.71,39,91944.02,-309501.8,31143.15,186414.63,-199.16,158.41,-807.75,848.5
2025-12-24,CAPITAL_GOODS,6853.3868,0.080443,85195.71,205,107809.36,-362907.68,36517.04,218581.28,-233.53,185.74,-947.13,994.92
2025-12-24,CEMENT,828.0897,0.00972,85195.71,26,13026.53,-43849.87,4412.33,26411.02,-28.22,22.44,-114.44,120.22
2025-12-24,CHEMICALS,2067.4833,0.024267,85195.71,211,32523.2,-109479.53,11016.21,65940.12,-70.45,56.03,-285.73,300.14
2025-12-24,DEFENCE,2396.816,0.028133,85195.71,20,37703.87,-126918.7,12771.0,76443.83,-81.67,64.96,-331.24,347.95
2025-12-24,DIVERSIFIED,40.4324,0.000475,85195.71,9,636.03,-2141.02,215.44,1289.55,-1.38,1.1,-5.59,5.87
2025-12-24,ENERGY,4323.1699,0.050744,85195.71,33,68006.99,-228924.99,23035.23,137882.78,-147.31,117.17,-597.46,627.6
2025-12-24,EXCHANGE,0.0,0.0,85195.70996934798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-24,FINANCIAL_SERVICES,12822.3882,0.150505,85195.71,191,201706.62,-678984.46,68321.79,408956.05,-436.92,347.52,-1772.05,1861.45
2025-12-24,FMCG,3256.2988,0.038221,85195.71,174,51224.24,-172430.93,17350.6,103856.09,-110.96,88.25,-450.02,472.72
2025-12-24,HEALTHCARE,1004.9672,0.011796,85195.71,51,15808.95,-53216.07,5354.79,32052.33,-34.24,27.24,-138.89,145.89
2025-12-24,HOSPITALITY,1191.0863,0.013981,85195.71,49,18736.76,-63071.64,6346.49,37988.39,-40.59,32.28,-164.61,172.91
2025-12-24,INFRASTRUCTURE,4752.8163,0.055787,85195.71,81,74765.68,-251676.08,25324.53,151585.88,-161.95,128.81,-656.84,689.97
2025-12-24,INSURANCE,0.0,0.0,85195.70996934798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-24,IT,3626.8205,0.04257,85195.71,94,57052.84,-192051.18,19324.86,115673.47,-123.58,98.3,-501.22,526.51
2025-12-24,LOGISTICS,679.2221,0.007972,85195.71,34,10684.72,-35966.87,3619.11,21663.05,-23.14,18.41,-93.87,98.6
2025-12-24,MEDIA,238.9925,0.002805,85195.71,43,3759.55,-12655.38,1273.43,7622.4,-8.14,6.48,-33.03,34.69
2025-12-24,METAL,6657.7626,0.078147,85195.71,102,104732.03,-352548.78,35474.69,212342.06,-226.86,180.44,-920.1,966.52
2025-12-24,OTHER,5964.727,0.070012,85195.71,490,93830.02,-315850.44,31781.97,190238.44,-203.25,161.66,-824.32,865.91
2025-12-24,PHARMA,2983.4856,0.035019,85195.71,103,46932.66,-157984.64,15896.97,95155.01,-101.66,80.86,-412.32,433.12
2025-12-24,POWER,1626.2448,0.019088,85195.71,28,25582.16,-86114.61,8665.15,51867.3,-55.41,44.07,-224.75,236.08
2025-12-24,REALTY,4356.7039,0.051138,85195.71,95,68534.5,-230700.72,23213.91,138952.3,-148.45,118.08,-602.09,632.47
2025-12-24,RETAIL,3041.0118,0.035694,85195.71,38,47837.6,-161030.82,16203.48,96989.75,-103.62,82.42,-420.27,441.47
2025-12-24,TELECOM,2097.1737,0.024616,85195.71,16,32990.25,-111051.73,11174.41,66887.06,-71.46,56.84,-289.83,304.45
2025-12-24,TEXTILES,357.4697,0.004196,85195.71,109,5623.29,-18929.11,1904.71,11401.1,-12.18,9.69,-49.4,51.89
2025-12-26,AGRICULTURE,166.0609,0.002054,80861.26,21,2770.09,-9290.17,913.72,5606.36,17.79,-25.38,-18.53,26.13
2025-12-26,AMC,214.7326,0.002656,80861.26,3,3581.99,-12013.08,1181.53,7249.56,23.0,-32.82,-23.96,33.79
2025-12-26,AUTO,4213.3355,0.052106,80861.26,108,70283.3,-235712.4,23183.2,142245.91,451.29,-644.03,-470.2,662.94
2025-12-26,AVIATION,297.8025,0.003683,80861.26,2,4967.69,-16660.37,1638.61,10054.07,31.9,-45.52,-33.23,46.86
2025-12-26,BANKING,4318.5138,0.053406,80861.26,39,72037.79,-241596.54,23761.92,145796.82,462.55,-660.1,-481.94,679.49
2025-12-26,CAPITAL_GOODS,5573.0186,0.068921,80861.26,204,92964.38,-311779.01,30664.63,188150.0,596.92,-851.86,-621.94,876.88
2025-12-26,CEMENT,880.1006,0.010884,80861.26,26,14681.09,-49236.68,4842.61,29712.97,94.27,-134.53,-98.22,138.48
2025-12-26,CHEMICALS,2318.5026,0.028673,80861.26,211,38675.3,-129707.17,12757.19,78274.68,248.33,-354.39,-258.74,364.8
2025-12-26,DEFENCE,3025.1513,0.037412,80861.26,20,50463.01,-169240.18,16645.41,102131.76,324.02,-462.41,-337.6,475.99
2025-12-26,DIVERSIFIED,504.1902,0.006235,80861.26,8,8410.47,-28206.6,2774.23,17021.9,54.0,-77.07,-56.27,79.33
2025-12-26,ENERGY,1840.1488,0.022757,80861.26,33,30695.8,-102945.96,10125.12,62125.04,197.1,-281.27,-205.36,289.54
2025-12-26,EXCHANGE,0.0,0.0,80861.255271331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-26,FINANCIAL_SERVICES,10020.133,0.123918,80861.26,191,167147.38,-560570.03,55134.16,338288.49,1073.25,-1531.62,-1118.23,1576.6
2025-12-26,FMCG,3308.5429,0.040916,80861.26,174,55190.31,-185094.35,18204.72,111699.31,354.38,-505.73,-369.23,520.58
2025-12-26,HEALTHCARE,855.4616,0.010579,80861.26,51,14270.09,-47858.26,4707.04,28881.13,91.63,-130.76,-95.47,134.6
2025-12-26,HOSPITALITY,893.4166,0.011049,80861.26,49,14903.22,-49981.63,4915.88,30162.53,95.69,-136.56,-99.7,140.57
2025-12-26,INFRASTRUCTURE,9011.9611,0.11145,80861.26,81,150329.9,-504168.49,49586.86,304251.72,965.27,-1377.52,-1005.72,1417.97
2025-12-26,INSURANCE,0.0,0.0,80861.255271331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-26,IT,2936.9006,0.03632,80861.26,94,48990.89,-164303.05,16159.82,99152.34,314.57,-448.92,-327.75,462.1
2025-12-26,LOGISTICS,485.5067,0.006004,80861.26,34,8098.81,-27161.37,2671.42,16391.13,52.0,-74.21,-54.18,76.39
2025-12-26,MEDIA,237.4704,0.002937,80861.26,43,3961.28,-13285.13,1306.64,8017.21,25.44,-36.3,-26.5,37.36
2025-12-26,METAL,9114.9553,0.112723,80861.26,102,152047.97,-509930.44,50153.57,307728.9,976.3,-1393.26,-1017.22,1434.18
2025-12-26,OTHER,6904.3961,0.085386,80861.26,490,115173.29,-386262.09,37990.32,233098.48,739.53,-1055.37,-770.52,1086.36
2025-12-26,PHARMA,3241.4214,0.040086,80861.26,103,54070.65,-181339.28,17835.4,109433.23,347.19,-495.47,-361.74,510.02
2025-12-26,POWER,1320.689,0.016333,80861.26,28,22030.62,-73885.11,7266.88,44587.62,141.46,-201.87,-147.39,207.8
2025-12-26,REALTY,4276.7957,0.052891,80861.26,95,71341.88,-239262.64,23532.38,144388.38,458.08,-653.73,-477.28,672.93
2025-12-26,RETAIL,2461.2373,0.030438,80861.26,38,41056.28,-137692.37,13542.56,83093.53,263.62,-376.21,-274.67,387.26
2025-12-26,TELECOM,2197.3869,0.027175,80861.26,16,36654.95,-122931.43,12090.77,74185.71,235.36,-335.88,-245.23,345.74
2025-12-26,TEXTILES,243.4234,0.00301,80861.26,109,4060.58,-13618.17,1339.4,8218.19,26.07,-37.21,-27.17,38.3
2025-12-29,AGRICULTURE,168.9305,0.001671,101104.95,21,2213.01,-7552.15,743.5,4595.64,-40.72,6.3,0.1,34.33
2025-12-29,AMC,358.8662,0.003549,101104.95,3,4701.19,-16043.35,1579.44,9762.72,-86.51,13.37,0.2,72.93
2025-12-29,AUTO,4378.6558,0.043308,101104.95,108,57360.92,-195750.72,19271.34,119118.47,-1055.5,163.18,2.47,889.85
2025-12-29,AVIATION,296.5263,0.002933,101104.95,2,3884.53,-13256.4,1305.07,8066.8,-71.48,11.05,0.17,60.26
2025-12-29,BANKING,5526.9868,0.054666,101104.95,39,72404.19,-247087.63,24325.37,150358.06,-1332.32,205.98,3.12,1123.22
2025-12-29,CAPITAL_GOODS,6072.4424,0.060061,101104.95,204,79549.73,-271472.58,26726.03,165196.83,-1463.8,226.31,3.42,1234.07
2025-12-29,CEMENT,805.4821,0.007967,101104.95,26,10551.91,-36009.61,3545.09,21912.61,-194.17,30.02,0.45,163.69
2025-12-29,CHEMICALS,3098.2324,0.030644,101104.95,211,40587.22,-138508.54,13635.94,84285.39,-746.85,115.47,1.75,629.64
2025-12-29,DEFENCE,4088.4177,0.040437,101104.95,20,53558.76,-182775.44,17993.94,111222.73,-985.54,152.37,2.3,830.87
2025-12-29,DIVERSIFIED,782.6069,0.007741,101104.95,8,10252.24,-34986.96,3444.41,21290.31,-188.65,29.17,0.44,159.04
2025-12-29,ENERGY,2071.7295,0.020491,101104.95,33,27139.91,-92618.05,9118.09,56360.05,-499.4,77.21,1.17,421.03
2025-12-29,EXCHANGE,0.0,0.0,101104.946571713,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29,FINANCIAL_SERVICES,8847.6298,0.087509,101104.95,193,115905.02,-395539.18,38940.18,240693.99,-2132.78,329.74,4.99,1798.05
2025-12-29,FMCG,4011.8482,0.03968,101104.95,174,52555.7,-179352.35,17656.94,109139.71,-967.08,149.51,2.26,815.31
2025-12-29,HEALTHCARE,872.616,0.008631,101104.95,51,11431.37,-39010.88,3840.56,23738.95,-210.35,32.52,0.49,177.34
2025-12-29,HOSPITALITY,1094.8741,0.010829,101104.95,49,14342.98,-48947.07,4818.76,29785.33,-263.93,40.8,0.62,222.51
2025-12-29,INFRASTRUCTURE,4602.114,0.045518,101104.95,81,60288.25,-205740.57,20254.82,125197.5,-1109.37,171.51,2.59,935.26
2025-12-29,INSURANCE,0.0,0.0,101104.946571713,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29,IT,5113.8399,0.05058,101104.95,97,66991.92,-228617.62,22507.03,139118.67,-1232.72,190.58,2.88,1039.26
2025-12-29,LOGISTICS,580.8747,0.005745,101104.95,34,7609.53,-25968.39,2556.55,15802.32,-140.02,21.65,0.33,118.05
2025-12-29,MEDIA,196.0392,0.001939,101104.95,43,2568.14,-8764.06,862.81,5333.12,-47.26,7.31,0.11,39.84
2025-12-29,METAL,18603.4706,0.184002,101104.95,102,243707.71,-831680.55,81877.58,506095.26,-4484.49,693.32,10.49,3780.68
2025-12-29,OTHER,15516.6737,0.153471,101104.95,488,203270.3,-693683.24,68291.97,422120.97,-3740.39,578.28,8.75,3153.37
2025-12-29,PHARMA,3006.5417,0.029737,101104.95,104,39386.06,-134409.45,13232.39,81791.0,-724.75,112.05,1.69,611.0
2025-12-29,POWER,1666.4699,0.016483,101104.95,28,21830.96,-74500.65,7334.47,45335.22,-401.71,62.11,0.94,338.67
2025-12-29,REALTY,4326.2839,0.04279,101104.95,95,56674.84,-193409.4,19040.84,117693.73,-1042.88,161.23,2.44,879.21
2025-12-29,RETAIL,1956.4762,0.019351,101104.95,39,25630.07,-87465.57,8610.84,53224.66,-471.62,72.91,1.1,397.6
2025-12-29,TELECOM,2797.4069,0.027668,101104.95,16,36646.37,-125059.94,12311.94,76101.63,-674.33,104.25,1.58,568.5
2025-12-29,TEXTILES,262.9116,0.0026,101104.95,109,3444.17,-11753.64,1157.13,7152.34,-63.38,9.8,0.15,53.43
2025-12-30,AGRICULTURE,228.4475,0.001614,141498.24,21,2287.42,-7376.12,728.54,4360.16,129.14,-93.94,-34.74,-0.47
2025-12-30,AMC,230.6287,0.00163,141498.24,3,2309.26,-7446.54,735.49,4401.79,130.38,-94.84,-35.07,-0.47
2025-12-30,AUTO,11328.9449,0.080064,141498.24,108,113435.37,-365789.04,36128.98,216224.69,6404.42,-4658.54,-1722.58,-23.3
2025-12-30,AVIATION,656.1417,0.004637,141498.24,2,6569.87,-21185.51,2092.49,12523.15,370.93,-269.81,-99.77,-1.35
2025-12-30,BANKING,16955.3615,0.119827,141498.24,39,169772.01,-547454.81,54072.1,323610.7,9585.11,-6972.16,-2578.09,-34.87
2025-12-30,CAPITAL_GOODS,7525.758,0.053186,141498.24,204,75354.52,-242991.72,24000.29,143636.92,4254.42,-3094.64,-1144.3,-15.48
2025-12-30,CEMENT,1304.9332,0.009222,141498.24,26,13066.14,-42133.69,4161.54,24906.01,737.7,-536.6,-198.42,-2.68
2025-12-30,CHEMICALS,6860.1907,0.048483,141498.24,211,68690.27,-221501.88,21877.74,130933.87,3878.16,-2820.96,-1043.1,-14.11
2025-12-30,DEFENCE,4737.4145,0.03348,141498.24,21,47435.17,-152961.67,15108.02,90418.48,2678.13,-1948.06,-720.33,-9.74
2025-12-30,DIVERSIFIED,241.0217,0.001703,141498.24,8,2413.32,-7782.11,768.64,4600.15,136.25,-99.11,-36.65,-0.5
2025-12-30,ENERGY,2430.4615,0.017177,141498.24,33,24335.92,-78474.75,7750.95,46387.88,1373.97,-999.42,-369.55,-5.0
2025-12-30,EXCHANGE,0.0,0.0,141498.23977350903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-30,FINANCIAL_SERVICES,17786.0901,0.125698,141498.24,193,178090.0,-574277.38,56721.36,339466.02,10054.73,-7313.76,-2704.4,-36.58
2025-12-30,FMCG,6479.4303,0.045792,141498.24,174,64877.76,-209207.88,20663.46,123666.66,3662.92,-2664.38,-985.21,-13.33
2025-12-30,HEALTHCARE,2828.9046,0.019993,141498.24,52,28325.48,-91339.69,9021.62,53992.59,1599.22,-1163.26,-430.14,-5.82
2025-12-30,HOSPITALITY,1919.2356,0.013564,141498.24,49,19217.08,-61968.29,6120.61,36630.61,1084.97,-789.2,-291.82,-3.95
2025-12-30,INFRASTRUCTURE,4374.1437,0.030913,141498.24,81,43797.78,-141232.38,13949.52,83485.08,2472.77,-1798.68,-665.09,-9.0
2025-12-30,INSURANCE,0.0,0.0,141498.23977350903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-30,IT,7640.622,0.053998,141498.24,97,76504.64,-246700.45,24366.6,145829.21,4319.35,-3141.87,-1161.77,-15.71
2025-12-30,LOGISTICS,1006.5776,0.007114,141498.24,34,10078.74,-32500.38,3210.06,19211.58,569.03,-413.91,-153.05,-2.07
2025-12-30,MEDIA,198.8454,0.001405,141498.24,43,1991.02,-6420.32,634.14,3795.17,112.41,-81.77,-30.23,-0.41
2025-12-30,METAL,16007.3766,0.113128,141498.24,102,160279.95,-516846.27,51048.89,305517.42,9049.2,-6582.34,-2433.94,-32.92
2025-12-30,OTHER,8967.0638,0.063372,141498.24,486,89786.14,-289528.61,28596.73,171145.74,5069.21,-3687.32,-1363.45,-18.44
2025-12-30,PHARMA,5409.7967,0.038232,141498.24,104,54167.65,-174671.55,17252.3,103251.59,3058.24,-2224.54,-822.57,-11.13
2025-12-30,POWER,3677.282,0.025988,141498.24,28,36820.19,-118732.1,11727.17,70184.75,2078.82,-1512.12,-559.14,-7.56
2025-12-30,REALTY,3524.111,0.024906,141498.24,95,35286.5,-113786.52,11238.69,67261.32,1992.23,-1449.14,-535.85,-7.25
2025-12-30,RETAIL,3678.5455,0.025997,141498.24,39,36832.84,-118772.9,11731.2,70208.86,2079.53,-1512.64,-559.33,-7.57
2025-12-30,TELECOM,3369.0041,0.02381,141498.24,16,33733.44,-108778.43,10744.04,64300.95,1904.55,-1385.36,-512.26,-6.93
2025-12-30,TEXTILES,2131.9066,0.015067,141498.24,109,21346.53,-68835.01,6798.83,40689.65,1205.2,-876.65,-324.16,-4.38
2025-12-31,AGRICULTURE,196.6537,0.001971,99779.43,21,2872.79,-9035.73,864.05,5298.89,80.43,-31.36,-25.31,-23.76
2025-12-31,AMC,275.7269,0.002763,99779.43,3,4027.92,-12668.95,1211.48,7429.54,112.78,-43.98,-35.48,-33.32
2025-12-31,AUTO,5310.0442,0.053218,99779.43,108,77571.15,-243982.97,23331.17,143080.65,2171.87,-846.91,-683.37,-641.59
2025-12-31,AVIATION,460.2612,0.004613,99779.43,2,6723.67,-21147.83,2022.29,12401.87,188.25,-73.41,-59.23,-55.61
2025-12-31,BANKING,7357.7262,0.07374,99779.43,39,107484.47,-338068.73,32328.24,198256.02,3009.4,-1173.5,-946.89,-889.01
2025-12-31,CAPITAL_GOODS,7136.1789,0.07152,99779.43,204,104248.03,-327889.2,31354.81,192286.36,2918.78,-1138.16,-918.38,-862.24
2025-12-31,CEMENT,616.716,0.006181,99779.43,26,9009.22,-28336.53,2709.72,16617.59,252.24,-98.36,-79.37,-74.52
2025-12-31,CHEMICALS,8165.8358,0.081839,99779.43,211,119289.65,-375199.31,35878.9,220030.76,3339.93,-1302.38,-1050.89,-986.65
2025-12-31,DEFENCE,1633.2812,0.016369,99779.43,21,23859.59,-75045.1,7176.28,44009.22,668.03,-260.49,-210.19,-197.34
2025-12-31,DIVERSIFIED,57.8924,0.00058,99779.43,8,845.71,-2660.01,254.37,1559.93,23.68,-9.23,-7.45,-6.99
2025-12-31,ENERGY,2211.7815,0.022167,99779.43,33,32310.55,-101625.72,9718.08,59597.08,904.65,-352.76,-284.64,-267.24
2025-12-31,EXCHANGE,0.0,0.0,99779.428458567,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-31,FINANCIAL_SERVICES,10151.4193,0.101739,99779.43,193,148295.81,-466431.8,44603.12,273532.87,4152.05,-1619.07,-1306.43,-1226.56
2025-12-31,FMCG,5346.2909,0.053581,99779.43,174,78100.66,-245648.42,23490.43,144057.32,2186.7,-852.69,-688.03,-645.97
2025-12-31,HEALTHCARE,964.2511,0.009664,99779.43,52,14086.15,-44304.88,4236.71,25982.02,394.39,-153.79,-124.09,-116.51
2025-12-31,HOSPITALITY,1329.4654,0.013324,99779.43,49,19421.34,-61085.54,5841.38,35822.82,543.77,-212.04,-171.09,-160.63
2025-12-31,INFRASTRUCTURE,3633.4126,0.036414,99779.43,81,53078.28,-166946.03,15964.42,97903.33,1486.11,-579.5,-467.6,-439.01
2025-12-31,INSURANCE,0.0,0.0,99779.428458567,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-31,IT,4942.7874,0.049537,99779.43,97,72206.13,-227108.46,21717.53,133184.81,2021.66,-788.33,-636.11,-597.22
2025-12-31,LOGISTICS,400.2522,0.004011,99779.43,34,5847.04,-18390.57,1758.62,10784.91,163.71,-63.84,-51.51,-48.36
2025-12-31,MEDIA,164.5337,0.001649,99779.43,43,2403.57,-7559.9,722.92,4433.41,67.3,-26.24,-21.17,-19.88
2025-12-31,METAL,10847.6639,0.108716,99779.43,102,158466.82,-498422.46,47662.26,292293.38,4436.83,-1730.11,-1396.03,-1310.69
2025-12-31,OTHER,8308.1981,0.083266,99779.43,489,121369.33,-381740.49,36504.41,223866.75,3398.15,-1325.09,-1069.21,-1003.85
2025-12-31,PHARMA,2407.4601,0.024128,99779.43,104,35169.1,-110616.65,10577.85,64869.7,984.68,-383.97,-309.83,-290.89
2025-12-31,POWER,3588.6491,0.035966,99779.43,28,52424.36,-164889.26,15767.74,96697.17,1467.8,-572.36,-461.84,-433.6
2025-12-31,REALTY,2871.6234,0.02878,99779.43,95,41949.77,-131943.76,12617.29,77376.71,1174.53,-458.0,-369.56,-346.97
2025-12-31,RETAIL,2371.8134,0.023771,99779.43,39,34648.36,-108978.77,10421.23,63909.18,970.1,-378.28,-305.24,-286.58
2025-12-31,TELECOM,6263.2262,0.062771,99779.43,16,91495.6,-287779.25,27519.25,168764.41,2561.74,-998.93,-806.04,-756.76
2025-12-31,TEXTILES,2766.2838,0.027724,99779.43,109,40410.93,-127103.68,12154.45,74538.3,1131.44,-441.2,-356.0,-334.24
2026-01-01,AGRICULTURE,194.7374,0.002452,79414.94,21,3548.92,-11257.96,1020.79,6688.25,-25.37,-15.8,-54.26,95.43
2026-01-01,AMC,141.6566,0.001784,79414.94,3,2581.57,-8189.3,742.54,4865.19,-18.46,-11.49,-39.47,69.42
2026-01-01,AUTO,5422.2296,0.068277,79414.94,108,98815.41,-313464.25,28422.57,186226.27,-706.53,-439.91,-1510.77,2657.21
2026-01-01,AVIATION,380.7719,0.004795,79414.94,2,6939.24,-22012.79,1995.95,13077.6,-49.62,-30.89,-106.09,186.6
2026-01-01,BANKING,4648.7864,0.058538,79414.94,39,84720.08,-268750.77,24368.29,159662.4,-605.75,-377.16,-1295.27,2278.18
2026-01-01,CAPITAL_GOODS,4569.3385,0.057538,79414.94,205,83272.21,-264157.81,23951.83,156933.76,-595.4,-370.71,-1273.13,2239.25
2026-01-01,CEMENT,517.1291,0.006512,79414.94,26,9424.23,-29895.73,2710.72,17760.78,-67.38,-41.96,-144.09,253.42
2026-01-01,CHEMICALS,4439.7462,0.055906,79414.94,211,80910.5,-256665.95,23272.53,152482.92,-578.51,-360.2,-1237.03,2175.74
2026-01-01,DEFENCE,1215.6532,0.015308,79414.94,21,22154.22,-70278.07,6372.28,41751.56,-158.4,-98.63,-338.71,595.74
2026-01-01,DIVERSIFIED,46.9345,0.000591,79414.94,8,855.34,-2713.33,246.02,1611.96,-6.12,-3.81,-13.08,23.0
2026-01-01,ENERGY,2486.5581,0.031311,79414.94,33,45315.35,-143750.29,13034.19,85400.74,-324.01,-201.74,-692.82,1218.56
2026-01-01,EXCHANGE,0.0,0.0,79414.93615839601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01,FINANCIAL_SERVICES,7190.3384,0.090541,79414.94,193,131037.65,-415680.3,37690.75,246951.9,-936.92,-583.36,-2003.41,3523.69
2026-01-01,FMCG,15432.1356,0.194323,79414.94,174,281237.22,-892146.44,80893.1,530016.12,-2010.85,-1252.02,-4299.78,7562.66
2026-01-01,HEALTHCARE,659.0735,0.008299,79414.94,52,12011.04,-38101.67,3454.77,22635.86,-85.88,-53.47,-183.63,322.98
2026-01-01,HOSPITALITY,1019.6306,0.012839,79414.94,49,18581.88,-58945.82,5344.76,35019.18,-132.86,-82.72,-284.09,499.68
2026-01-01,INFRASTRUCTURE,2256.4668,0.028414,79414.94,81,41122.14,-130448.49,11828.08,77498.27,-294.02,-183.07,-628.71,1105.8
2026-01-01,INSURANCE,0.0,0.0,79414.93615839601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01,IT,2461.4506,0.030995,79414.94,97,44857.79,-142298.8,12902.58,84538.43,-320.73,-199.7,-685.82,1206.26
2026-01-01,LOGISTICS,762.5447,0.009602,79414.94,34,13896.71,-44083.43,3997.15,26189.57,-99.36,-61.87,-212.46,373.69
2026-01-01,MEDIA,196.7645,0.002478,79414.94,43,3585.86,-11375.14,1031.41,6757.87,-25.64,-15.96,-54.82,96.43
2026-01-01,METAL,5248.943,0.066095,79414.94,102,95657.41,-303446.39,27514.23,180274.75,-683.95,-425.85,-1462.49,2572.29
2026-01-01,OTHER,5174.2463,0.065155,79414.94,490,94296.13,-299128.1,27122.68,177709.3,-674.22,-419.79,-1441.68,2535.69
2026-01-01,PHARMA,1741.0997,0.021924,79414.94,104,31730.02,-100654.63,9126.6,59798.0,-226.87,-141.26,-485.11,853.24
