date,sector,nse_index,FII_flow_score,DII_flow_score,PRO_flow_score,CLIENT_flow_score,Smart_Money_Score,Retail_Score,fpi_score,price_momentum_score,combined_score,rotation_signal,capital_flow_alignment,flow_rank
2025-02-28,BANKING,NIFTY BANK,36.84,-21.8,19.65,-11.41,28.24,-11.41,0.0,3.6,23.74,NEUTRAL,ALIGNED,6
2025-02-28,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,33.03,-27.03,44.53,11.1,38.78,11.1,39.864,-1.39,23.69,EARLY_ROTATION,DIVERGENT,7
2025-02-28,RETAIL,,49.67,-40.7,50.64,33.97,50.16,33.97,0.0,0.0,19.87,NEUTRAL,DIVERGENT,8
2025-02-28,AMC,NIFTY CAPITAL MARKETS,22.2,-8.31,10.84,0.62,16.52,0.62,0.0,4.12,19.18,NEUTRAL,ALIGNED,9
2025-02-28,IT,NIFTY IT,45.89,-40.88,60.25,28.59,53.07,28.59,-49.104,6.72,17.97,PRICE_LED,ALIGNED,10
2025-02-28,REALTY,NIFTY REALTY,38.09,-30.81,46.43,18.62,42.26,18.62,1.023,0.0,15.59,NEUTRAL,DIVERGENT,11
2025-02-28,AUTO,NIFTY AUTO,40.67,-35.52,36.0,11.64,38.34,11.64,-28.479,3.61,15.33,PRICE_LED,ALIGNED,12
2025-02-28,AVIATION,,37.21,-19.1,20.87,4.91,29.04,4.91,0.0,0.0,14.88,NEUTRAL,DIVERGENT,13
2025-02-28,OTHER,,34.44,-25.92,37.24,4.79,35.84,4.79,0.0,0.0,13.78,NEUTRAL,DIVERGENT,14
2025-02-28,DEFENCE,,31.34,-20.03,28.01,10.14,29.68,10.14,0.0,0.0,12.54,NEUTRAL,DIVERGENT,15
2025-02-28,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,55.77,-49.0,65.43,39.92,60.6,39.92,2.244,-4.25,12.47,NEUTRAL,DIVERGENT,16
2025-02-28,POWER,,30.18,-12.88,23.84,-7.0,27.01,-7.0,0.0,0.0,12.07,NEUTRAL,DIVERGENT,17
2025-02-28,TEXTILES,,19.07,-5.86,14.09,-4.1,16.58,-4.1,9.372,0.0,10.91,NEUTRAL,DIVERGENT,18
2025-02-28,TELECOM,,18.33,2.16,8.83,-18.89,13.58,-18.89,5.247,0.0,9.17,NEUTRAL,DIVERGENT,19
2025-02-28,LOGISTICS,,22.04,-2.9,11.13,-9.95,16.58,-9.95,0.0,0.0,8.82,NEUTRAL,DIVERGENT,20
2025-02-28,CHEMICALS,NIFTY CHEMICALS,25.89,-8.41,16.2,-38.13,21.04,-38.13,-14.487,-0.92,2.99,NEUTRAL,DIVERGENT,21
2025-02-28,AGRICULTURE,,7.19,4.17,1.26,-12.24,4.23,-12.24,0.0,0.0,2.88,NEUTRAL,DIVERGENT,22
2025-02-28,ENERGY,NIFTY ENERGY,23.3,-5.95,18.43,-27.55,20.86,-27.55,-42.108000000000004,2.69,1.31,PRICE_LED,ALIGNED,23
2025-02-28,DIVERSIFIED,NIFTY PSE,-6.13,15.92,-15.2,-20.91,-10.66,-20.91,0.0,0.0,-2.45,NEUTRAL,ALIGNED,24
2025-02-28,FMCG,NIFTY FMCG,65.73,-78.66,100.0,72.16,82.86,72.16,-55.175999999999995,-4.08,-3.22,DISTRIBUTION,DIVERGENT,25
2025-02-28,MEDIA,NIFTY MEDIA,17.65,10.09,-2.71,-26.75,7.47,-26.75,-32.538,-1.31,-7.6,DISTRIBUTION,DIVERGENT,26
2025-02-28,CEMENT,NIFTY CEMENT,34.19,-32.69,58.05,17.46,46.12,17.46,-45.045,-2.58,-8.54,DISTRIBUTION,DIVERGENT,27
2025-02-28,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2025-02-28,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2025-03-03,HEALTHCARE,NIFTY HEALTHCARE INDEX,87.33,-94.77,100.0,80.73,93.66,80.73,-3.531,7.36,52.1,NEUTRAL,ALIGNED,1
2025-03-03,PHARMA,NIFTY PHARMA,65.47,-69.42,86.35,61.14,75.91,61.14,0.0,5.62,40.24,NEUTRAL,ALIGNED,2
2025-03-03,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,51.59,-50.25,60.93,35.64,56.26,35.64,14.949,4.86,38.02,NEUTRAL,ALIGNED,3
2025-03-03,METAL,NIFTY METAL,35.16,-12.94,14.82,-14.56,24.99,-14.56,-5.313,14.22,37.2,NEUTRAL,ALIGNED,4
2025-03-03,HOSPITALITY,,76.91,-84.76,100.0,71.23,88.46,71.23,0.0,0.0,30.76,NEUTRAL,DIVERGENT,5
2025-03-03,BANKING,NIFTY BANK,37.28,-20.81,18.53,-12.56,27.9,-12.56,0.0,3.6,23.91,NEUTRAL,ALIGNED,6
2025-03-03,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,29.44,-19.42,33.89,3.06,31.66,3.06,39.864,-1.39,22.25,EARLY_ROTATION,DIVERGENT,7
2025-03-03,RETAIL,,51.17,-41.55,51.22,34.53,51.2,34.53,0.0,0.0,20.47,NEUTRAL,DIVERGENT,8
2025-03-03,AMC,NIFTY CAPITAL MARKETS,23.44,-8.87,11.13,0.86,17.28,0.86,0.0,4.12,19.68,NEUTRAL,ALIGNED,9
2025-03-03,IT,NIFTY IT,48.69,-43.41,62.47,30.58,55.58,30.58,-49.104,6.72,19.09,PRICE_LED,ALIGNED,10
2025-03-03,AVIATION,,40.31,-21.9,23.06,7.01,31.68,7.01,0.0,0.0,16.12,NEUTRAL,DIVERGENT,11
2025-03-03,REALTY,NIFTY REALTY,39.17,-31.02,45.92,18.26,42.54,18.26,1.023,0.0,16.03,NEUTRAL,DIVERGENT,12
2025-03-03,AUTO,NIFTY AUTO,40.28,-32.93,32.91,7.99,36.6,7.99,-28.479,3.61,15.17,PRICE_LED,ALIGNED,13
2025-03-03,OTHER,,36.66,-28.52,39.33,6.92,37.99,6.92,0.0,0.0,14.66,NEUTRAL,DIVERGENT,14
2025-03-03,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,56.99,-49.12,64.71,39.58,60.85,39.58,2.244,-4.25,12.96,NEUTRAL,DIVERGENT,15
2025-03-03,POWER,,31.39,-13.98,24.96,-6.4,28.18,-6.4,0.0,0.0,12.56,NEUTRAL,DIVERGENT,16
2025-03-03,DEFENCE,,30.0,-17.69,25.08,7.76,27.54,7.76,0.0,0.0,12.0,NEUTRAL,DIVERGENT,17
2025-03-03,TEXTILES,,20.64,-7.05,15.28,-3.21,17.96,-3.21,9.372,0.0,11.54,NEUTRAL,DIVERGENT,18
2025-03-03,TELECOM,,19.07,2.23,8.2,-19.48,13.64,-19.48,5.247,0.0,9.46,NEUTRAL,DIVERGENT,19
2025-03-03,LOGISTICS,,20.0,0.74,5.93,-13.36,12.96,-13.36,0.0,0.0,8.0,NEUTRAL,DIVERGENT,20
2025-03-03,AGRICULTURE,,9.16,2.68,2.71,-11.09,5.94,-11.09,0.0,0.0,3.66,NEUTRAL,DIVERGENT,21
2025-03-03,CHEMICALS,NIFTY CHEMICALS,25.51,-4.85,11.56,-44.88,18.54,-44.88,-14.487,-0.92,2.83,NEUTRAL,DIVERGENT,22
2025-03-03,ENERGY,NIFTY ENERGY,26.26,-11.14,24.68,-22.04,25.47,-22.04,-42.108000000000004,2.69,2.49,PRICE_LED,ALIGNED,23
2025-03-03,DIVERSIFIED,NIFTY PSE,-6.37,16.3,-15.76,-21.33,-11.06,-21.33,0.0,0.0,-2.55,NEUTRAL,ALIGNED,24
2025-03-03,FMCG,NIFTY FMCG,64.04,-74.09,93.3,66.45,78.67,66.45,-55.175999999999995,-4.08,-3.9,DISTRIBUTION,DIVERGENT,25
2025-03-03,MEDIA,NIFTY MEDIA,19.35,7.5,-0.93,-25.25,9.21,-25.25,-32.538,-1.31,-6.92,DISTRIBUTION,DIVERGENT,26
2025-03-03,CEMENT,NIFTY CEMENT,37.81,-37.89,63.83,23.2,50.82,23.2,-45.045,-2.58,-7.09,DISTRIBUTION,DIVERGENT,27
2025-03-03,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2025-03-03,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2025-03-04,HEALTHCARE,NIFTY HEALTHCARE INDEX,100.0,-100.0,100.0,98.8,100.0,98.8,-3.531,7.36,57.16,NEUTRAL,ALIGNED,1
2025-03-04,PHARMA,NIFTY PHARMA,66.61,-69.43,84.91,60.7,75.76,60.7,0.0,5.62,40.69,NEUTRAL,ALIGNED,2
2025-03-04,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,54.33,-52.02,61.1,36.55,57.72,36.55,14.949,4.86,39.11,NEUTRAL,ALIGNED,3
2025-03-04,METAL,NIFTY METAL,35.77,-11.53,12.86,-16.19,24.32,-16.19,-5.313,14.22,37.45,NEUTRAL,ALIGNED,4
2025-03-04,HOSPITALITY,,74.74,-79.6,100.0,65.61,87.37,65.61,0.0,0.0,29.9,NEUTRAL,DIVERGENT,5
2025-03-04,BANKING,NIFTY BANK,40.05,-25.09,20.44,-10.41,30.24,-10.41,0.0,3.6,25.02,NEUTRAL,ALIGNED,6
2025-03-04,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,28.36,-15.85,28.31,-1.1,28.34,-1.1,39.864,-1.39,21.82,EARLY_ROTATION,DIVERGENT,7
2025-03-04,AMC,NIFTY CAPITAL MARKETS,24.58,-9.24,11.1,0.93,17.84,0.93,0.0,4.12,20.13,NEUTRAL,ALIGNED,8
2025-03-04,IT,NIFTY IT,51.13,-45.15,63.21,31.72,57.17,31.72,-49.104,6.72,20.07,PRICE_LED,ALIGNED,9
2025-03-04,RETAIL,,49.32,-38.45,46.95,31.13,48.14,31.13,0.0,0.0,19.73,NEUTRAL,DIVERGENT,10
2025-03-04,AVIATION,,43.34,-23.89,23.95,8.13,33.65,8.13,0.0,0.0,17.34,NEUTRAL,DIVERGENT,11
2025-03-04,REALTY,NIFTY REALTY,38.87,-29.07,42.52,15.65,40.7,15.65,1.023,0.0,15.91,NEUTRAL,DIVERGENT,12
2025-03-04,AUTO,NIFTY AUTO,40.44,-29.68,28.49,2.98,34.46,2.98,-28.479,3.61,15.23,PRICE_LED,ALIGNED,13
2025-03-04,OTHER,,37.64,-27.99,37.27,5.29,37.46,5.29,0.0,0.0,15.06,NEUTRAL,DIVERGENT,14
2025-03-04,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,57.55,-48.37,62.73,38.35,60.14,38.35,2.244,-4.25,13.18,NEUTRAL,DIVERGENT,15
2025-03-04,POWER,,32.81,-14.86,25.18,-6.14,29.0,-6.14,0.0,0.0,13.12,NEUTRAL,DIVERGENT,16
2025-03-04,DEFENCE,,31.89,-18.32,24.94,7.78,28.42,7.78,0.0,0.0,12.76,NEUTRAL,DIVERGENT,17
2025-03-04,TEXTILES,,23.27,-9.01,16.85,-1.75,20.06,-1.75,9.372,0.0,12.59,NEUTRAL,DIVERGENT,18
2025-03-04,TELECOM,,20.15,1.71,8.12,-19.46,14.13,-19.46,5.247,0.0,9.9,NEUTRAL,DIVERGENT,19
2025-03-04,LOGISTICS,,19.92,1.69,4.19,-14.42,12.06,-14.42,0.0,0.0,7.97,NEUTRAL,DIVERGENT,20
2025-03-04,AGRICULTURE,,10.93,1.47,3.55,-10.22,7.24,-10.22,0.0,0.0,4.37,NEUTRAL,DIVERGENT,21
2025-03-04,ENERGY,NIFTY ENERGY,28.22,-13.56,26.2,-20.08,27.21,-20.08,-42.108000000000004,2.69,3.28,PRICE_LED,ALIGNED,22
2025-03-04,CHEMICALS,NIFTY CHEMICALS,24.53,1.6,3.23,-56.55,13.88,-56.55,-14.487,-0.92,2.44,NEUTRAL,DIVERGENT,23
2025-03-04,DIVERSIFIED,NIFTY PSE,-4.32,14.41,-13.77,-19.59,-9.04,-19.59,0.0,0.0,-1.73,NEUTRAL,ALIGNED,24
2025-03-04,FMCG,NIFTY FMCG,65.24,-73.2,90.0,64.47,77.62,64.47,-55.175999999999995,-4.08,-3.42,DISTRIBUTION,DIVERGENT,25
2025-03-04,CEMENT,NIFTY CEMENT,41.1,-41.66,66.4,26.79,53.75,26.79,-45.045,-2.58,-5.78,DISTRIBUTION,DIVERGENT,26
2025-03-04,MEDIA,NIFTY MEDIA,17.22,13.99,-6.52,-31.66,5.35,-31.66,-32.538,-1.31,-7.78,DISTRIBUTION,DIVERGENT,27
2025-03-04,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2025-03-04,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2025-03-05,HEALTHCARE,NIFTY HEALTHCARE INDEX,100.0,-100.0,100.0,98.67,100.0,98.67,-3.531,7.36,57.16,NEUTRAL,ALIGNED,1
2025-03-05,PHARMA,NIFTY PHARMA,66.47,-68.37,83.44,59.26,74.96,59.26,0.0,5.62,40.64,NEUTRAL,ALIGNED,2
2025-03-05,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,57.77,-55.68,64.22,39.71,61.0,39.71,14.949,4.86,40.49,NEUTRAL,ALIGNED,3
2025-03-05,METAL,NIFTY METAL,40.25,-19.15,17.39,-11.87,28.82,-11.87,-5.313,14.22,39.24,NEUTRAL,ALIGNED,4
2025-03-05,HOSPITALITY,,74.81,-78.54,98.28,64.28,86.54,64.28,0.0,0.0,29.92,NEUTRAL,DIVERGENT,5
2025-03-05,BANKING,NIFTY BANK,38.64,-20.2,18.09,-14.12,28.36,-14.12,0.0,3.6,24.46,NEUTRAL,ALIGNED,6
2025-03-05,AMC,NIFTY CAPITAL MARKETS,29.16,-12.87,14.06,3.99,21.61,3.99,0.0,4.12,21.96,NEUTRAL,ALIGNED,7
2025-03-05,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,28.2,-14.69,27.33,-2.72,27.76,-2.72,39.864,-1.39,21.76,EARLY_ROTATION,DIVERGENT,8
2025-03-05,IT,NIFTY IT,55.16,-49.09,67.0,35.0,61.08,35.0,-49.104,6.72,21.68,PRICE_LED,ALIGNED,9
2025-03-05,AVIATION,,50.15,-30.44,28.9,13.36,39.52,13.36,0.0,0.0,20.06,NEUTRAL,DIVERGENT,10
2025-03-05,RETAIL,,48.13,-36.8,45.41,29.27,46.77,29.27,0.0,0.0,19.25,NEUTRAL,DIVERGENT,11
2025-03-05,REALTY,NIFTY REALTY,38.47,-27.94,41.42,14.13,39.94,14.13,1.023,0.0,15.75,NEUTRAL,DIVERGENT,12
2025-03-05,AUTO,NIFTY AUTO,41.34,-30.21,28.91,2.56,35.12,2.56,-28.479,3.61,15.59,PRICE_LED,ALIGNED,13
2025-03-05,OTHER,,38.7,-28.73,38.09,5.39,38.4,5.39,0.0,0.0,15.48,NEUTRAL,DIVERGENT,14
2025-03-05,POWER,,36.05,-18.93,30.02,-3.24,33.03,-3.24,0.0,0.0,14.42,NEUTRAL,DIVERGENT,15
2025-03-05,DEFENCE,,32.12,-18.05,24.76,7.25,28.44,7.25,0.0,0.0,12.85,NEUTRAL,DIVERGENT,16
2025-03-05,TEXTILES,,23.92,-9.38,17.46,-1.59,20.69,-1.59,9.372,0.0,12.85,NEUTRAL,DIVERGENT,16
2025-03-05,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,56.32,-46.47,60.77,36.18,58.54,36.18,2.244,-4.25,12.69,NEUTRAL,DIVERGENT,18
2025-03-05,AGRICULTURE,,27.5,-15.54,21.19,6.26,24.34,6.26,0.0,0.0,11.0,NEUTRAL,DIVERGENT,19
2025-03-05,TELECOM,,20.53,1.87,8.19,-19.99,14.36,-19.99,5.247,0.0,10.05,NEUTRAL,DIVERGENT,20
2025-03-05,LOGISTICS,,21.27,0.6,5.58,-13.76,13.42,-13.76,0.0,0.0,8.51,NEUTRAL,DIVERGENT,21
2025-03-05,ENERGY,NIFTY ENERGY,27.08,-9.78,22.34,-25.6,24.71,-25.6,-42.108000000000004,2.69,2.82,PRICE_LED,ALIGNED,22
2025-03-05,CHEMICALS,NIFTY CHEMICALS,23.95,4.59,1.22,-61.82,12.58,-61.82,-14.487,-0.92,2.21,NEUTRAL,DIVERGENT,23
2025-03-05,DIVERSIFIED,NIFTY PSE,-3.88,14.08,-13.36,-19.34,-8.62,-19.34,0.0,0.0,-1.55,NEUTRAL,ALIGNED,24
2025-03-05,FMCG,NIFTY FMCG,63.6,-69.8,86.31,60.21,74.96,60.21,-55.175999999999995,-4.08,-4.07,DISTRIBUTION,DIVERGENT,25
2025-03-05,CEMENT,NIFTY CEMENT,43.81,-45.43,70.3,30.86,57.06,30.86,-45.045,-2.58,-4.69,DISTRIBUTION,DIVERGENT,26
2025-03-05,MEDIA,NIFTY MEDIA,19.22,10.94,-4.33,-29.85,7.44,-29.85,-32.538,-1.31,-6.98,DISTRIBUTION,DIVERGENT,27
2025-03-05,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2025-03-05,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2025-03-06,HEALTHCARE,NIFTY HEALTHCARE INDEX,100.0,-100.0,100.0,97.99,100.0,97.99,-3.531,7.36,57.16,NEUTRAL,ALIGNED,1
2025-03-06,METAL,NIFTY METAL,48.7,-33.32,23.69,-3.64,36.2,-3.64,-5.313,14.22,42.62,NEUTRAL,ALIGNED,2
2025-03-06,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,57.74,-53.88,61.51,37.06,59.62,37.06,14.949,4.86,40.48,NEUTRAL,ALIGNED,3
2025-03-06,PHARMA,NIFTY PHARMA,64.35,-64.38,78.74,54.61,71.54,54.61,0.0,5.62,39.79,NEUTRAL,ALIGNED,4
2025-03-06,HOSPITALITY,,76.51,-78.98,96.77,64.35,86.64,64.35,0.0,0.0,30.6,NEUTRAL,DIVERGENT,5
2025-03-06,BANKING,NIFTY BANK,40.27,-21.34,17.91,-14.09,29.09,-14.09,0.0,3.6,25.11,NEUTRAL,ALIGNED,6
2025-03-06,AVIATION,,57.96,-37.54,32.94,19.02,45.45,19.02,0.0,0.0,23.18,NEUTRAL,DIVERGENT,7
2025-03-06,IT,NIFTY IT,58.11,-51.42,67.93,36.75,63.02,36.75,-49.104,6.72,22.86,PRICE_LED,ALIGNED,8
2025-03-06,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,27.29,-12.15,24.13,-5.68,25.71,-5.68,39.864,-1.39,21.39,EARLY_ROTATION,DIVERGENT,9
2025-03-06,AMC,NIFTY CAPITAL MARKETS,24.09,-6.85,8.99,-2.27,16.54,-2.27,0.0,4.12,19.94,NEUTRAL,ALIGNED,10
2025-03-06,RETAIL,,48.27,-36.07,44.19,28.23,46.23,28.23,0.0,0.0,19.31,NEUTRAL,DIVERGENT,11
2025-03-06,AUTO,NIFTY AUTO,43.3,-32.14,29.25,3.48,36.28,3.48,-28.479,3.61,16.38,PRICE_LED,ALIGNED,12
2025-03-06,OTHER,,40.44,-30.17,38.31,6.18,39.38,6.18,0.0,0.0,16.18,NEUTRAL,DIVERGENT,13
2025-03-06,REALTY,NIFTY REALTY,37.65,-25.87,38.78,11.56,38.22,11.56,1.023,0.0,15.42,NEUTRAL,DIVERGENT,14
2025-03-06,POWER,,37.63,-19.76,30.03,-3.13,33.83,-3.13,0.0,0.0,15.05,NEUTRAL,DIVERGENT,15
2025-03-06,AGRICULTURE,,35.48,-23.23,27.74,13.64,31.61,13.64,0.0,0.0,14.19,NEUTRAL,DIVERGENT,16
2025-03-06,DEFENCE,,32.58,-17.97,24.37,6.94,28.48,6.94,0.0,0.0,13.03,NEUTRAL,DIVERGENT,17
2025-03-06,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,57.08,-46.17,59.59,35.45,58.34,35.45,2.244,-4.25,12.99,NEUTRAL,DIVERGENT,18
2025-03-06,TEXTILES,,22.4,-6.83,14.52,-4.44,18.46,-4.44,9.372,0.0,12.24,NEUTRAL,DIVERGENT,19
2025-03-06,TELECOM,,21.56,1.42,7.98,-20.02,14.77,-20.02,5.247,0.0,10.46,NEUTRAL,DIVERGENT,20
2025-03-06,LOGISTICS,,22.67,-0.31,6.0,-13.24,14.34,-13.24,0.0,0.0,9.07,NEUTRAL,DIVERGENT,21
2025-03-06,ENERGY,NIFTY ENERGY,30.63,-14.84,25.82,-20.84,28.22,-20.84,-42.108000000000004,2.69,4.24,PRICE_LED,ALIGNED,22
2025-03-06,CHEMICALS,NIFTY CHEMICALS,25.23,3.83,0.71,-61.76,12.97,-61.76,-14.487,-0.92,2.72,NEUTRAL,DIVERGENT,23
2025-03-06,DIVERSIFIED,NIFTY PSE,-3.81,14.18,-13.56,-19.5,-8.68,-19.5,0.0,0.0,-1.52,NEUTRAL,ALIGNED,24
2025-03-06,CEMENT,NIFTY CEMENT,45.07,-46.11,69.4,30.9,57.24,30.9,-45.045,-2.58,-4.19,DISTRIBUTION,DIVERGENT,25
2025-03-06,FMCG,NIFTY FMCG,62.2,-66.08,81.49,55.38,71.84,55.38,-55.175999999999995,-4.08,-4.63,DISTRIBUTION,DIVERGENT,26
2025-03-06,MEDIA,NIFTY MEDIA,18.97,12.33,-5.45,-31.7,6.76,-31.7,-32.538,-1.31,-7.08,DISTRIBUTION,DIVERGENT,27
2025-03-06,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2025-03-06,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2025-03-07,HEALTHCARE,NIFTY HEALTHCARE INDEX,100.0,-100.0,100.0,95.19,100.0,95.19,-3.531,7.36,57.16,NEUTRAL,ALIGNED,1
2025-03-07,METAL,NIFTY METAL,55.13,-43.37,27.27,1.95,41.2,1.95,-5.313,14.22,45.19,NEUTRAL,ALIGNED,2
2025-03-07,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,59.36,-54.22,59.87,36.7,59.61,36.7,14.949,4.86,41.13,NEUTRAL,ALIGNED,3
2025-03-07,PHARMA,NIFTY PHARMA,59.62,-56.0,68.77,44.92,64.19,44.92,0.0,5.62,37.9,NEUTRAL,ALIGNED,4
2025-03-07,HOSPITALITY,,77.21,-78.14,93.7,63.23,85.46,63.23,0.0,0.0,30.88,NEUTRAL,DIVERGENT,5
2025-03-07,BANKING,NIFTY BANK,39.96,-16.73,13.36,-18.02,26.66,-18.02,0.0,3.6,24.98,NEUTRAL,ALIGNED,6
2025-03-07,AVIATION,,62.3,-41.07,34.24,21.55,48.27,21.55,0.0,0.0,24.92,NEUTRAL,DIVERGENT,7
2025-03-07,IT,NIFTY IT,59.75,-51.77,66.25,36.46,63.0,36.46,-49.104,6.72,23.51,PRICE_LED,ALIGNED,8
2025-03-07,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,29.7,-13.97,24.17,-4.58,26.94,-4.58,39.864,-1.39,22.36,EARLY_ROTATION,DIVERGENT,9
2025-03-07,AMC,NIFTY CAPITAL MARKETS,25.62,-6.83,7.95,-2.83,16.78,-2.83,0.0,4.12,20.55,NEUTRAL,ALIGNED,10
2025-03-07,RETAIL,,43.12,-29.47,36.43,21.32,39.78,21.32,0.0,0.0,17.25,NEUTRAL,DIVERGENT,11
2025-03-07,OTHER,,42.79,-31.68,37.32,6.74,40.06,6.74,0.0,0.0,17.12,NEUTRAL,DIVERGENT,12
2025-03-07,AUTO,NIFTY AUTO,45.12,-32.9,27.82,2.93,36.47,2.93,-28.479,3.61,17.11,PRICE_LED,ALIGNED,13
2025-03-07,DEFENCE,,41.02,-25.03,29.18,12.49,35.1,12.49,0.0,0.0,16.41,NEUTRAL,DIVERGENT,14
2025-03-07,REALTY,NIFTY REALTY,39.07,-25.96,37.21,10.97,38.14,10.97,1.023,0.0,15.99,NEUTRAL,DIVERGENT,15
2025-03-07,POWER,,39.15,-20.34,28.92,-3.18,34.03,-3.18,0.0,0.0,15.66,NEUTRAL,DIVERGENT,16
2025-03-07,AGRICULTURE,,37.89,-24.99,28.51,15.06,33.2,15.06,0.0,0.0,15.16,NEUTRAL,DIVERGENT,17
2025-03-07,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,60.16,-47.66,59.24,36.29,59.7,36.29,2.244,-4.25,14.22,NEUTRAL,DIVERGENT,18
2025-03-07,TEXTILES,,21.83,-4.78,11.05,-6.98,16.44,-6.98,9.372,0.0,12.01,NEUTRAL,DIVERGENT,19
2025-03-07,TELECOM,,21.8,2.36,5.68,-21.27,13.74,-21.27,5.247,0.0,10.56,NEUTRAL,DIVERGENT,20
2025-03-07,LOGISTICS,,20.16,4.59,-0.88,-17.99,9.64,-17.99,0.0,0.0,8.06,NEUTRAL,DIVERGENT,21
2025-03-07,ENERGY,NIFTY ENERGY,33.21,-16.92,24.1,-20.02,28.66,-20.02,-42.108000000000004,2.69,5.27,PRICE_LED,ALIGNED,22
2025-03-07,CHEMICALS,NIFTY CHEMICALS,27.63,1.71,-0.54,-60.32,13.54,-60.32,-14.487,-0.92,3.68,NEUTRAL,DIVERGENT,23
2025-03-07,DIVERSIFIED,NIFTY PSE,-3.77,14.52,-14.28,-19.97,-9.02,-19.97,0.0,0.0,-1.51,NEUTRAL,ALIGNED,24
2025-03-07,CEMENT,NIFTY CEMENT,46.06,-45.84,66.45,29.55,56.26,29.55,-45.045,-2.58,-3.79,DISTRIBUTION,DIVERGENT,25
2025-03-07,FMCG,NIFTY FMCG,62.35,-64.25,77.5,52.61,69.92,52.61,-55.175999999999995,-4.08,-4.57,DISTRIBUTION,DIVERGENT,26
2025-03-07,MEDIA,NIFTY MEDIA,21.36,10.08,-5.32,-30.9,8.02,-30.9,-32.538,-1.31,-6.12,DISTRIBUTION,DIVERGENT,27
2025-03-07,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2025-03-07,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2025-03-10,HEALTHCARE,NIFTY HEALTHCARE INDEX,100.0,-100.0,100.0,96.29,100.0,96.29,-3.531,7.36,57.16,NEUTRAL,ALIGNED,1
2025-03-10,METAL,NIFTY METAL,58.79,-46.82,26.78,3.07,42.78,3.07,-5.313,14.22,46.66,NEUTRAL,ALIGNED,2
2025-03-10,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,61.7,-55.36,58.69,37.07,60.2,37.07,14.949,4.86,42.06,NEUTRAL,ALIGNED,3
2025-03-10,PHARMA,NIFTY PHARMA,59.37,-53.98,65.13,42.24,62.25,42.24,0.0,5.62,37.8,NEUTRAL,ALIGNED,4
2025-03-10,HOSPITALITY,,76.81,-75.43,88.62,60.04,82.72,60.04,0.0,0.0,30.72,NEUTRAL,DIVERGENT,5
2025-03-10,BANKING,NIFTY BANK,40.15,-12.77,8.78,-21.64,24.46,-21.64,0.0,3.6,25.06,NEUTRAL,ALIGNED,6
2025-03-10,AVIATION,,60.48,-37.09,29.7,17.05,45.09,17.05,0.0,0.0,24.19,NEUTRAL,DIVERGENT,7
2025-03-10,IT,NIFTY IT,60.66,-51.46,64.12,35.61,62.39,35.61,-49.104,6.72,23.88,PRICE_LED,ALIGNED,8
2025-03-10,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,30.57,-13.75,22.36,-5.34,26.46,-5.34,39.864,-1.39,22.71,EARLY_ROTATION,DIVERGENT,9
2025-03-10,AMC,NIFTY CAPITAL MARKETS,27.95,-8.16,8.37,-1.9,18.16,-1.9,0.0,4.12,21.48,NEUTRAL,ALIGNED,10
2025-03-10,AGRICULTURE,,50.81,-37.66,39.36,27.32,45.08,27.32,0.0,0.0,20.32,NEUTRAL,DIVERGENT,11
2025-03-10,POWER,,45.69,-28.56,35.5,3.22,40.6,3.22,0.0,0.0,18.28,NEUTRAL,DIVERGENT,12
