symbol,ref_date,rsi_14,macd_hist,bb_pct_b,adx_14,vs_dma_200,vol_ratio,fwd_ret_20d,fwd_ret_45d,fwd_ret_60d,is_up_10_20d,is_up_15_45d,is_up_20_60d
SUNDRMFAST,2025-01-14,38.27,0.8667,0.1603,24.34,-18.55,0.499,-0.0287,-0.0896,-0.1088,0.0,0,0.0
SUNDRMFAST,2025-01-28,31.55,-1.8775,-0.1859,20.18,-22.59,1.46,-0.0039,-0.0955,-0.0605,0.0,0,0.0
SUNDRMFAST,2025-02-11,41.17,1.6846,0.2018,15.02,-20.44,0.538,-0.0678,-0.0626,-0.0219,0.0,0,0.0
SUNDRMFAST,2025-02-25,41.14,-0.6275,0.2697,21.09,-22.03,1.055,-0.0679,-0.0187,0.0439,0.0,0,0.0
SUNDRMFAST,2025-03-12,37.86,1.5223,0.2203,23.36,-24.54,1.822,-0.0158,0.0708,0.0598,0.0,0,0.0
SUNDRMFAST,2025-03-27,36.53,3.1233,0.0464,19.6,-25.62,1.182,0.012,0.1076,0.1047,0.0,0,0.0
SUNDRMFAST,2025-04-15,49.67,1.2099,0.5614,27.85,-23.32,2.06,0.0661,0.0589,0.1267,0.0,0,0.0
SUNDRMFAST,2025-04-30,48.5,4.1933,0.5967,17.53,-21.79,0.365,0.1067,0.1505,0.1287,1.0,1,0.0
SUNDRMFAST,2025-05-15,63.92,6.4889,1.0005,16.41,-14.94,0.636,0.01,0.0599,-0.0317,0.0,0,0.0
SUNDRMFAST,2025-05-29,68.06,3.9034,0.8305,24.2,-10.29,0.598,-0.0137,-0.0296,-0.0171,0.0,0,0.0
SUNDRMFAST,2025-06-12,49.82,-4.2899,0.2217,26.26,-11.31,0.644,0.0464,-0.0381,0.0361,0.0,0,0.0
SUNDRMFAST,2025-06-26,56.94,-2.2036,0.629,17.05,-8.55,0.749,0.034,0.0176,0.0291,0.0,0,0.0
SUNDRMFAST,2025-07-10,57.14,1.5717,0.6823,28.24,-4.04,0.572,-0.0838,-0.0205,-0.0274,0.0,0,0.0
SUNDRMFAST,2025-07-24,55.78,-2.8793,0.5527,23.5,-2.17,0.305,-0.0362,-0.0536,-0.0518,0.0,0,0.0
SUNDRMFAST,2025-08-07,34.39,-7.7064,-0.0066,15.01,-8.58,0.877,0.0808,0.0374,0.0187,0.0,0,0.0
SUNDRMFAST,2025-08-22,54.07,6.2439,0.7326,17.37,-1.87,0.954,0.0326,-0.0206,-0.0129,0.0,0,0.0
SUNDRMFAST,2025-09-08,58.37,4.5761,0.7696,18.33,1.79,1.136,-0.0178,-0.0687,-0.0713,0.0,0,0.0
SUNDRMFAST,2025-09-22,54.86,1.4775,0.6253,20.08,3.09,0.986,-0.0473,-0.0634,-0.0877,0.0,0,0.0
SUNDRMFAST,2025-10-07,47.69,-2.6183,0.3102,16.15,1.3,0.585,-0.0404,-0.0653,-0.0826,0.0,0,0.0
SUNDRMFAST,2025-10-21,44.14,-2.7915,0.2541,20.24,-0.64,1.082,0.0034,-0.0392,-0.0542,0.0,0,0.0
SUNDRMFAST,2025-11-04,42.89,-1.4772,0.2766,14.7,-1.94,1.734,-0.0147,-0.0266,-0.0594,0.0,0,0.0
SUNDRMFAST,2025-11-18,56.53,3.673,0.9419,12.66,0.57,1.719,-0.0455,-0.0661,-0.0564,0.0,0,0.0
SUNDRMFAST,2025-12-02,46.21,-0.0532,0.3675,18.94,-2.61,0.439,-0.0297,0.0308,-0.0289,0.0,0,0.0
SUNDRMFAST,2025-12-16,46.3,0.6725,0.3511,12.79,-3.52,0.932,-0.0124,-0.0164,-0.1024,0.0,0,0.0
SUNDRMFAST,2025-12-30,40.17,-0.2322,-0.0585,10.37,-5.32,0.62,-0.0162,-0.0817,-0.1377,0.0,0,0.0
SUNDRMFAST,2026-01-13,44.77,-0.4076,0.2296,9.27,-4.74,1.082,0.001,-0.1119,-0.192,0.0,0,0.0
SUNDRMFAST,2026-01-27,37.63,-2.1975,-0.003,15.15,-7.04,0.917,0.0173,-0.1745,-0.0795,0.0,0,0.0
SUNDRMFAST,2026-02-10,49.04,0.8999,0.5012,25.18,-4.85,1.817,-0.092,-0.1485,-0.0772,0.0,0,0.0
SUNDRMFAST,2026-02-24,48.18,-0.8809,0.409,21.41,-5.37,0.384,-0.1384,-0.1234,-0.078,0.0,0,0.0
SUNDRMFAST,2026-03-10,34.72,-6.1519,0.1799,23.69,-12.88,3.372,-0.111,-0.0204,-0.01,0.0,0,0.0
SUNDRMFAST,2026-03-24,29.33,-1.6661,0.1547,30.66,-17.07,1.157,0.0502,0.0917,0.0766,0.0,0,0.0
SUNDROP,2025-05-15,52.1,,0.4559,6.81,,1.194,0.1176,0.1571,0.014,1.0,1,0.0
SUNDROP,2025-05-29,67.81,10.735,0.9042,15.2,,1.374,-0.0545,-0.0994,-0.0717,0.0,0,0.0
SUNDROP,2025-06-12,57.39,-3.6399,0.5483,24.17,,0.759,-0.0084,-0.0363,-0.054,0.0,0,0.0
SUNDROP,2025-06-26,46.7,-6.9915,0.2325,16.4,,0.854,0.0788,-0.0378,-0.0437,0.0,0,0.0
SUNDROP,2025-07-10,53.21,0.0522,0.6401,19.65,,1.262,-0.0849,-0.0384,-0.1,0.0,0,0.0
SUNDROP,2025-07-24,59.19,3.7197,0.7318,30.04,,0.802,-0.0899,-0.1381,-0.1482,0.0,0,0.0
SUNDROP,2025-08-07,32.38,-10.0087,0.1675,30.31,,0.844,0.0425,-0.07,-0.022,0.0,0,0.0
SUNDROP,2025-08-22,47.1,2.6555,0.5342,30.24,,0.607,-0.026,-0.0904,-0.0835,0.0,0,0.0
SUNDROP,2025-09-08,49.54,3.6857,0.5457,26.73,,0.736,-0.0566,-0.0583,-0.113,0.0,0,0.0
SUNDROP,2025-09-22,43.44,-0.1683,0.2309,29.07,,1.044,-0.0391,-0.0702,-0.1241,0.0,0,0.0
SUNDROP,2025-10-07,41.04,-2.0316,0.1645,18.04,,0.432,-0.0056,-0.0692,-0.13,0.0,0,0.0
SUNDROP,2025-10-21,46.76,-0.8345,0.4484,15.94,,0.706,-0.0208,-0.112,-0.136,0.0,0,0.0
SUNDROP,2025-11-04,51.2,4.5958,0.7464,14.6,,1.569,-0.0545,-0.1019,-0.201,0.0,0,0.0
SUNDROP,2025-11-18,42.55,-0.3825,0.2311,12.04,,0.863,-0.0692,-0.1889,-0.125,0.0,0,0.0
SUNDROP,2025-12-02,38.9,-1.0207,0.1552,20.6,,0.562,-0.0747,-0.1736,-0.1163,0.0,0,0.0
SUNDROP,2025-12-16,33.19,-1.9924,0.0659,37.81,,0.804,-0.0521,-0.0662,-0.1113,0.0,0,0.0
SUNDROP,2025-12-30,29.55,-1.0587,0.1031,45.42,,1.585,-0.0868,-0.0746,-0.1177,0.0,0,0.0
SUNDROP,2026-01-13,32.68,-0.6317,0.0389,31.99,-16.21,0.804,-0.0083,-0.0816,-0.0928,0.0,0,0.0
SUNDROP,2026-01-27,31.51,-3.7656,0.2068,38.72,-21.26,0.835,0.0458,-0.1048,0.0387,0.0,0,0.0
SUNDROP,2026-02-10,57.08,6.1892,0.8884,35.73,-15.24,0.916,-0.0546,-0.0606,-0.0178,0.0,0,0.0
SUNDROP,2026-02-24,49.79,3.5974,0.6201,41.87,-16.08,0.388,-0.0762,0.0096,0.025,0.0,0,0.0
SUNDROP,2026-03-10,44.64,-2.8973,0.2241,31.75,-18.06,1.145,-0.0323,0.0626,0.0373,0.0,0,0.0
SUNDROP,2026-03-24,37.44,-1.6542,0.0914,20.83,-19.92,0.885,0.0751,0.1169,0.0955,0.0,0,0.0
SUNFLAG,2024-03-12,37.28,-0.6048,0.0211,19.59,-2.97,0.814,0.0484,0.0571,-0.0435,0.0,0,0.0
SUNFLAG,2024-03-26,43.7,0.7472,0.3914,29.51,-5.63,0.799,0.088,0.0948,0.1346,0.0,0,0.0
SUNFLAG,2024-04-09,55.93,2.3906,0.8711,20.8,0.1,0.772,0.0098,0.0332,0.1427,0.0,0,0.0
SUNFLAG,2024-04-23,52.73,0.1154,0.5801,14.88,1.64,0.632,0.0689,0.0323,0.2014,0.0,0,1.0
SUNFLAG,2024-05-07,46.27,-0.9874,0.0993,13.77,1.09,0.604,-0.0964,0.2622,0.1995,0.0,1,0.0
SUNFLAG,2024-05-21,65.14,0.591,0.9748,12.84,9.44,0.801,-0.0244,0.089,-0.0153,0.0,0,0.0
SUNFLAG,2024-06-04,32.16,-2.2557,-0.0962,20.3,-8.46,0.724,0.2525,0.2598,0.2311,1.0,1,1.0
SUNFLAG,2024-06-18,56.51,0.8227,0.6605,14.24,6.35,0.925,0.1521,0.0112,-0.0295,1.0,0,0.0
SUNFLAG,2024-07-02,69.1,1.7456,1.278,17.77,14.16,2.572,0.0599,-0.0933,-0.0262,0.0,0,0.0
SUNFLAG,2024-07-16,59.65,1.4042,0.6554,37.47,20.31,0.422,-0.1239,-0.1425,-0.1322,0.0,0,0.0
SUNFLAG,2024-07-30,55.49,-1.9417,0.3847,30.15,17.63,0.264,-0.0726,-0.0174,-0.1864,0.0,0,0.0
SUNFLAG,2024-08-13,35.44,-3.9917,-0.1274,22.03,2.29,0.461,-0.0385,0.0204,-0.0244,0.0,0,0.0
SUNFLAG,2024-08-27,48.38,0.6796,0.4691,17.47,6.44,0.679,-0.0093,-0.1159,-0.1399,0.0,0,0.0
SUNFLAG,2024-09-10,38.34,-0.8217,0.28,20.44,-2.82,1.421,0.0302,-0.0298,0.0226,0.0,0,0.0
SUNFLAG,2024-09-24,59.01,2.1837,1.1403,14.77,4.97,1.328,-0.1145,-0.1221,0.1875,0.0,0,0.0
SUNFLAG,2024-10-08,43.83,-1.2293,0.3665,21.13,-0.52,0.834,-0.015,0.0191,,0.0,0,
SUNFLAG,2024-10-22,35.55,-2.3245,0.0167,16.73,-7.7,0.516,-0.0195,0.4045,,0.0,1,
SUNFLAG,2025-03-27,,,,,,,0.0023,0.2734,0.2976,0.0,1,1.0
SUNFLAG,2025-04-15,,,,,,,0.0723,0.1336,0.296,0.0,0,1.0
SUNFLAG,2025-04-30,,,,,,,0.1458,0.3281,0.2448,1.0,1,1.0
SUNFLAG,2025-05-15,,,,,,,0.0658,0.1516,0.1208,0.0,1,0.0
SUNFLAG,2025-05-29,,,,,,,0.1298,0.0763,0.0892,1.0,0,0.0
SUNFLAG,2025-06-12,,,,,,,0.134,0.08,-0.0425,1.0,0,0.0
SUNFLAG,2025-06-26,,,,,,,-0.0385,-0.0991,-0.1174,0.0,0,0.0
SUNFLAG,2025-07-10,,,,,,,-0.0726,-0.1459,-0.1496,0.0,0,0.0
SUNFLAG,2025-07-24,,,,,,,0.0026,-0.0984,-0.1055,0.0,0,0.0
SUNFLAG,2025-08-07,,,,,,,-0.0895,-0.1055,-0.0907,0.0,0,0.0
SUNFLAG,2025-08-22,,,,,,,-0.0845,-0.0956,-0.1323,0.0,0,0.0
SUNFLAG,2025-09-08,,,,,,,0.0072,0.0079,-0.0465,0.0,0,0.0
SUNFLAG,2025-09-22,,,,,,,-0.0254,-0.0646,-0.0372,0.0,0,0.0
SUNFLAG,2025-10-07,,,,,,,-0.0084,-0.0383,-0.0118,0.0,0,0.0
SUNFLAG,2025-10-21,,,,,,,-0.0275,0.024,-0.0132,0.0,0,0.0
SUNFLAG,2025-11-04,,,,,,,-0.0452,0.0134,-0.0916,0.0,0,0.0
SUNFLAG,2025-11-18,,,,,,,0.0158,-0.0199,0.0195,0.0,0,0.0
SUNFLAG,2025-12-02,,,,,,,0.0438,-0.0437,-0.0529,0.0,0,0.0
SUNFLAG,2025-12-16,,,,,,,-0.0012,-0.0544,-0.1139,0.0,0,0.0
SUNFLAG,2025-12-30,,,,,,,-0.0885,-0.074,-0.196,0.0,0,0.0
SUNFLAG,2026-01-13,,,,,,,0.0048,-0.1721,-0.0953,0.0,0,0.0
SUNFLAG,2026-01-27,,,,,,,-0.0045,-0.1909,0.1655,0.0,0,0.0
SUNFLAG,2026-02-10,,,,,,,-0.1171,-0.0323,0.3587,0.0,0,1.0
SUNFLAG,2026-02-24,,,,,,,-0.1139,0.2331,0.5013,0.0,1,1.0
SUNFLAG,2026-03-10,,,,,,,0.0198,0.6042,0.6488,0.0,1,1.0
SUNFLAG,2026-03-24,,,,,,,0.3213,0.864,0.7234,1.0,1,1.0
SUNPHARMA,2024-03-12,65.19,-4.6736,0.6889,56.6,30.51,1.071,0.0115,-0.0246,-0.0975,0.0,0,0.0
SUNPHARMA,2024-03-26,60.71,-2.8619,0.737,33.93,28.57,1.382,-0.071,-0.0833,-0.0483,0.0,0,0.0
SUNPHARMA,2024-04-09,55.97,-3.9792,0.5807,25.86,25.89,0.597,-0.0544,-0.0641,-0.049,0.0,0,0.0
SUNPHARMA,2024-04-23,29.92,-12.3995,-0.0334,32.23,14.47,1.28,0.0379,0.0138,0.0638,0.0,0,0.0
SUNPHARMA,2024-05-07,44.57,1.0521,0.404,30.02,15.07,0.706,-0.0564,0.0462,0.1229,0.0,0,0.0
SUNPHARMA,2024-05-21,52.8,4.8916,0.864,22.18,15.34,0.73,-0.013,0.0394,0.1292,0.0,0,0.0
SUNPHARMA,2024-06-04,30.2,-6.8001,-0.0046,27.71,5.66,1.22,0.0659,0.1942,0.2515,0.0,1,1.0
SUNPHARMA,2024-06-18,55.4,6.7822,0.7915,25.15,10.84,0.366,0.0384,0.1613,0.2074,0.0,1,1.0
SUNPHARMA,2024-07-02,56.13,3.9464,0.781,19.92,9.62,1.053,0.1165,0.1886,0.2257,1.0,1,1.0
SUNPHARMA,2024-07-16,61.69,4.5552,0.7624,16.67,11.83,0.611,0.1018,0.1816,0.2139,1.0,1,1.0
SUNPHARMA,2024-07-30,72.62,12.6375,0.964,23.38,18.4,1.79,0.0516,0.1283,0.1093,0.0,0,0.0
SUNPHARMA,2024-08-13,71.29,-0.1045,0.7382,40.73,18.59,0.71,0.0553,0.091,0.0365,0.0,0,0.0
SUNPHARMA,2024-08-27,74.41,-1.9757,1.0521,46.31,19.6,0.758,0.044,0.0459,-0.0068,0.0,0,0.0
SUNPHARMA,2024-09-10,72.5,-1.6833,0.8497,53.18,20.3,0.936,0.044,-0.0193,-0.0198,0.0,0,0.0
SUNPHARMA,2024-09-24,67.25,-3.0989,0.8448,48.77,19.94,1.069,0.0104,-0.057,-0.0423,0.0,0,0.0
SUNPHARMA,2024-10-08,66.15,-2.4857,0.753,48.31,20.54,1.059,-0.0592,-0.0559,-0.0161,0.0,0,0.0
SUNPHARMA,2024-10-22,50.95,-6.8653,0.2176,41.21,16.53,0.682,-0.0584,-0.0363,-0.0618,0.0,0,0.0
SUNPHARMA,2024-11-05,36.75,-10.5542,-0.0368,27.99,9.68,1.305,-0.002,0.0276,-0.0544,0.0,0,0.0
SUNPHARMA,2024-11-19,40.4,-5.8665,0.2462,33.94,7.07,0.844,0.0066,-0.0082,-0.0436,0.0,0,0.0
SUNPHARMA,2024-12-03,50.13,5.5651,0.6935,29.93,7.68,1.142,0.0479,-0.0193,-0.1036,0.0,0,0.0
SUNPHARMA,2024-12-17,45.75,3.3644,0.4589,17.62,6.31,0.758,-0.0102,-0.0489,-0.0627,0.0,0,0.0
SUNPHARMA,2024-12-31,69.21,9.3275,1.1278,17.18,11.22,1.263,-0.0959,-0.1611,-0.0821,0.0,0,0.0
SUNPHARMA,2025-01-14,38.22,-12.2469,0.0942,20.28,3.76,0.774,-0.0402,-0.0116,-0.0372,0.0,0,0.0
SUNPHARMA,2025-01-28,34.66,-4.8269,-0.0284,22.44,-0.76,1.426,-0.0539,0.0023,0.0743,0.0,0,0.0
SUNPHARMA,2025-02-11,36.48,-3.2921,0.0492,29.2,-1.75,0.957,-0.0135,0.0524,0.0237,0.0,0,0.0
SUNPHARMA,2025-02-25,30.07,-8.5028,-0.0774,35.66,-7.14,1.014,0.073,0.0952,0.0534,0.0,0,0.0
SUNPHARMA,2025-03-12,51.98,8.8257,0.6536,36.29,-3.89,0.948,0.0168,0.025,0.0063,0.0,0,0.0
SUNPHARMA,2025-03-27,54.34,12.6439,0.6798,31.24,-1.44,0.935,0.0582,-0.0279,-0.0356,0.0,0,0.0
SUNPHARMA,2025-04-15,50.18,-5.9782,0.3777,19.31,-3.49,1.201,0.0206,-0.0337,-0.0249,0.0,0,0.0
SUNPHARMA,2025-04-30,61.91,11.2268,0.9223,22.64,3.11,0.859,-0.0723,-0.0833,-0.0766,0.0,0,0.0
SUNPHARMA,2025-05-15,48.47,-12.6,0.3438,20.78,-2.42,1.687,-0.0303,-0.0211,-0.0814,0.0,0,0.0
SUNPHARMA,2025-05-29,45.69,-6.7369,0.3369,17.11,-4.62,1.179,-0.0176,0.0041,-0.0341,0.0,0,0.0
SUNPHARMA,2025-06-12,46.04,2.5666,0.4456,12.62,-5.1,0.95,-0.0148,-0.0273,-0.0631,0.0,0,0.0
SUNPHARMA,2025-06-26,45.26,1.7639,0.447,10.18,-5.68,0.762,0.0133,-0.0638,-0.0155,0.0,0,0.0
SUNPHARMA,2025-07-10,42.97,1.3926,0.3453,10.14,-5.61,0.769,-0.0386,-0.0364,-0.0057,0.0,0,0.0
SUNPHARMA,2025-07-24,52.47,1.0799,0.6426,14.68,-3.33,0.73,-0.0297,-0.0607,-0.0009,0.0,0,0.0
SUNPHARMA,2025-08-07,32.99,-11.7528,-0.0244,22.59,-8.05,1.605,-0.0109,0.035,0.0573,0.0,0,0.0
SUNPHARMA,2025-08-22,47.76,2.3879,0.4735,14.36,-4.95,0.966,0.0013,0.0275,0.0713,0.0,0,0.0
SUNPHARMA,2025-09-08,40.1,-1.3439,0.2544,17.0,-7.95,0.783,0.0456,0.0855,0.1382,0.0,0,0.0
SUNPHARMA,2025-09-22,57.06,9.1182,0.8567,15.56,-3.83,0.764,0.0283,0.0808,0.0835,0.0,0,0.0
SUNPHARMA,2025-10-07,58.61,4.6366,0.8509,14.6,-2.78,1.05,0.0223,0.0743,0.0406,0.0,0,0.0
SUNPHARMA,2025-10-21,64.19,4.7908,0.8909,13.21,-0.08,0.693,0.0404,0.0387,0.0226,0.0,0,0.0
SUNPHARMA,2025-11-04,55.48,-0.5413,0.6079,20.71,0.28,0.885,0.0648,0.0415,-0.0302,0.0,0,0.0
SUNPHARMA,2025-11-18,70.8,4.9653,0.9833,28.33,4.54,0.99,0.0128,-0.0824,-0.029,0.0,0,0.0
SUNPHARMA,2025-12-02,65.38,2.1862,0.7325,47.27,6.78,1.084,-0.0441,-0.0541,-0.0376,0.0,0,0.0
SUNPHARMA,2025-12-16,52.02,-6.0962,0.2581,38.81,5.34,0.797,-0.0295,-0.036,0.0177,0.0,0,0.0
SUNPHARMA,2025-12-30,38.74,-9.8509,0.1093,29.34,1.34,1.125,-0.0473,0.0188,0.0192,0.0,0,0.0
SUNPHARMA,2026-01-13,44.31,-0.024,0.3474,21.99,1.85,1.089,-0.0121,0.038,-0.0062,0.0,0,0.0
SUNPHARMA,2026-01-27,34.51,-6.7011,0.2265,31.18,-3.29,1.067,0.0567,0.0722,0.016,0.0,0,0.0
SUNPHARMA,2026-02-10,56.13,12.7719,0.8041,27.89,1.12,0.767,0.0615,-0.0326,0.0662,0.0,0,0.0
SUNPHARMA,2026-02-24,59.99,6.1939,0.7354,23.3,2.68,0.612,0.0124,0.009,0.0869,0.0,0,0.0
SUNPHARMA,2026-03-10,69.16,7.0757,0.9795,25.73,7.25,1.644,-0.0523,0.0181,-0.0126,0.0,0,0.0
SUNPHARMA,2026-03-24,48.05,-7.9257,0.2535,22.0,3.41,0.892,-0.0502,0.0499,0.027,0.0,0,0.0
SUNTECK,2024-03-12,30.48,-4.5996,-0.1159,15.6,2.91,0.437,0.0591,-0.013,0.0596,0.0,0,0.0
SUNTECK,2024-03-26,32.44,-2.0101,0.2909,31.06,-5.33,0.916,0.0992,0.1501,0.4095,0.0,1,1.0
SUNTECK,2024-04-09,64.36,8.1488,0.9766,25.02,5.72,1.058,-0.085,0.1655,0.2263,0.0,1,1.0
SUNTECK,2024-04-23,54.25,0.8047,0.6171,16.89,1.09,0.705,0.0233,0.3715,0.4363,0.0,1,1.0
SUNTECK,2024-05-07,36.05,-2.2769,-0.1524,14.87,-5.16,0.741,0.0934,0.373,0.4501,0.0,1,1.0
SUNTECK,2024-05-21,61.07,3.2384,0.8108,19.97,1.95,1.645,0.2531,0.2984,0.2815,1.0,1,1.0
SUNTECK,2024-06-04,52.55,1.8,0.5928,24.75,1.88,1.961,0.2258,0.2216,0.333,1.0,1,1.0
SUNTECK,2024-06-18,74.2,8.1467,0.8529,31.52,24.18,1.472,0.1202,0.0916,0.0352,1.0,0,0.0
SUNTECK,2024-07-02,55.78,-6.467,0.4887,32.48,20.67,0.439,0.0819,0.0022,0.0349,0.0,0,0.0
SUNTECK,2024-07-16,74.23,2.2958,1.0102,22.56,34.9,1.863,-0.0871,-0.0985,-0.109,0.0,0,0.0
SUNTECK,2024-07-30,58.2,-2.9456,0.6437,24.41,26.94,0.33,0.0052,-0.0311,-0.0767,0.0,0,0.0
SUNTECK,2024-08-13,49.38,-3.1217,0.3459,16.26,19.59,0.293,0.0123,0.0368,-0.0376,0.0,0,0.0
SUNTECK,2024-08-27,54.53,2.3732,0.6875,17.96,23.8,1.269,-0.0484,-0.0946,-0.1563,0.0,0,0.0
SUNTECK,2024-09-10,49.91,-1.6469,0.4259,14.73,18.24,1.2,-0.0358,-0.1176,-0.0729,0.0,0,0.0
SUNTECK,2024-09-24,48.59,0.5503,0.5295,14.05,15.77,2.229,-0.0348,-0.0898,-0.1216,0.0,0,0.0
SUNTECK,2024-10-08,43.96,-2.4129,0.1837,15.36,11.4,0.353,-0.014,-0.0885,-0.0954,0.0,0,0.0
SUNTECK,2024-10-22,42.97,0.4008,0.1689,14.55,8.94,0.702,-0.0815,-0.0835,-0.2046,0.0,0,0.0
SUNTECK,2024-11-05,46.65,-0.4227,0.3831,16.04,7.56,0.277,-0.0248,-0.1043,-0.1484,0.0,0,0.0
SUNTECK,2024-11-19,39.02,-3.6688,0.2392,24.62,-1.4,1.976,-0.0092,-0.0323,-0.1099,0.0,0,0.0
SUNTECK,2024-12-03,55.03,4.2325,0.7595,22.19,3.9,1.029,-0.0592,-0.1091,-0.2992,0.0,0,0.0
SUNTECK,2024-12-17,43.91,-0.2184,0.2617,16.46,-3.26,1.474,-0.126,-0.1979,-0.2564,0.0,0,0.0
SUNTECK,2024-12-31,47.34,0.7726,0.4327,13.39,-3.81,0.432,-0.0718,-0.2392,-0.2129,0.0,0,0.0
SUNTECK,2025-01-14,27.03,-5.3647,-0.1997,29.17,-16.81,1.682,0.028,-0.1063,-0.1067,0.0,0,0.0
SUNTECK,2025-01-28,45.4,0.5856,0.4047,21.17,-11.53,0.876,-0.1975,-0.183,-0.1496,0.0,0,0.0
SUNTECK,2025-02-11,40.89,0.9802,0.1269,15.67,-15.11,0.302,-0.1723,-0.0943,-0.1195,0.0,0,0.0
SUNTECK,2025-02-25,24.68,-6.486,0.0627,22.39,-29.14,1.252,0.0567,0.0137,0.0938,0.0,0,0.0
SUNTECK,2025-03-12,35.6,2.3327,0.2774,23.49,-29.07,0.945,0.0499,0.1056,0.184,0.0,0,0.0
SUNTECK,2025-03-27,49.49,4.7583,0.7412,17.0,-23.53,0.995,0.0029,0.0819,0.1058,0.0,0,0.0
SUNTECK,2025-04-15,51.22,0.2673,0.6204,17.33,-23.05,0.855,0.0133,0.1152,0.1252,0.0,0,0.0
SUNTECK,2025-04-30,51.49,2.7343,0.6248,11.26,-20.51,0.727,0.0322,0.1006,0.0735,0.0,0,0.0
SUNTECK,2025-05-15,51.54,0.5129,0.5168,14.33,-19.07,1.398,0.1129,0.0939,-0.0534,1.0,0,0.0
SUNTECK,2025-05-29,55.54,0.8799,0.7329,14.89,-14.84,0.608,0.0683,-0.0505,-0.0587,0.0,0,0.0
SUNTECK,2025-06-12,59.27,2.9008,0.7376,27.8,-6.9,1.301,-0.0022,-0.1548,0.0249,0.0,0,0.0
SUNTECK,2025-06-26,54.93,-1.9957,0.4918,27.28,-6.22,0.431,-0.0265,-0.1337,0.0086,0.0,0,0.0
SUNTECK,2025-07-10,54.92,-1.3739,0.6308,24.09,-4.46,0.595,-0.1475,0.014,-0.0041,0.0,0,0.0
SUNTECK,2025-07-24,45.37,-1.2384,0.0627,17.33,-6.0,1.667,-0.0949,-0.0195,0.0156,0.0,0,0.0
SUNTECK,2025-08-07,26.77,-4.5101,0.1046,30.54,-15.67,0.75,0.205,0.1223,0.2157,1.0,0,1.0
SUNTECK,2025-08-22,42.72,2.4504,0.5023,29.48,-11.58,1.381,0.1447,0.129,0.0963,1.0,0,0.0
SUNTECK,2025-09-08,75.36,8.5222,1.2716,29.4,4.96,3.216,-0.0305,-0.0338,-0.0816,0.0,0,0.0
SUNTECK,2025-09-22,62.16,2.3458,0.6896,37.69,3.46,0.375,-0.0197,-0.059,-0.1045,0.0,0,0.0
SUNTECK,2025-10-07,57.09,-0.8005,0.5922,30.37,3.64,0.664,0.0406,-0.0855,-0.0977,0.0,0,0.0
SUNTECK,2025-10-21,52.8,-0.9004,0.6469,28.88,3.31,1.436,-0.023,-0.0573,-0.0379,0.0,0,0.0
SUNTECK,2025-11-04,60.82,2.2728,1.0295,35.39,9.29,1.361,-0.0897,-0.0825,-0.1952,0.0,0,0.0
SUNTECK,2025-11-18,41.56,-2.5342,0.0511,28.31,1.78,0.582,-0.065,-0.0563,-0.0189,0.0,0,0.0
SUNTECK,2025-12-02,42.43,-1.7849,0.2219,16.37,0.48,0.578,-0.0475,-0.0253,-0.042,0.0,0,0.0
SUNTECK,2025-12-16,35.83,-1.0066,0.1548,23.41,-4.17,0.704,0.0532,0.0111,-0.113,0.0,0,0.0
SUNTECK,2025-12-30,42.05,1.2353,0.3351,19.74,-4.51,1.324,-0.0718,-0.0198,-0.2528,0.0,0,0.0
SUNTECK,2026-01-13,53.29,1.6831,0.6617,22.94,0.3,0.403,-0.0037,-0.2517,-0.2845,0.0,0,0.0
SUNTECK,2026-01-27,28.88,-5.6415,0.0349,27.1,-11.81,0.719,0.0836,-0.2622,-0.0789,0.0,0,0.0
SUNTECK,2026-02-10,58.3,4.0884,0.7679,18.91,-0.23,0.443,-0.1547,-0.251,-0.1987,0.0,0,0.0
SUNTECK,2026-02-24,47.52,0.2267,0.4299,13.91,-4.56,0.927,-0.2571,-0.1222,-0.2626,0.0,0,0.0
SUNTECK,2026-03-10,29.44,-5.5511,-0.0513,19.23,-15.48,1.603,-0.1505,-0.1389,-0.1864,0.0,0,0.0
SUNTECK,2026-03-24,28.94,-4.8185,0.1755,38.13,-27.75,1.014,0.1442,0.0102,0.0498,1.0,0,0.0
SUNTV,2024-03-12,41.2,0.7892,0.1417,25.91,0.72,0.913,-0.0209,0.099,0.1375,0.0,0,0.0
SUNTV,2024-03-26,39.85,-0.4151,0.2693,33.58,-4.2,0.773,0.0538,0.1286,0.2932,0.0,0,1.0
SUNTV,2024-04-09,43.79,2.6714,0.4661,22.28,-3.86,1.169,0.0635,0.2641,0.3161,0.0,1,1.0
SUNTV,2024-04-23,53.22,0.1974,0.6399,15.28,-1.52,0.778,0.0821,0.2166,0.3078,0.0,1,1.0
SUNTV,2024-05-07,51.45,1.434,0.5317,20.15,0.22,0.539,0.0923,0.2505,0.3879,0.0,1,1.0
SUNTV,2024-05-21,59.64,0.3389,0.6806,18.82,4.54,0.342,0.1341,0.1791,0.2279,1.0,1,1.0
SUNTV,2024-06-04,61.62,0.1273,1.0874,15.74,7.59,1.305,0.1329,0.2579,0.1748,1.0,1,0.0
SUNTV,2024-06-18,65.2,4.6195,0.7851,38.05,16.48,1.171,0.0657,0.0458,0.0703,0.0,0,0.0
SUNTV,2024-07-02,65.63,-1.5077,0.8887,42.19,19.08,0.742,0.1215,0.0192,0.0581,1.0,0,0.0
