date,symbol,company,client_name,participant,record_type,leg1_dir,leg1_qty,leg1_price,leg1_seq,leg2_dir,leg2_qty,leg2_price,leg2_seq,pnl_pct,net_value_cr,gross_value_cr,qty_match_pct
2026-07-10,PPAP,PPAP Automotive Limited,ANKITA VISHAL SHAH,RETAIL,LONG_BUILD_SQUAREOFF,BUY,132372.0,325.82,12629,SELL,132372.0,328.94,12630.0,0.96,0.0413,8.6672,100.0
2026-07-10,RADIOWALLA,Radiowalla Network Ltd,AMRITAANSHU AGRAWAL,RETAIL,BUY_ONLY,BUY,40000.0,24.65,12631,,,,,,0.0986,0.0986,
2026-07-10,RADIOWALLA,Radiowalla Network Ltd,NAUTILUS PRIVATE CAPITAL LTD,RETAIL,SELL_ONLY,SELL,43200.0,24.65,12632,,,,,,-0.1065,0.1065,
2026-07-10,RICHA,Richa Info Systems Ltd,SERA INVESTMENTS & FINANCE INDIA LIMITED,RETAIL,BUY_ONLY,BUY,350000.0,93.5,12633,,,,,,3.2725,3.2725,
2026-07-10,RICHA,Richa Info Systems Ltd,THAKOR NAYANA CHANDUBHAI,RETAIL,SELL_ONLY,SELL,349000.0,93.5,12634,,,,,,-3.2631,3.2631,
2026-07-10,SEL,Sungarner Energies Ltd,TEJAS CHAWLA,RETAIL,BUY_ONLY,BUY,13600.0,218.1,12635,,,,,,0.2966,0.2966,
2026-07-10,SOLARA,Solara Active Pha Sci Ltd,TPG GROWTH IV SF PTE LTD,RETAIL,SELL_ONLY,SELL,300000.0,573.2,12636,,,,,,-17.196,17.196,
2026-07-10,STALLION,Stallion Ind Fluorochem L,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,708612.0,205.1,12637,,,,,,14.5336,14.5336,
2026-07-10,STALLION,Stallion Ind Fluorochem L,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,724037.0,205.15,12638,,,,,,-14.8536,14.8536,
2026-07-10,SUMEET-RE,Sumeet Industries Ltd,S I INVESTMENTS ## BROKING PVT.LTD,RETAIL,BUY_ONLY,BUY,3000000.0,2.3,12639,,,,,,0.69,0.69,
2026-07-10,SVLL,Shree Vasu Logistics Ltd,PRA INDIA PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,58000.0,668.64,12640,,,,,,-3.8781,3.8781,
2026-07-10,UTKAL,Utkal Spec Indus India L,NEO APEX SHARE BROKING SERVICES LLP,RETAIL,SELL_ONLY,SELL,102000.0,23.75,12641,,,,,,-0.2422,0.2422,
2026-07-10,ZENSARTECH,Zensar Technologies -Depo,HRTI PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,2366766.0,498.98,12643,,,,,,118.0969,118.0969,
2026-07-10,ZENSARTECH,Zensar Technologies -Depo,HRTI PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,2082505.0,496.76,12642,,,,,,-103.4505,103.4505,
2026-07-10,ZENSARTECH,Zensar Technologies -Depo,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,1353581.0,497.67,12645,,,,,,67.3637,67.3637,
2026-07-10,ZENSARTECH,Zensar Technologies -Depo,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,1330989.0,497.72,12644,,,,,,-66.246,66.246,
2026-07-10,ZENSARTECH,Zensar Technologies -Depo,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,3636795.0,500.99,12646,BUY,3636795.0,500.68,12647.0,0.06,0.1127,364.2868,100.0
2026-07-10,ZENSARTECH,Zensar Technologies -Depo,QE SECURITIES LLP,RETAIL,BUY_ONLY,BUY,1792262.0,499.97,12648,,,,,,89.6077,89.6077,
2026-07-10,ZENSARTECH,Zensar Technologies -Depo,QE SECURITIES LLP,RETAIL,SELL_ONLY,SELL,1824514.0,498.02,12649,,,,,,-90.8644,90.8644,
2026-07-13,JSFB,Jana Small Fin Bank Ltd,MONET SECURITIES PRIVATE LTD,RETAIL,BUY_ONLY,BUY,1077288.0,488.3,12812,,,,,,52.604,52.604,
2026-07-13,JSFB,Jana Small Fin Bank Ltd,MONET SECURITIES PRIVATE LTD,RETAIL,BUY_ONLY,BUY,1077288.0,488.3,15361,,,,,,52.604,52.604,
2026-07-13,JSFB,Jana Small Fin Bank Ltd,QRG INVESTMENTS AND HOLDINGS LIMITED,RETAIL,SELL_ONLY,SELL,1077288.0,488.3,12813,,,,,,-52.604,52.604,
2026-07-13,JSFB,Jana Small Fin Bank Ltd,QRG INVESTMENTS AND HOLDINGS LIMITED,RETAIL,SELL_ONLY,SELL,1077288.0,488.3,15362,,,,,,-52.604,52.604,
2026-07-13,AASTHA,Aastha Spintex Limited,RATHOD DIGVIJAYSINH RAJENDRASINH,RETAIL,BUY_ONLY,BUY,190000.0,129.02,15312,,,,,,2.4514,2.4514,
2026-07-13,AASTHA,Aastha Spintex Limited,RATHOD DIGVIJAYSINH RAJENDRASINH,RETAIL,SELL_ONLY,SELL,239906.0,129.02,15313,,,,,,-3.0953,3.0953,
2026-07-13,AGIIL,Agi Infra Limited,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,BUY_ONLY,BUY,1802409.0,349.09,15315,,,,,,62.9203,62.9203,
2026-07-13,AGIIL,Agi Infra Limited,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,SELL_ONLY,SELL,1780779.0,348.99,15314,,,,,,-62.1474,62.1474,
2026-07-13,AGIIL,Agi Infra Limited,DEALMONEY COMMODITIES PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,668444.0,349.04,15316,SELL,668444.0,348.5,15317.0,-0.15,-0.0361,46.6266,100.0
2026-07-13,ATALREAL,Atal Realtech Limited,ALTIZEN VENTURES LLP,RETAIL,BUY_ONLY,BUY,1484429.0,28.6,15319,,,,,,4.2455,4.2455,
2026-07-13,ATALREAL,Atal Realtech Limited,ALTIZEN VENTURES LLP,RETAIL,SELL_ONLY,SELL,250000.0,29.15,15318,,,,,,-0.7288,0.7288,
2026-07-13,ATALREAL,Atal Realtech Limited,HRTI PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,250969.0,28.89,15320,,,,,,0.725,0.725,
2026-07-13,ATALREAL,Atal Realtech Limited,HRTI PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,1158665.0,28.73,15321,,,,,,-3.3288,3.3288,
2026-07-13,ATALREAL,Atal Realtech Limited,VISHAL MAHESH WAGHELA,RETAIL,BUY_ONLY,BUY,1400000.0,28.91,15323,,,,,,4.0474,4.0474,
2026-07-13,ATALREAL,Atal Realtech Limited,VISHAL MAHESH WAGHELA,RETAIL,SELL_ONLY,SELL,150000.0,28.76,15322,,,,,,-0.4314,0.4314,
2026-07-13,BANG,Bang Overseas Limited,SANDEEP JAIN,RETAIL,SELL_ONLY,SELL,100005.0,29.02,15324,,,,,,-0.2902,0.2902,
2026-07-13,BCLIND,BCL Industries Limited,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,1535944.0,38.03,15325,BUY,1537217.0,37.99,15326.0,0.11,0.0013,11.6811,99.92
2026-07-13,BCLIND,BCL Industries Limited,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,1792882.0,38.21,15327,SELL,1792882.0,38.27,15328.0,0.16,0.0108,13.712,100.0
2026-07-13,BCLIND,BCL Industries Limited,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,2194137.0,38.2,15329,SELL,2194137.0,38.23,15330.0,0.08,0.0066,16.7698,100.0
2026-07-13,BCLIND,BCL Industries Limited,SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,2459823.0,38.32,15331,SELL,2459823.0,38.36,15332.0,0.1,0.0098,18.8619,100.0
2026-07-13,BFINVEST,BF Investment Limited,ANKITA VISHAL SHAH,RETAIL,BUY_ONLY,BUY,293508.0,571.13,15334,,,,,,16.7631,16.7631,
2026-07-13,BFINVEST,BF Investment Limited,ANKITA VISHAL SHAH,RETAIL,SELL_ONLY,SELL,242109.0,578.25,15333,,,,,,-14.0,14.0,
2026-07-13,BMLL,Bio Medica Laboratories L,MAHABIR TRADEVENTURES LLP,RETAIL,BUY_ONLY,BUY,150000.0,139.51,15335,,,,,,2.0926,2.0926,
2026-07-13,BMLL,Bio Medica Laboratories L,SUNRISE GILTS & SECURITIES PVT LTD,RETAIL,SELL_ONLY,SELL,67000.0,140.0,15336,,,,,,-0.938,0.938,
2026-07-13,CNL,Creative Newtech Limited,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,117285.0,955.65,15338,,,,,,11.2083,11.2083,
2026-07-13,CNL,Creative Newtech Limited,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,115871.0,955.69,15337,,,,,,-11.0737,11.0737,
2026-07-13,CNL,Creative Newtech Limited,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,81267.0,964.62,15339,SELL,81267.0,964.3,15340.0,-0.03,-0.0026,15.6758,100.0
2026-07-13,CNL,Creative Newtech Limited,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,76203.0,963.54,15341,BUY,76203.0,963.16,15342.0,0.04,0.0029,14.682,100.0
2026-07-13,FINOPB,Fino Payments Bank Ltd,AGREYA CAPITAL ADVISORS LLP,RETAIL,SELL_ONLY,SELL,576850.0,154.2,15343,,,,,,-8.895,8.895,
2026-07-13,FINOPB,Fino Payments Bank Ltd,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,966854.0,150.93,15345,,,,,,14.5927,14.5927,
2026-07-13,FINOPB,Fino Payments Bank Ltd,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,954854.0,151.31,15344,,,,,,-14.4479,14.4479,
2026-07-13,FINOPB,Fino Payments Bank Ltd,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,458802.0,154.21,15347,,,,,,7.0752,7.0752,
2026-07-13,FINOPB,Fino Payments Bank Ltd,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,439792.0,154.96,15346,,,,,,-6.815,6.815,
2026-07-13,FINOPB,Fino Payments Bank Ltd,GRT STRATEGIC VENTURES LLP,RETAIL,SHORT_BUILD_COVER,SELL,568417.0,151.06,15348,BUY,568417.0,151.02,15349.0,0.03,0.0023,17.1707,100.0
2026-07-13,FINOPB,Fino Payments Bank Ltd,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,802212.0,151.51,15350,SELL,803061.0,151.86,15351.0,0.23,0.041,24.3496,99.89
2026-07-13,FINOPB,Fino Payments Bank Ltd,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,922452.0,152.82,15352,SELL,922452.0,153.1,15353.0,0.18,0.0258,28.2197,100.0
2026-07-13,FINOPB,Fino Payments Bank Ltd,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,1120291.0,152.67,15354,SELL,1120291.0,152.75,15355.0,0.05,0.009,34.2159,100.0
2026-07-13,FINOPB,Fino Payments Bank Ltd,QE SECURITIES LLP,RETAIL,BUY_ONLY,BUY,543314.0,150.68,15357,,,,,,8.1867,8.1867,
2026-07-13,FINOPB,Fino Payments Bank Ltd,QE SECURITIES LLP,RETAIL,SELL_ONLY,SELL,533667.0,150.08,15356,,,,,,-8.0093,8.0093,
2026-07-13,FINOPB,Fino Payments Bank Ltd,SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,513586.0,151.5,15358,SELL,513586.0,152.2,15359.0,0.46,0.036,15.5976,100.0
2026-07-13,INDIANHUME,Indian Hume Pipe Co. Ltd,REMCOM SALES SERVICES PVT LTD,RETAIL,BUY_ONLY,BUY,345000.0,394.43,15360,,,,,,13.6078,13.6078,
2026-07-13,JUSTDIAL,Justdial Ltd.,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,490676.0,646.26,15363,SELL,490676.0,646.5,15364.0,0.04,0.0118,63.4326,100.0
2026-07-13,JUSTDIAL,Justdial Ltd.,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,535765.0,643.39,15365,BUY,535783.0,643.12,15366.0,0.04,0.0133,68.9279,100.0
2026-07-13,JUSTDIAL,Justdial Ltd.,QE SECURITIES LLP,RETAIL,LONG_BUILD_SQUAREOFF,BUY,586435.0,650.35,15367,SELL,587492.0,645.05,15368.0,-0.81,-0.2426,76.035,99.82
2026-07-13,KALYANKJIL,Kalyan Jewellers Ind Ltd,GRAVITON RESEARCH CAPITAL LLP,RETAIL,SHORT_BUILD_COVER,SELL,10593217.0,502.86,15369,BUY,10593217.0,502.88,15370.0,-0.0,-0.0212,1065.4022,100.0
2026-07-13,KALYANKJIL,Kalyan Jewellers Ind Ltd,HRTI PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,8117916.0,509.67,15371,,,,,,413.7458,413.7458,
2026-07-13,KALYANKJIL,Kalyan Jewellers Ind Ltd,HRTI PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,8305158.0,509.56,15372,,,,,,-423.1976,423.1976,
2026-07-13,KCK,Kck Industries Limited,SATYAJIT SHIVAJIRAO NAIK,RETAIL,SELL_ONLY,SELL,340000.0,16.13,15373,,,,,,-0.5484,0.5484,
2026-07-13,KNACK,Knack Packaging Limited,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,334305.0,214.37,15374,,,,,,7.1665,7.1665,
2026-07-13,KNACK,Knack Packaging Limited,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,1034305.0,213.11,15375,,,,,,-22.0421,22.0421,
2026-07-13,MANCREDIT,Mangal Credit N Fincorp L,BULLPULSE MARKETEDGE PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,173754.0,245.57,15376,BUY,174201.0,244.26,15377.0,0.53,0.0118,8.5219,99.74
2026-07-13,MANCREDIT,Mangal Credit N Fincorp L,SHREE NAMAN SECURITIES & FINANCE PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,160919.0,244.8,15378,BUY,160919.0,244.6,15379.0,0.08,0.0032,7.8754,100.0
2026-07-13,MOBIKWIK,One Mobikwik Systems Ltd,QE SECURITIES LLP,RETAIL,BUY_ONLY,BUY,426815.0,225.65,15381,,,,,,9.6311,9.6311,
2026-07-13,MOBIKWIK,One Mobikwik Systems Ltd,QE SECURITIES LLP,RETAIL,SELL_ONLY,SELL,416919.0,225.45,15380,,,,,,-9.3994,9.3994,
2026-07-13,MOTISONS,Motisons Jewellers Ltd,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,BUY_ONLY,BUY,19706602.0,14.38,15382,,,,,,28.3381,28.3381,
2026-07-13,MOTISONS,Motisons Jewellers Ltd,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,SELL_ONLY,SELL,20668519.0,14.3,15383,,,,,,-29.556,29.556,
2026-07-13,MOTISONS,Motisons Jewellers Ltd,HRTI PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,5923914.0,14.3,15384,,,,,,8.4712,8.4712,
2026-07-13,MOTISONS,Motisons Jewellers Ltd,HRTI PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,6031656.0,14.32,15385,,,,,,-8.6373,8.6373,
2026-07-13,MPEL,Manas Polymer N Energie L,ARUN GAHLOT,RETAIL,BUY_ONLY,BUY,68800.0,41.0,15386,,,,,,0.2821,0.2821,
2026-07-13,MUNISH,Munish Forge Limited,GIRIRAJ STOCK BROKING PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,144000.0,69.0,15387,,,,,,-0.9936,0.9936,
2026-07-13,MUNISH,Munish Forge Limited,NEHA MADHOK,RETAIL,BUY_ONLY,BUY,144000.0,69.0,15388,,,,,,0.9936,0.9936,
2026-07-13,NEWGEN,Newgen Software Tech Ltd,HRTI PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,729936.0,569.24,15389,SELL,736160.0,572.24,15390.0,0.53,0.5751,83.6769,99.15
2026-07-13,NEWGEN,Newgen Software Tech Ltd,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,809131.0,571.25,15391,BUY,810429.0,570.93,15392.0,0.06,-0.0482,92.4914,99.84
2026-07-13,NEWGEN,Newgen Software Tech Ltd,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,1894856.0,581.66,15393,BUY,1894856.0,581.37,15394.0,0.05,0.055,220.3774,100.0
2026-07-13,NEWGEN,Newgen Software Tech Ltd,QE SECURITIES LLP,RETAIL,BUY_ONLY,BUY,1185786.0,576.21,15395,,,,,,68.3262,68.3262,
2026-07-13,NEWGEN,Newgen Software Tech Ltd,QE SECURITIES LLP,RETAIL,SELL_ONLY,SELL,1241513.0,571.83,15396,,,,,,-70.9934,70.9934,
2026-07-13,PPAP,PPAP Automotive Limited,ALPHAGREP SECURITIES PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,119464.0,354.18,15397,BUY,119464.0,354.53,15398.0,-0.1,-0.0042,8.4665,100.0
2026-07-13,PPAP,PPAP Automotive Limited,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,122401.0,356.68,15399,,,,,,4.3658,4.3658,
2026-07-13,PPAP,PPAP Automotive Limited,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,126080.0,356.74,15400,,,,,,-4.4978,4.4978,
2026-07-13,PPAP,PPAP Automotive Limited,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,94357.0,357.29,15401,BUY,94357.0,357.09,15402.0,0.06,0.0019,6.7407,100.0
2026-07-13,PPAP,PPAP Automotive Limited,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,104314.0,355.52,15403,BUY,104314.0,355.22,15404.0,0.08,0.0031,7.414,100.0
2026-07-13,PPAP,PPAP Automotive Limited,QE SECURITIES LLP,RETAIL,BUY_ONLY,BUY,102939.0,355.98,15406,,,,,,3.6644,3.6644,
2026-07-13,PPAP,PPAP Automotive Limited,QE SECURITIES LLP,RETAIL,SELL_ONLY,SELL,101683.0,352.8,15405,,,,,,-3.5874,3.5874,
2026-07-13,PPAP,PPAP Automotive Limited,QICAP MARKETS LLP,RETAIL,LONG_BUILD_SQUAREOFF,BUY,88153.0,357.95,15407,SELL,88153.0,357.25,15408.0,-0.2,-0.0062,6.3047,100.0
2026-07-13,PPSL,Picturepost Studios Ltd,MADHU KUMARI,RETAIL,BUY_ONLY,BUY,189000.0,2.45,15409,,,,,,0.0463,0.0463,
2026-07-13,PPSL,Picturepost Studios Ltd,RINKU MAHAVIR MEHTA,RETAIL,BUY_ONLY,BUY,150000.0,2.45,15410,,,,,,0.0367,0.0367,
2026-07-13,PPSL,Picturepost Studios Ltd,SHAILENDRA ISHWARDAS CHANDGOTIA,RETAIL,SELL_ONLY,SELL,774000.0,2.45,15411,,,,,,-0.1896,0.1896,
2026-07-13,RICHA,Richa Info Systems Ltd,DEEPA SANDEEP DHAM,RETAIL,SELL_ONLY,SELL,74000.0,93.0,15412,,,,,,-0.6882,0.6882,
2026-07-13,SHANTI,Shanti Overseas (Ind) Ltd,IMC INDIA SECURITIES PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,58373.0,6.86,15413,,,,,,0.04,0.04,
2026-07-13,SKMEGGPROD,SKM Egg Products Export,HRTI PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,234760.0,355.73,15414,,,,,,8.3511,8.3511,
2026-07-13,SKMEGGPROD,SKM Egg Products Export,HRTI PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,265802.0,355.43,15415,,,,,,-9.4474,9.4474,
2026-07-13,SKMEGGPROD,SKM Egg Products Export,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,334018.0,358.12,15416,SELL,336873.0,358.29,15417.0,0.05,0.108,24.0317,99.15
2026-07-13,SONATSOFTW,Sonata Software Ltd,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,2336032.0,319.18,15418,BUY,2336032.0,319.04,15419.0,0.04,0.0327,149.0902,100.0
2026-07-13,SUMEET-RE,Sumeet Industries Ltd,AJAY MITTAL,RETAIL,BUY_ONLY,BUY,1000000.0,2.48,15420,,,,,,0.248,0.248,
2026-07-13,SUMEET-RE,Sumeet Industries Ltd,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,1000000.0,2.48,15421,,,,,,0.248,0.248,
2026-07-13,SUMEET-RE,Sumeet Industries Ltd,PADMINI POLYTEX PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,8000000.0,2.48,15422,,,,,,-1.984,1.984,
2026-07-13,SUMEET-RE,Sumeet Industries Ltd,PRIJAL TRADEFIN LLP,RETAIL,BUY_ONLY,BUY,1000000.0,2.48,15424,,,,,,0.248,0.248,
2026-07-13,SUMEET-RE,Sumeet Industries Ltd,PRIJAL TRADEFIN LLP,RETAIL,SELL_ONLY,SELL,100000.0,2.4,15423,,,,,,-0.024,0.024,
2026-07-13,SVLL,Shree Vasu Logistics Ltd,B D PLYWOODS PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,57501.0,677.55,15425,,,,,,-3.896,3.896,
2026-07-13,ZENSARTECH,Zensar Technologies -Depo,HRTI PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,1953936.0,532.57,15427,,,,,,104.0608,104.0608,
2026-07-13,ZENSARTECH,Zensar Technologies -Depo,HRTI PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,1849127.0,529.79,15426,,,,,,-97.9649,97.9649,
2026-07-13,ZENSARTECH,Zensar Technologies -Depo,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,1674292.0,530.25,15428,SELL,1675876.0,530.48,15429.0,0.04,0.1225,177.6812,99.91
2026-07-13,ZENSARTECH,Zensar Technologies -Depo,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,1686682.0,535.28,15430,BUY,1686682.0,534.98,15431.0,0.06,0.0506,180.5188,100.0
2026-07-13,ZENSARTECH,Zensar Technologies -Depo,QE SECURITIES LLP,RETAIL,BUY_ONLY,BUY,1152318.0,534.55,15433,,,,,,61.5972,61.5972,
2026-07-13,ZENSARTECH,Zensar Technologies -Depo,QE SECURITIES LLP,RETAIL,SELL_ONLY,SELL,1119044.0,532.18,15432,,,,,,-59.5533,59.5533,
2026-07-14,BIOCON,Biocon Limited,360 ONE MUTUAL FUND,MF,BUY_ONLY,BUY,626000.0,400.0,12814,,,,,,25.04,25.04,
2026-07-14,BIOCON,Biocon Limited,ADITYA BIRLA SUNLIFE MUTUAL FUND,MF,BUY_ONLY,BUY,1250000.0,400.0,12815,,,,,,50.0,50.0,
2026-07-14,BIOCON,Biocon Limited,AXIS MAX LIFE INSURANCE LIMITED,INSURANCE,BUY_ONLY,BUY,626000.0,400.0,12816,,,,,,25.04,25.04,
2026-07-14,BIOCON,Biocon Limited,AXIS MUTUAL FUND,MF,BUY_ONLY,BUY,626000.0,400.0,12817,,,,,,25.04,25.04,
2026-07-14,BIOCON,Biocon Limited,BAJAJ LIFE INSURANCE LIMITED,RETAIL,BUY_ONLY,BUY,626000.0,400.0,12818,,,,,,25.04,25.04,
2026-07-14,BIOCON,Biocon Limited,BNP PARIBAS ARBITRAGE,FII,BUY_ONLY,BUY,750000.0,400.0,12819,,,,,,30.0,30.0,
2026-07-14,BIOCON,Biocon Limited,CITIGROUP GLOBAL MARKETS SINGAPORE PTE LIMITED,RETAIL,BUY_ONLY,BUY,750000.0,400.0,12820,,,,,,30.0,30.0,
2026-07-14,BIOCON,Biocon Limited,EDELWEISS MUTUAL FUND,MF,BUY_ONLY,BUY,626000.0,400.0,12821,,,,,,25.04,25.04,
2026-07-14,BIOCON,Biocon Limited,FRANKLIN TEMPLETON MUTUAL FUND,FII,BUY_ONLY,BUY,937500.0,400.0,12822,,,,,,37.5,37.5,
2026-07-14,BIOCON,Biocon Limited,GHISALLO MASTER FUND LP,RETAIL,BUY_ONLY,BUY,626000.0,400.0,12823,,,,,,25.04,25.04,
2026-07-14,BIOCON,Biocon Limited,GOLDMAN SACHS BANK EUROPE SE,FII,BUY_ONLY,BUY,626000.0,400.0,12824,,,,,,25.04,25.04,
2026-07-14,BIOCON,Biocon Limited,HDFC MUTUAL FUND,MF,BUY_ONLY,BUY,5829005.0,400.0,12825,,,,,,233.1602,233.1602,
2026-07-14,BIOCON,Biocon Limited,ICICI PRUDENTIAL LIFE INSURANCECOMPANY LTD.,MF,BUY_ONLY,BUY,1250000.0,400.0,12826,,,,,,50.0,50.0,
2026-07-14,BIOCON,Biocon Limited,ICICI PRUDENTIAL MUTUAL FUND,MF,BUY_ONLY,BUY,18437500.0,400.0,12827,,,,,,737.5,737.5,
2026-07-14,BIOCON,Biocon Limited,ICICI PRUDENTIAL MUTUAL FUND,MF,BUY_ONLY,BUY,18437500.0,400.0,15445,,,,,,737.5,737.5,
2026-07-14,BIOCON,Biocon Limited,KOTAK MAHINDRA MUTUAL FUND,MF,BUY_ONLY,BUY,5829004.0,400.0,12828,,,,,,233.1602,233.1602,
2026-07-14,BIOCON,Biocon Limited,MIRAE ASSET MUTUAL FUND,MF,BUY_ONLY,BUY,937500.0,400.0,12829,,,,,,37.5,37.5,
2026-07-14,BIOCON,Biocon Limited,MOTILAL OSWAL MUTUAL FUND,MF,BUY_ONLY,BUY,626000.0,400.0,12830,,,,,,25.04,25.04,
2026-07-14,BIOCON,Biocon Limited,MYLAN INC.,RETAIL,SELL_ONLY,SELL,45983509.0,400.0,12831,,,,,,-1839.3404,1839.3404,
2026-07-14,BIOCON,Biocon Limited,MYLAN INC.,RETAIL,SELL_ONLY,SELL,45983509.0,400.0,15446,,,,,,-1839.3404,1839.3404,
2026-07-14,BIOCON,Biocon Limited,NORGES BANK ON ACCOUNT OF THE GOVERNMENT PENSION FUND GLOBAL,RETAIL,BUY_ONLY,BUY,626000.0,400.0,12832,,,,,,25.04,25.04,
2026-07-14,BIOCON,Biocon Limited,NRSGVCC,RETAIL,BUY_ONLY,BUY,626000.0,400.0,12833,,,,,,25.04,25.04,
2026-07-14,BIOCON,Biocon Limited,SANATAN FINANCIAL ADVISORY SERVICES PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,626000.0,400.0,12834,,,,,,25.04,25.04,
2026-07-14,BIOCON,Biocon Limited,SBI MUTUAL FUND,MF,BUY_ONLY,BUY,1875000.0,400.0,12835,,,,,,75.0,75.0,
2026-07-14,BIOCON,Biocon Limited,TATA MUTUAL FUND,MF,BUY_ONLY,BUY,626000.0,400.0,12836,,,,,,25.04,25.04,
2026-07-14,BIOCON,Biocon Limited,UTI MUTUAL FUND,MF,BUY_ONLY,BUY,626000.0,400.0,12837,,,,,,25.04,25.04,
