Date,Theme,Open,High,Low,Close,Volume,Daily_Change
2020-05-18,NIFTY MNC,12097.0498046875,12106.849609375,11735.75,11753.849609375,5189600,-2.84
2020-05-19,NIFTY MNC,11899.0,11906.2001953125,11734.0,11762.7998046875,9731900,-1.14
2020-05-20,NIFTY MNC,11775.0498046875,11900.5498046875,11752.9501953125,11873.349609375,5763400,0.83
2020-05-21,NIFTY MNC,11902.099609375,12012.75,11860.7998046875,11959.2998046875,5045900,0.48
2020-05-22,NIFTY MNC,11935.5498046875,11997.0,11856.0,11944.4501953125,4230800,0.07
2020-05-26,NIFTY MNC,12029.849609375,12077.2998046875,11984.7001953125,12013.7998046875,3258800,-0.13
2020-05-27,NIFTY MNC,12069.4501953125,12073.7001953125,11912.400390625,12033.849609375,2651800,-0.29
2020-05-28,NIFTY MNC,12064.150390625,12251.75,12035.7998046875,12238.900390625,5884900,1.45
2020-05-29,NIFTY MNC,12211.9501953125,12527.599609375,12186.900390625,12497.75,26380000,2.34
2020-06-01,NIFTY MNC,12608.75,12741.2001953125,12588.75,12666.75,6463900,0.46
2020-06-02,NIFTY MNC,12742.0498046875,12775.4501953125,12651.150390625,12722.349609375,10524000,-0.15
2020-06-03,NIFTY MNC,12874.7998046875,12971.099609375,12760.0,12795.5,10705200,-0.62
2020-06-04,NIFTY MNC,12822.25,12913.099609375,12726.099609375,12818.7998046875,10058100,-0.03
2020-06-05,NIFTY MNC,12905.2998046875,13017.0498046875,12860.9501953125,12996.25,19493400,0.7
2020-06-08,NIFTY MNC,13148.2998046875,13176.2001953125,13010.599609375,13036.75,21668700,-0.85
2020-06-09,NIFTY MNC,13070.849609375,13107.7998046875,12862.9501953125,12898.7998046875,16851000,-1.32
2020-06-10,NIFTY MNC,12917.900390625,12975.5498046875,12882.25,12921.650390625,11986400,0.03
2020-06-11,NIFTY MNC,12926.0498046875,12981.849609375,12673.650390625,12696.7998046875,23253800,-1.77
2020-06-12,NIFTY MNC,12309.4501953125,12809.9501953125,12308.7998046875,12791.25,16116000,3.91
2020-06-15,NIFTY MNC,12809.0498046875,12862.5498046875,12660.7998046875,12697.650390625,9415400,-0.87
2020-06-16,NIFTY MNC,12876.849609375,12885.5,12547.650390625,12663.349609375,8866600,-1.66
2020-06-17,NIFTY MNC,12635.5498046875,12787.4501953125,12624.900390625,12715.599609375,4993200,0.63
2020-06-18,NIFTY MNC,12711.5498046875,12785.75,12695.900390625,12761.599609375,10605200,0.39
2020-06-19,NIFTY MNC,12820.7001953125,12874.4501953125,12771.849609375,12842.75,6684300,0.17
2020-06-22,NIFTY MNC,12922.25,13034.349609375,12864.400390625,13012.5,12838500,0.7
2020-06-23,NIFTY MNC,13076.9501953125,13205.25,13057.0498046875,13156.400390625,5365200,0.61
2020-06-24,NIFTY MNC,13242.7998046875,13300.0498046875,13031.650390625,13065.099609375,6392700,-1.34
2020-06-25,NIFTY MNC,12983.5498046875,13176.900390625,12968.5,13158.0,6975800,1.34
2020-06-26,NIFTY MNC,13245.0498046875,13263.7998046875,13126.9501953125,13158.2001953125,12154700,-0.66
2020-06-29,NIFTY MNC,13136.9501953125,13158.400390625,13041.2001953125,13123.75,11053100,-0.1
2020-06-30,NIFTY MNC,13216.650390625,13287.5,13157.7001953125,13226.5498046875,9834800,0.07
2020-07-01,NIFTY MNC,13225.25,13225.25,13104.2998046875,13146.349609375,5133500,-0.6
2020-07-02,NIFTY MNC,13208.900390625,13235.2001953125,13128.7001953125,13198.400390625,4385400,-0.08
2020-07-03,NIFTY MNC,13238.099609375,13265.5498046875,13180.900390625,13225.5498046875,3320400,-0.09
2020-07-06,NIFTY MNC,13306.849609375,13408.849609375,13269.099609375,13398.2001953125,3348900,0.69
2020-07-07,NIFTY MNC,13444.599609375,13488.9501953125,13334.400390625,13466.25,3155300,0.16
2020-07-08,NIFTY MNC,13490.900390625,13551.900390625,13427.599609375,13460.0,5660000,-0.23
2020-07-09,NIFTY MNC,13507.099609375,13519.2001953125,13408.5498046875,13443.0498046875,4283300,-0.47
2020-07-10,NIFTY MNC,13421.7998046875,13492.7998046875,13373.25,13461.75,9902200,0.3
2020-07-13,NIFTY MNC,13549.4501953125,13603.0498046875,13519.0498046875,13589.2001953125,4412300,0.29
2020-07-14,NIFTY MNC,13559.5,13570.7001953125,13379.5,13404.0,3450500,-1.15
2020-07-15,NIFTY MNC,13459.849609375,13525.5498046875,13375.9501953125,13405.7001953125,5391300,-0.4
2020-07-16,NIFTY MNC,13461.4501953125,13582.099609375,13291.0498046875,13555.0498046875,10502100,0.7
2020-07-17,NIFTY MNC,13593.150390625,13674.7998046875,13554.25,13599.400390625,8291600,0.05
2020-07-20,NIFTY MNC,13693.2001953125,13731.0,13633.900390625,13703.099609375,10920600,0.07
2020-07-21,NIFTY MNC,13792.599609375,13829.4501953125,13675.0498046875,13693.9501953125,7295000,-0.72
2020-07-22,NIFTY MNC,13747.099609375,13749.7998046875,13514.7998046875,13573.2998046875,6051400,-1.26
2020-07-23,NIFTY MNC,13623.0498046875,13679.9501953125,13591.9501953125,13623.5498046875,2795200,0.0
2020-07-24,NIFTY MNC,13567.4501953125,13606.7998046875,13466.7001953125,13576.099609375,3237700,0.06
2020-07-27,NIFTY MNC,13614.099609375,13632.9501953125,13486.900390625,13525.349609375,2367000,-0.65
2020-07-28,NIFTY MNC,13537.75,13626.650390625,13524.150390625,13612.4501953125,2688000,0.55
2020-07-29,NIFTY MNC,13622.599609375,13690.599609375,13524.75,13550.849609375,4256100,-0.53
2020-07-30,NIFTY MNC,13597.7998046875,13660.7001953125,13481.4501953125,13510.5,4346000,-0.64
2020-07-31,NIFTY MNC,13534.0,13613.0,13494.0498046875,13559.849609375,3845900,0.19
2020-08-03,NIFTY MNC,13604.0,13654.150390625,13543.099609375,13555.4501953125,4802600,-0.36
2020-08-04,NIFTY MNC,13635.4501953125,13691.7998046875,13612.0498046875,13635.650390625,3674900,0.0
2020-08-05,NIFTY MNC,13690.099609375,13748.650390625,13649.599609375,13704.2998046875,3416400,0.1
2020-08-06,NIFTY MNC,13752.4501953125,13768.0,13683.150390625,13737.849609375,2164000,-0.11
2020-08-07,NIFTY MNC,13724.9501953125,13948.5498046875,13717.0,13908.349609375,7365500,1.34
2020-08-10,NIFTY MNC,13984.25,14037.349609375,13951.599609375,13973.0498046875,4702100,-0.08
2020-08-11,NIFTY MNC,14031.0,14044.7001953125,13931.25,13940.2998046875,2150600,-0.65
2020-08-12,NIFTY MNC,13927.5,13955.150390625,13879.099609375,13929.5498046875,2255800,0.01
2020-08-13,NIFTY MNC,13967.0498046875,14047.2001953125,13947.900390625,14023.150390625,4442500,0.4
2020-08-14,NIFTY MNC,14047.2998046875,14075.099609375,13840.400390625,13898.650390625,5181600,-1.06
2020-08-17,NIFTY MNC,13988.7001953125,14048.900390625,13855.849609375,14027.349609375,1939300,0.28
2020-08-18,NIFTY MNC,14056.349609375,14188.75,14052.9501953125,14176.9501953125,2995900,0.86
2020-08-19,NIFTY MNC,14223.7001953125,14243.900390625,14145.2001953125,14158.75,2984000,-0.46
2020-08-20,NIFTY MNC,14097.5498046875,14179.7001953125,14062.75,14148.0498046875,2518700,0.36
2020-08-21,NIFTY MNC,14261.4501953125,14318.0498046875,14226.25,14269.849609375,1696200,0.06
2020-08-24,NIFTY MNC,14352.849609375,14407.5498046875,14323.900390625,14343.4501953125,5861100,-0.07
2020-08-25,NIFTY MNC,14388.7998046875,14412.599609375,14295.2998046875,14316.900390625,2098000,-0.5
2020-08-26,NIFTY MNC,14342.7998046875,14348.2001953125,14260.2998046875,14294.5498046875,1372700,-0.34
2020-08-27,NIFTY MNC,14361.9501953125,14366.2001953125,14274.900390625,14286.400390625,2710200,-0.53
2020-08-28,NIFTY MNC,14331.650390625,14376.0,14242.2001953125,14262.0,13461700,-0.49
2020-08-31,NIFTY MNC,14333.4501953125,14351.0,13792.25,13828.2998046875,7582000,-3.52
2020-09-01,NIFTY MNC,13894.7998046875,13959.900390625,13743.4501953125,13900.0,18119600,0.04
2020-09-02,NIFTY MNC,13951.150390625,14059.75,13938.2001953125,14041.349609375,6014000,0.65
2020-09-03,NIFTY MNC,14117.2998046875,14225.900390625,14098.5,14209.0,16049100,0.65
2020-09-04,NIFTY MNC,14007.599609375,14237.7001953125,13995.650390625,14094.75,17160100,0.62
2020-09-07,NIFTY MNC,14178.5,14210.650390625,14034.2998046875,14162.900390625,14261200,-0.11
2020-09-08,NIFTY MNC,14186.099609375,14192.2998046875,13992.099609375,14029.400390625,5398000,-1.1
2020-09-09,NIFTY MNC,13937.0498046875,14023.5,13894.2998046875,14004.7998046875,4416500,0.49
2020-09-10,NIFTY MNC,14077.7001953125,14102.650390625,13990.900390625,14085.25,4056200,0.05
2020-09-11,NIFTY MNC,14101.5,14141.5498046875,14058.5,14097.400390625,2712600,-0.03
2020-09-14,NIFTY MNC,14200.099609375,14264.7001953125,14162.099609375,14207.5,4977300,0.05
2020-09-15,NIFTY MNC,14269.849609375,14355.2998046875,14263.0498046875,14323.2998046875,8469800,0.37
2020-09-16,NIFTY MNC,14360.2001953125,14410.2998046875,14317.25,14394.5498046875,2507300,0.24
2020-09-17,NIFTY MNC,14371.400390625,14415.400390625,14295.349609375,14338.849609375,2459800,-0.23
2020-09-18,NIFTY MNC,14398.0,14407.5,14217.4501953125,14234.0,4469600,-1.14
2020-09-21,NIFTY MNC,14244.7001953125,14258.650390625,13753.2001953125,13803.400390625,3933000,-3.1
2020-09-22,NIFTY MNC,13829.599609375,13841.5,13468.150390625,13623.650390625,5446900,-1.49
2020-09-23,NIFTY MNC,13695.7998046875,13747.400390625,13578.7998046875,13677.099609375,6818400,-0.14
2020-09-24,NIFTY MNC,13580.5,13588.75,13398.099609375,13417.25,5935500,-1.2
2020-09-25,NIFTY MNC,13559.7001953125,13758.7001953125,13526.650390625,13740.25,6321600,1.33
2020-09-28,NIFTY MNC,13865.2001953125,13978.7001953125,13814.400390625,13948.0,5065500,0.6
2020-09-29,NIFTY MNC,14008.7001953125,14051.5,13876.75,13904.900390625,5406500,-0.74
2020-09-30,NIFTY MNC,13923.400390625,14047.599609375,13892.7998046875,14011.7001953125,3870000,0.63
2020-10-01,NIFTY MNC,14102.7998046875,14102.7998046875,14028.849609375,14059.75,2701400,-0.31
2020-10-05,NIFTY MNC,14112.25,14133.849609375,14060.849609375,14072.7001953125,3489300,-0.28
2020-10-06,NIFTY MNC,14151.9501953125,14178.5,14046.2998046875,14061.400390625,2295500,-0.64
2020-10-07,NIFTY MNC,14101.849609375,14177.2998046875,14061.7001953125,14149.900390625,2508900,0.34
2020-10-08,NIFTY MNC,14198.150390625,14263.2001953125,14157.7998046875,14221.2998046875,3114400,0.16
2020-10-09,NIFTY MNC,14220.400390625,14260.7998046875,14118.400390625,14152.400390625,1542000,-0.48
2020-10-12,NIFTY MNC,14195.650390625,14213.7998046875,14061.7001953125,14112.4501953125,1482400,-0.59
2020-10-13,NIFTY MNC,14100.2998046875,14181.0,14043.349609375,14061.7998046875,1545100,-0.27
2020-10-14,NIFTY MNC,14060.25,14093.7998046875,14013.599609375,14079.400390625,2071200,0.14
2020-10-15,NIFTY MNC,14112.400390625,14139.9501953125,13897.25,13931.099609375,2730400,-1.28
2020-10-16,NIFTY MNC,13973.150390625,14037.75,13881.7001953125,14012.150390625,1920700,0.28
2020-10-19,NIFTY MNC,14091.349609375,14138.0,14035.400390625,14125.5,2606100,0.24
2020-10-20,NIFTY MNC,14078.150390625,14120.849609375,14029.400390625,14069.9501953125,4310400,-0.06
2020-10-21,NIFTY MNC,14124.599609375,14129.900390625,13900.5498046875,13976.9501953125,2307300,-1.05
2020-10-22,NIFTY MNC,13963.099609375,14076.9501953125,13945.400390625,14056.900390625,2515600,0.67
2020-10-23,NIFTY MNC,14136.5498046875,14168.0498046875,14089.75,14148.599609375,4835500,0.09
2020-10-26,NIFTY MNC,14203.900390625,14219.099609375,14045.400390625,14090.099609375,1525400,-0.8
2020-10-27,NIFTY MNC,14120.099609375,14358.150390625,14075.900390625,14336.099609375,1635700,1.53
2020-10-28,NIFTY MNC,14349.900390625,14371.400390625,14228.150390625,14258.5498046875,2268000,-0.64
2020-10-29,NIFTY MNC,14141.0498046875,14191.2001953125,14085.0,14139.9501953125,2504100,-0.01
2020-10-30,NIFTY MNC,14142.150390625,14259.75,14023.4501953125,14091.150390625,4742700,-0.36
2020-11-02,NIFTY MNC,14144.7001953125,14171.75,13989.7998046875,14050.5,3010000,-0.67
2020-11-03,NIFTY MNC,14111.900390625,14124.599609375,14029.349609375,14051.9501953125,1748600,-0.42
2020-11-04,NIFTY MNC,14079.9501953125,14188.2998046875,14066.099609375,14116.400390625,1174500,0.26
2020-11-05,NIFTY MNC,14253.5498046875,14319.099609375,14242.099609375,14303.900390625,1404900,0.35
2020-11-06,NIFTY MNC,14331.0498046875,14408.9501953125,14233.5498046875,14255.150390625,2081000,-0.53
2020-11-09,NIFTY MNC,14362.349609375,14381.849609375,14301.0,14354.75,1801700,-0.05
2020-11-10,NIFTY MNC,14503.75,14503.75,14227.5,14319.349609375,2292400,-1.27
2020-11-11,NIFTY MNC,14345.7998046875,14390.25,14233.349609375,14364.150390625,2042000,0.13
2020-11-12,NIFTY MNC,14377.599609375,14451.150390625,14336.400390625,14435.2998046875,1592900,0.4
2020-11-13,NIFTY MNC,14434.7001953125,14444.2998046875,14378.650390625,14406.5,2484900,-0.2
2020-11-17,NIFTY MNC,14564.7001953125,14605.7001953125,14525.5498046875,14570.0498046875,6919600,0.04
2020-11-18,NIFTY MNC,14555.9501953125,14617.2998046875,14484.7001953125,14603.7001953125,3085900,0.33
2020-11-19,NIFTY MNC,14593.5,14753.900390625,14562.75,14622.5,3744800,0.2
2020-11-20,NIFTY MNC,14687.900390625,14742.150390625,14609.5498046875,14711.5498046875,6383000,0.16
2020-11-23,NIFTY MNC,14815.599609375,14841.25,14747.25,14789.150390625,4501300,-0.18
2020-11-24,NIFTY MNC,14836.9501953125,14918.0498046875,14825.599609375,14901.5498046875,4893700,0.44
2020-11-25,NIFTY MNC,14976.349609375,14976.900390625,14683.2998046875,14714.400390625,4985100,-1.75
2020-11-26,NIFTY MNC,14756.7998046875,14871.150390625,14647.25,14835.4501953125,3307300,0.53
2020-11-27,NIFTY MNC,14903.75,14988.9501953125,14786.400390625,14946.349609375,3027600,0.29
2020-12-01,NIFTY MNC,15071.400390625,15071.400390625,14877.849609375,14963.0498046875,4021800,-0.72
2020-12-02,NIFTY MNC,15014.2001953125,15022.400390625,14889.650390625,14988.650390625,2142500,-0.17
2020-12-03,NIFTY MNC,15072.9501953125,15201.400390625,15040.099609375,15173.2001953125,2115100,0.67
2020-12-04,NIFTY MNC,15235.4501953125,15288.2998046875,15147.75,15234.900390625,2358400,-0.0
2020-12-07,NIFTY MNC,15276.900390625,15331.75,15238.9501953125,15290.900390625,1795400,0.09
2020-12-08,NIFTY MNC,15344.9501953125,15417.099609375,15221.4501953125,15304.7998046875,2172600,-0.26
2020-12-09,NIFTY MNC,15357.849609375,15381.4501953125,15319.9501953125,15349.349609375,3488700,-0.06
2020-12-10,NIFTY MNC,15361.849609375,15491.5498046875,15271.9501953125,15469.099609375,2084000,0.7
2020-12-11,NIFTY MNC,15510.75,15568.75,15387.75,15500.2998046875,4517800,-0.07
2020-12-14,NIFTY MNC,15570.849609375,15633.099609375,15527.25,15611.4501953125,3100700,0.26
2020-12-15,NIFTY MNC,15607.7001953125,15617.2998046875,15465.849609375,15520.400390625,1797200,-0.56
2020-12-16,NIFTY MNC,15586.2998046875,15653.0,15556.0,15609.0498046875,2512700,0.15
2020-12-17,NIFTY MNC,15630.2001953125,15646.4501953125,15496.349609375,15530.5498046875,2868400,-0.64
2020-12-18,NIFTY MNC,15567.849609375,15618.9501953125,15491.150390625,15549.5,2505400,-0.12
2020-12-21,NIFTY MNC,15552.75,15560.7001953125,14922.650390625,15137.0498046875,4072500,-2.67
2020-12-22,NIFTY MNC,15112.099609375,15271.9501953125,14864.150390625,15208.5,4529300,0.64
2020-12-23,NIFTY MNC,15238.400390625,15525.7998046875,15224.400390625,15496.900390625,6584800,1.7
2020-12-24,NIFTY MNC,15615.7998046875,15662.75,15485.2001953125,15568.2001953125,4639600,-0.3
2020-12-28,NIFTY MNC,15661.099609375,15695.75,15588.0,15633.0,2838400,-0.18
2020-12-29,NIFTY MNC,15686.0,15712.5,15505.2998046875,15538.150390625,3224100,-0.94
2020-12-30,NIFTY MNC,15593.9501953125,15703.5498046875,15499.349609375,15678.099609375,2342800,0.54
2020-12-31,NIFTY MNC,15672.400390625,15712.400390625,15627.4501953125,15653.4501953125,7676100,-0.12
2021-01-04,NIFTY MNC,15871.75,15913.4501953125,15771.0498046875,15886.7001953125,7394600,0.09
2021-01-05,NIFTY MNC,15840.5,16019.5,15801.2001953125,15999.900390625,3860800,1.01
2021-01-06,NIFTY MNC,16029.900390625,16089.2998046875,15860.849609375,15973.4501953125,4314000,-0.35
2021-01-07,NIFTY MNC,16084.599609375,16094.900390625,16005.650390625,16024.849609375,4320900,-0.37
2021-01-08,NIFTY MNC,16135.75,16283.4501953125,16106.349609375,16254.2001953125,3630900,0.73
2021-01-11,NIFTY MNC,16357.099609375,16394.05078125,16253.150390625,16383.400390625,2921500,0.16
2021-01-12,NIFTY MNC,16377.75,16477.05078125,16328.849609375,16354.5498046875,4988700,-0.14
2021-01-13,NIFTY MNC,16423.349609375,16447.099609375,16234.5498046875,16328.5,7437900,-0.58
2021-01-14,NIFTY MNC,16368.0498046875,16413.900390625,16287.2998046875,16388.5,2133600,0.12
2021-01-15,NIFTY MNC,16403.849609375,16441.150390625,16117.4501953125,16229.0498046875,12818200,-1.07
2021-01-18,NIFTY MNC,16236.0,16240.4501953125,15882.0,16049.7998046875,5529800,-1.15
2021-01-19,NIFTY MNC,16132.2998046875,16254.5,16122.5498046875,16236.599609375,3049700,0.65
2021-01-20,NIFTY MNC,16256.650390625,16363.099609375,16246.4501953125,16312.650390625,2372000,0.34
2021-01-21,NIFTY MNC,16412.0,16475.05078125,16197.2998046875,16247.5498046875,3353600,-1.0
2021-01-25,NIFTY MNC,16336.7001953125,16351.849609375,15931.2001953125,16075.0,5105700,-1.6
2021-01-27,NIFTY MNC,16082.599609375,16082.599609375,15923.849609375,15954.0498046875,4964200,-0.8
2021-01-28,NIFTY MNC,15821.5,15907.7998046875,15710.5,15767.5,5183100,-0.34
2021-01-29,NIFTY MNC,15886.0,15905.9501953125,15450.25,15492.099609375,3596900,-2.48
2021-02-01,NIFTY MNC,15584.2001953125,15842.650390625,15412.7998046875,15807.900390625,3641800,1.44
2021-02-02,NIFTY MNC,15963.2001953125,16138.150390625,15954.099609375,16098.0,3384400,0.84
2021-02-03,NIFTY MNC,16168.900390625,16200.900390625,16027.0,16125.2001953125,4334700,-0.27
2021-02-04,NIFTY MNC,16189.400390625,16381.75,16127.599609375,16285.5,2243600,0.59
2021-02-05,NIFTY MNC,16354.0498046875,16390.05078125,16135.599609375,16159.099609375,2446800,-1.19
2021-02-08,NIFTY MNC,16267.2998046875,16322.7998046875,16229.2998046875,16291.400390625,2265700,0.15
2021-02-09,NIFTY MNC,16350.900390625,16416.599609375,16212.400390625,16237.5498046875,3559100,-0.69
2021-02-10,NIFTY MNC,16255.0,16322.849609375,16142.599609375,16227.25,1689700,-0.17
2021-02-11,NIFTY MNC,16226.5498046875,16343.75,16190.900390625,16325.75,5759100,0.61
2021-02-12,NIFTY MNC,16301.0,16335.25,16140.0498046875,16180.7001953125,5216700,-0.74
2021-02-16,NIFTY MNC,16343.5,16370.0498046875,16155.7001953125,16199.4501953125,2539800,-0.88
2021-02-18,NIFTY MNC,16205.900390625,16226.650390625,16006.2998046875,16048.0,2422600,-0.97
2021-02-19,NIFTY MNC,16055.4501953125,16074.9501953125,15829.400390625,15888.7998046875,3771500,-1.04
2021-02-22,NIFTY MNC,15942.4501953125,15978.75,15631.25,15681.599609375,2896400,-1.64
2021-02-23,NIFTY MNC,15745.900390625,15808.0,15620.0498046875,15744.0498046875,2835700,-0.01
2021-02-24,NIFTY MNC,15835.2998046875,15887.0,15771.349609375,15873.25,2378100,0.24
2021-02-25,NIFTY MNC,15959.2998046875,15998.2001953125,15885.2001953125,15934.4501953125,2555000,-0.16
2021-02-26,NIFTY MNC,15816.25,15940.4501953125,15700.849609375,15757.7998046875,3575700,-0.37
2021-03-01,NIFTY MNC,15867.7998046875,15988.150390625,15812.9501953125,15962.7001953125,2362100,0.6
2021-03-02,NIFTY MNC,16041.0,16214.7001953125,16008.5,16190.4501953125,3391800,0.93
2021-03-03,NIFTY MNC,16296.0498046875,16314.75,16237.849609375,16295.4501953125,2632600,-0.0
2021-03-04,NIFTY MNC,16220.599609375,16411.150390625,16184.0498046875,16368.349609375,2000300,0.91
2021-03-05,NIFTY MNC,16329.900390625,16364.0498046875,16197.650390625,16221.2998046875,3496200,-0.67
2021-03-08,NIFTY MNC,16296.400390625,16341.650390625,16208.099609375,16234.400390625,2020100,-0.38
2021-03-09,NIFTY MNC,16310.9501953125,16355.4501953125,16079.650390625,16199.150390625,3004300,-0.69
2021-03-10,NIFTY MNC,16276.75,16309.900390625,16233.4501953125,16276.25,1607100,-0.0
2021-03-12,NIFTY MNC,16335.7001953125,16356.150390625,16114.4501953125,16131.5498046875,2233100,-1.25
2021-03-15,NIFTY MNC,16203.849609375,16203.849609375,15951.2001953125,16038.400390625,1649600,-1.02
2021-03-16,NIFTY MNC,16084.25,16170.650390625,16079.349609375,16155.900390625,200,0.45
2021-03-17,NIFTY MNC,16177.75,16181.599609375,15909.650390625,15927.9501953125,200,-1.54
2021-03-18,NIFTY MNC,16036.650390625,16074.099609375,15672.849609375,15734.25,2819000,-1.89
2021-03-19,NIFTY MNC,15648.349609375,15938.75,15441.2998046875,15916.599609375,2829900,1.71
2021-03-22,NIFTY MNC,15923.0498046875,16070.9501953125,15887.400390625,16048.7001953125,1827600,0.79
2021-03-23,NIFTY MNC,16104.849609375,16210.849609375,16075.099609375,16157.9501953125,1604500,0.33
2021-03-24,NIFTY MNC,16094.7001953125,16155.25,15970.099609375,15988.9501953125,1343700,-0.66
2021-03-25,NIFTY MNC,15997.099609375,16004.650390625,15627.349609375,15655.7001953125,6428900,-2.13
2021-03-26,NIFTY MNC,15773.2001953125,15863.7001953125,15739.650390625,15845.849609375,4090200,0.46
2021-03-30,NIFTY MNC,15927.0498046875,16229.400390625,15923.4501953125,16188.5498046875,2056800,1.64
2021-03-31,NIFTY MNC,16196.150390625,16279.7998046875,16123.5498046875,16261.400390625,2988100,0.4
2021-04-01,NIFTY MNC,16341.150390625,16368.9501953125,16218.849609375,16273.75,2852300,-0.41
2021-04-05,NIFTY MNC,16278.349609375,16284.099609375,15965.2998046875,16105.900390625,2174500,-1.06
2021-04-06,NIFTY MNC,16159.599609375,16205.650390625,16081.5498046875,16157.4501953125,2313000,-0.01
2021-04-07,NIFTY MNC,16202.5498046875,16364.900390625,16168.25,16313.5,1982200,0.68
2021-04-08,NIFTY MNC,16355.650390625,16551.75,16344.650390625,16481.80078125,2470200,0.77
2021-04-09,NIFTY MNC,16537.150390625,16610.19921875,16434.69921875,16459.349609375,1509500,-0.47
2021-04-12,NIFTY MNC,16269.599609375,16289.5498046875,15869.150390625,15929.2001953125,2907000,-2.09
2021-04-13,NIFTY MNC,15965.650390625,16083.849609375,15898.0498046875,16032.900390625,1606200,0.42
2021-04-15,NIFTY MNC,16091.4501953125,16128.75,15816.75,15982.849609375,1991700,-0.67
2021-04-16,NIFTY MNC,16036.7998046875,16190.900390625,16012.0,16141.7998046875,1070900,0.65
2021-04-19,NIFTY MNC,15897.7001953125,15982.2001953125,15754.349609375,15951.599609375,1875700,0.34
2021-04-20,NIFTY MNC,16086.0498046875,16148.75,15813.7998046875,15926.5,1472400,-0.99
2021-04-22,NIFTY MNC,15889.7998046875,15891.5498046875,15771.25,15853.7998046875,1620800,-0.23
2021-04-23,NIFTY MNC,15814.900390625,15890.349609375,15739.9501953125,15796.5,1089500,-0.12
2021-04-26,NIFTY MNC,15891.25,15938.2001953125,15856.7001953125,15909.7998046875,927800,0.12
2021-04-27,NIFTY MNC,15993.9501953125,16023.400390625,15952.9501953125,15984.099609375,1564200,-0.06
2021-04-28,NIFTY MNC,16017.5,16083.2001953125,15976.599609375,16038.2001953125,1432600,0.13
2021-04-29,NIFTY MNC,16145.150390625,16174.599609375,15968.099609375,16051.650390625,1987300,-0.58
2021-04-30,NIFTY MNC,16018.349609375,16089.349609375,15905.599609375,15935.75,1477800,-0.52
2021-05-03,NIFTY MNC,15855.599609375,16076.7998046875,15813.5,16050.0498046875,1235400,1.23
2021-05-04,NIFTY MNC,16089.4501953125,16116.650390625,15936.599609375,16002.25,1594300,-0.54
2021-05-06,NIFTY MNC,16131.9501953125,16206.400390625,16094.5,16182.849609375,881700,0.32
2021-05-07,NIFTY MNC,16278.7001953125,16354.2998046875,16235.7998046875,16309.349609375,1314200,0.19
2021-05-10,NIFTY MNC,16378.7001953125,16428.80078125,16342.900390625,16396.75,1981300,0.11
2021-05-12,NIFTY MNC,16443.5,16492.69921875,16325.0498046875,16381.349609375,4351000,-0.38
2021-05-14,NIFTY MNC,16447.44921875,16470.69921875,16312.4501953125,16386.19921875,2043800,-0.37
2021-05-17,NIFTY MNC,16460.19921875,16505.900390625,16383.2998046875,16462.80078125,1147600,0.02
2021-05-18,NIFTY MNC,16603.0,16643.150390625,16533.19921875,16625.650390625,1342300,0.14
2021-05-19,NIFTY MNC,16621.849609375,16717.099609375,16608.05078125,16659.75,1444200,0.23
2021-05-21,NIFTY MNC,16659.150390625,16663.150390625,16579.599609375,16632.400390625,1636600,-0.16
2021-05-24,NIFTY MNC,16665.55078125,16717.0,16618.19921875,16660.55078125,1269900,-0.03
2021-05-26,NIFTY MNC,16800.900390625,16816.400390625,16745.80078125,16758.55078125,974900,-0.25
2021-05-27,NIFTY MNC,16782.599609375,16851.349609375,16724.05078125,16814.349609375,1598700,0.19
2021-05-28,NIFTY MNC,16883.400390625,16934.900390625,16749.55078125,16767.55078125,2232200,-0.69
2021-06-01,NIFTY MNC,16942.150390625,16955.69921875,16815.44921875,16851.5,1326200,-0.54
2021-06-02,NIFTY MNC,16838.5,17011.650390625,16838.25,16996.05078125,1926100,0.94
2021-06-03,NIFTY MNC,17048.349609375,17099.44921875,17026.150390625,17087.349609375,4749900,0.23
2021-06-04,NIFTY MNC,17111.650390625,17146.94921875,17042.099609375,17093.150390625,4256500,-0.11
2021-06-07,NIFTY MNC,17171.849609375,17254.30078125,17142.80078125,17219.05078125,3166600,0.27
2021-06-08,NIFTY MNC,17257.75,17293.099609375,17192.30078125,17274.69921875,3514900,0.1
2021-06-09,NIFTY MNC,17305.849609375,17336.400390625,17088.44921875,17152.75,2514800,-0.88
2021-06-10,NIFTY MNC,17201.19921875,17304.650390625,17187.94921875,17269.05078125,1786700,0.39
2021-06-11,NIFTY MNC,17329.349609375,17383.25,17278.44921875,17335.849609375,2214700,0.04
2021-06-14,NIFTY MNC,17322.849609375,17339.5,17084.5,17309.849609375,1580300,-0.08
2021-06-15,NIFTY MNC,17345.349609375,17426.900390625,17321.05078125,17412.849609375,1150400,0.39
2021-06-16,NIFTY MNC,17406.599609375,17435.849609375,17289.94921875,17370.25,1917600,-0.21
2021-06-17,NIFTY MNC,17287.849609375,17432.349609375,17250.599609375,17296.150390625,2291400,0.05
2021-06-18,NIFTY MNC,17336.849609375,17348.650390625,16945.25,17212.599609375,8930100,-0.72
2021-06-21,NIFTY MNC,17067.30078125,17275.5,17026.349609375,17259.0,3535800,1.12
2021-06-22,NIFTY MNC,17343.900390625,17419.30078125,17308.400390625,17331.55078125,2322100,-0.07
